iteration 1000, accuracy:0.29346622369878184, max accuracy:0.29346622369878184, loss:3835.558349609375, min Loss:3785.80029296875
iteration 2000, accuracy:0.25249169435215946, max accuracy:0.29346622369878184, loss:3056.52734375, min Loss:3029.98291015625
iteration 3000, accuracy:0.33665559246954596, max accuracy:0.33665559246954596, loss:2773.252685546875, min Loss:2725.83935546875
iteration 4000, accuracy:0.25692137320044295, max accuracy:0.33665559246954596, loss:2712.364990234375, min Loss:2686.571533203125
iteration 5000, accuracy:0.26578073089701, max accuracy:0.33665559246954596, loss:2686.358642578125, min Loss:2667.28857421875
iteration 6000, accuracy:0.46179401993355484, max accuracy:0.46179401993355484, loss:2639.990478515625, min Loss:2639.196533203125
iteration 7000, accuracy:0.29900332225913623, max accuracy:0.46179401993355484, loss:2622.037353515625, min Loss:2601.9619140625
iteration 8000, accuracy:0.4806201550387597, max accuracy:0.4806201550387597, loss:2540.428466796875, min Loss:2540.428466796875
iteration 9000, accuracy:0.4407530454042082, max accuracy:0.4806201550387597, loss:2513.58837890625, min Loss:2493.51708984375
iteration 10000, accuracy:0.3344407530454042, max accuracy:0.4806201550387597, loss:2494.32177734375, min Loss:2458.60595703125
iteration 11000, accuracy:0.4750830564784053, max accuracy:0.4806201550387597, loss:2429.41943359375, min Loss:2429.41943359375
iteration 12000, accuracy:0.4130675526024363, max accuracy:0.4806201550387597, loss:2453.105224609375, min Loss:2404.92626953125
iteration 13000, accuracy:0.3831672203765227, max accuracy:0.4806201550387597, loss:2396.035888671875, min Loss:2373.936279296875
iteration 14000, accuracy:0.4706533776301218, max accuracy:0.4806201550387597, loss:2343.389404296875, min Loss:2340.4306640625
iteration 15000, accuracy:0.4496124031007752, max accuracy:0.4806201550387597, loss:2337.4619140625, min Loss:2309.87744140625
iteration 16000, accuracy:0.4097452934662237, max accuracy:0.4806201550387597, loss:2303.0361328125, min Loss:2283.56103515625
iteration 17000, accuracy:0.46511627906976744, max accuracy:0.4806201550387597, loss:2274.2998046875, min Loss:2258.216796875
iteration 18000, accuracy:0.4274640088593577, max accuracy:0.4806201550387597, loss:2246.067138671875, min Loss:2231.81298828125
iteration 19000, accuracy:0.4097452934662237, max accuracy:0.4806201550387597, loss:2254.67822265625, min Loss:2204.4384765625
iteration 20000, accuracy:0.44518272425249167, max accuracy:0.4806201550387597, loss:2227.744384765625, min Loss:2175.4189453125
iteration 21000, accuracy:0.36323366555924697, max accuracy:0.4806201550387597, loss:2215.02392578125, min Loss:2149.19482421875
iteration 22000, accuracy:0.2967884828349945, max accuracy:0.4806201550387597, loss:2233.07080078125, min Loss:2119.270751953125
iteration 23000, accuracy:0.45957918050941304, max accuracy:0.4806201550387597, loss:2138.9892578125, min Loss:2085.10009765625
iteration 24000, accuracy:0.46179401993355484, max accuracy:0.4806201550387597, loss:2062.809326171875, min Loss:2041.9423828125
iteration 25000, accuracy:0.3554817275747508, max accuracy:0.4806201550387597, loss:1998.27685546875, min Loss:1993.87060546875
iteration 26000, accuracy:0.4573643410852713, max accuracy:0.4806201550387597, loss:1952.6429443359375, min Loss:1931.5098876953125
iteration 27000, accuracy:0.3067552602436323, max accuracy:0.4806201550387597, loss:2099.421630859375, min Loss:1848.80224609375
iteration 28000, accuracy:0.46511627906976744, max accuracy:0.4806201550387597, loss:1771.38037109375, min Loss:1750.388427734375
iteration 29000, accuracy:0.31561461794019935, max accuracy:0.4806201550387597, loss:1728.16796875, min Loss:1641.10791015625
iteration 30000, accuracy:0.35437430786268, max accuracy:0.4806201550387597, loss:1683.5450439453125, min Loss:1541.0174560546875
iteration 31000, accuracy:0.31561461794019935, max accuracy:0.4806201550387597, loss:1502.5650634765625, min Loss:1423.9808349609375
iteration 32000, accuracy:0.43521594684385384, max accuracy:0.4806201550387597, loss:1410.6832275390625, min Loss:1307.3358154296875
iteration 33000, accuracy:0.43964562569213733, max accuracy:0.4806201550387597, loss:1217.1422119140625, min Loss:1195.5313720703125
iteration 34000, accuracy:0.2558139534883721, max accuracy:0.4806201550387597, loss:1346.5555419921875, min Loss:1083.8291015625
iteration 35000, accuracy:0.4019933554817276, max accuracy:0.4806201550387597, loss:1064.7288818359375, min Loss:1005.6680908203125
iteration 36000, accuracy:0.4440753045404208, max accuracy:0.4806201550387597, loss:976.08251953125, min Loss:937.69921875
iteration 37000, accuracy:0.4219269102990033, max accuracy:0.4806201550387597, loss:891.9141845703125, min Loss:887.860107421875
iteration 38000, accuracy:0.43410852713178294, max accuracy:0.4806201550387597, loss:906.734375, min Loss:842.53662109375
iteration 39000, accuracy:0.3875968992248062, max accuracy:0.4806201550387597, loss:1003.9360961914062, min Loss:841.0169067382812
iteration 40000, accuracy:0.40420819490586934, max accuracy:0.4806201550387597, loss:964.2681274414062, min Loss:832.8857421875
iteration 41000, accuracy:0.3521594684385382, max accuracy:0.4806201550387597, loss:853.1904296875, min Loss:801.84814453125
iteration 42000, accuracy:0.3875968992248062, max accuracy:0.4806201550387597, loss:883.8018798828125, min Loss:771.7933349609375
iteration 43000, accuracy:0.43521594684385384, max accuracy:0.4806201550387597, loss:791.588623046875, min Loss:751.9529418945312
iteration 44000, accuracy:0.4795127353266888, max accuracy:0.4806201550387597, loss:772.3453979492188, min Loss:748.7921142578125
iteration 45000, accuracy:0.4097452934662237, max accuracy:0.4806201550387597, loss:782.7771606445312, min Loss:733.302978515625
iteration 46000, accuracy:0.3610188261351052, max accuracy:0.4806201550387597, loss:762.083984375, min Loss:718.2606811523438
iteration 47000, accuracy:0.3576965669988926, max accuracy:0.4806201550387597, loss:761.7544555664062, min Loss:711.8554077148438
iteration 48000, accuracy:0.41971207087486156, max accuracy:0.4806201550387597, loss:753.7035522460938, min Loss:704.4469604492188
iteration 49000, accuracy:0.39424141749723146, max accuracy:0.4806201550387597, loss:809.8024291992188, min Loss:696.1409912109375
iteration 50000, accuracy:0.4141749723145072, max accuracy:0.4806201550387597, loss:906.7303466796875, min Loss:690.1595458984375
iteration 51000, accuracy:0.4141749723145072, max accuracy:0.4806201550387597, loss:767.7514038085938, min Loss:690.1595458984375
iteration 52000, accuracy:0.42414174972314506, max accuracy:0.4806201550387597, loss:744.6264038085938, min Loss:690.1595458984375
iteration 53000, accuracy:0.42857142857142855, max accuracy:0.4806201550387597, loss:1346.9501953125, min Loss:690.1595458984375
iteration 54000, accuracy:0.4064230343300111, max accuracy:0.4806201550387597, loss:1040.6759033203125, min Loss:690.1595458984375
iteration 55000, accuracy:0.4407530454042082, max accuracy:0.4806201550387597, loss:876.7490234375, min Loss:690.1595458984375
iteration 56000, accuracy:0.3798449612403101, max accuracy:0.4806201550387597, loss:909.397216796875, min Loss:690.1595458984375
iteration 57000, accuracy:0.43521594684385384, max accuracy:0.4806201550387597, loss:749.1981811523438, min Loss:690.1595458984375
iteration 58000, accuracy:0.3477297895902547, max accuracy:0.4806201550387597, loss:858.7958984375, min Loss:690.1595458984375
iteration 59000, accuracy:0.4850498338870432, max accuracy:0.4850498338870432, loss:883.9306640625, min Loss:690.1595458984375
iteration 60000, accuracy:0.4983388704318937, max accuracy:0.4983388704318937, loss:700.89501953125, min Loss:690.1595458984375
iteration 61000, accuracy:0.4573643410852713, max accuracy:0.4983388704318937, loss:697.906494140625, min Loss:689.1101684570312
iteration 62000, accuracy:0.4573643410852713, max accuracy:0.4983388704318937, loss:2549.68212890625, min Loss:683.4974365234375
iteration 63000, accuracy:0.4407530454042082, max accuracy:0.4983388704318937, loss:2155.310302734375, min Loss:683.4974365234375
iteration 64000, accuracy:0.3909191583610188, max accuracy:0.4983388704318937, loss:1852.4854736328125, min Loss:683.4974365234375
iteration 65000, accuracy:0.3643410852713178, max accuracy:0.4983388704318937, loss:1610.5716552734375, min Loss:683.4974365234375
iteration 66000, accuracy:0.37763012181616834, max accuracy:0.4983388704318937, loss:1454.274658203125, min Loss:683.4974365234375
iteration 67000, accuracy:0.4330011074197121, max accuracy:0.4983388704318937, loss:1200.1951904296875, min Loss:683.4974365234375
iteration 68000, accuracy:0.3875968992248062, max accuracy:0.4983388704318937, loss:1068.353271484375, min Loss:683.4974365234375
iteration 69000, accuracy:0.45514950166112955, max accuracy:0.4983388704318937, loss:983.1261596679688, min Loss:683.4974365234375
iteration 70000, accuracy:0.4186046511627907, max accuracy:0.4983388704318937, loss:879.7122802734375, min Loss:683.4974365234375
iteration 71000, accuracy:0.46622369878183834, max accuracy:0.4983388704318937, loss:806.3587036132812, min Loss:683.4974365234375
iteration 72000, accuracy:0.4673311184939092, max accuracy:0.4983388704318937, loss:771.0736083984375, min Loss:683.4974365234375
iteration 73000, accuracy:0.48283499446290146, max accuracy:0.4983388704318937, loss:789.9752197265625, min Loss:683.4974365234375
iteration 74000, accuracy:0.40310077519379844, max accuracy:0.4983388704318937, loss:722.2969360351562, min Loss:683.4974365234375
iteration 75000, accuracy:0.4695459579180509, max accuracy:0.4983388704318937, loss:704.1795043945312, min Loss:683.4974365234375
iteration 76000, accuracy:0.4363233665559247, max accuracy:0.4983388704318937, loss:702.3229370117188, min Loss:683.4974365234375
iteration 77000, accuracy:0.4739756367663344, max accuracy:0.4983388704318937, loss:679.85107421875, min Loss:675.3276977539062
iteration 78000, accuracy:0.34662236987818384, max accuracy:0.4983388704318937, loss:705.1575317382812, min Loss:669.6168212890625
iteration 79000, accuracy:0.47619047619047616, max accuracy:0.4983388704318937, loss:659.8506469726562, min Loss:659.6917724609375
iteration 80000, accuracy:0.4374307862679956, max accuracy:0.4983388704318937, loss:2720.552490234375, min Loss:657.72265625
iteration 81000, accuracy:0.42081949058693247, max accuracy:0.4983388704318937, loss:2389.243896484375, min Loss:657.72265625
iteration 82000, accuracy:0.35105204872646734, max accuracy:0.4983388704318937, loss:2279.985595703125, min Loss:657.72265625
iteration 83000, accuracy:0.4219269102990033, max accuracy:0.4983388704318937, loss:2050.3310546875, min Loss:657.72265625
iteration 84000, accuracy:0.3477297895902547, max accuracy:0.4983388704318937, loss:1922.08642578125, min Loss:657.72265625
iteration 85000, accuracy:0.3743078626799557, max accuracy:0.4983388704318937, loss:1829.3690185546875, min Loss:657.72265625
iteration 86000, accuracy:0.3875968992248062, max accuracy:0.4983388704318937, loss:1728.6917724609375, min Loss:657.72265625
iteration 87000, accuracy:0.40753045404208194, max accuracy:0.4983388704318937, loss:1632.9581298828125, min Loss:657.72265625
iteration 88000, accuracy:0.4008859357696567, max accuracy:0.4983388704318937, loss:1541.431396484375, min Loss:657.72265625
iteration 89000, accuracy:0.3344407530454042, max accuracy:0.4983388704318937, loss:1490.1490478515625, min Loss:657.72265625
iteration 90000, accuracy:0.3798449612403101, max accuracy:0.4983388704318937, loss:1386.0159912109375, min Loss:657.72265625
iteration 91000, accuracy:0.3654485049833887, max accuracy:0.4983388704318937, loss:1297.1600341796875, min Loss:657.72265625
iteration 92000, accuracy:0.4318936877076412, max accuracy:0.4983388704318937, loss:1226.634765625, min Loss:657.72265625
iteration 93000, accuracy:0.4186046511627907, max accuracy:0.4983388704318937, loss:1207.4853515625, min Loss:657.72265625
iteration 94000, accuracy:0.42857142857142855, max accuracy:0.4983388704318937, loss:1161.1463623046875, min Loss:657.72265625
iteration 95000, accuracy:0.3798449612403101, max accuracy:0.4983388704318937, loss:1164.7493896484375, min Loss:657.72265625
iteration 96000, accuracy:0.4152823920265781, max accuracy:0.4983388704318937, loss:1091.5531005859375, min Loss:657.72265625
iteration 97000, accuracy:0.42081949058693247, max accuracy:0.4983388704318937, loss:1077.890869140625, min Loss:657.72265625
iteration 98000, accuracy:0.3709856035437431, max accuracy:0.4983388704318937, loss:1052.3526611328125, min Loss:657.72265625
iteration 99000, accuracy:0.4141749723145072, max accuracy:0.4983388704318937, loss:1087.283447265625, min Loss:657.72265625
iteration 100000, accuracy:0.4728682170542636, max accuracy:0.4983388704318937, loss:1004.8290405273438, min Loss:657.72265625
iteration 101000, accuracy:0.46068660022148394, max accuracy:0.4983388704318937, loss:995.9295654296875, min Loss:657.72265625
