iteration 1000, accuracy:0.41446613088404133, max accuracy:0.41446613088404133, loss:4665.60009765625, min Loss:4660.9150390625
iteration 2000, accuracy:0.2973593570608496, max accuracy:0.41446613088404133, loss:3693.005859375, min Loss:3691.611083984375
iteration 3000, accuracy:0.2617680826636051, max accuracy:0.41446613088404133, loss:3620.932373046875, min Loss:3362.49462890625
iteration 4000, accuracy:0.36739380022962115, max accuracy:0.41446613088404133, loss:3169.61767578125, min Loss:3168.105712890625
iteration 5000, accuracy:0.39035591274397247, max accuracy:0.41446613088404133, loss:3000.750244140625, min Loss:2990.57666015625
iteration 6000, accuracy:0.31228473019517794, max accuracy:0.41446613088404133, loss:2817.337890625, min Loss:2743.4306640625
iteration 7000, accuracy:0.34902411021814006, max accuracy:0.41446613088404133, loss:2553.616943359375, min Loss:2542.091796875
iteration 8000, accuracy:0.32606199770378874, max accuracy:0.41446613088404133, loss:2476.671142578125, min Loss:2403.174560546875
iteration 9000, accuracy:0.338691159586682, max accuracy:0.41446613088404133, loss:2306.861083984375, min Loss:2306.861083984375
iteration 10000, accuracy:0.36624569460390355, max accuracy:0.41446613088404133, loss:2253.073486328125, min Loss:2219.226806640625
iteration 11000, accuracy:0.2606199770378875, max accuracy:0.41446613088404133, loss:2434.170166015625, min Loss:2168.339111328125
iteration 12000, accuracy:0.34443168771526983, max accuracy:0.41446613088404133, loss:2115.87109375, min Loss:2106.747314453125
iteration 13000, accuracy:0.3340987370838117, max accuracy:0.41446613088404133, loss:2110.0830078125, min Loss:2065.45947265625
iteration 14000, accuracy:0.38346727898966704, max accuracy:0.41446613088404133, loss:2053.79150390625, min Loss:2030.559326171875
iteration 15000, accuracy:0.25143513203214696, max accuracy:0.41446613088404133, loss:2300.15966796875, min Loss:1986.6455078125
iteration 16000, accuracy:0.3467278989667049, max accuracy:0.41446613088404133, loss:2012.1556396484375, min Loss:1944.7271728515625
iteration 17000, accuracy:0.38346727898966704, max accuracy:0.41446613088404133, loss:1934.258544921875, min Loss:1912.26953125
iteration 18000, accuracy:0.41561423650975887, max accuracy:0.41561423650975887, loss:1909.6700439453125, min Loss:1877.074462890625
iteration 19000, accuracy:0.36969001148105624, max accuracy:0.41561423650975887, loss:2101.8447265625, min Loss:1840.5162353515625
iteration 20000, accuracy:0.36280137772675086, max accuracy:0.41561423650975887, loss:1905.3985595703125, min Loss:1805.125
iteration 21000, accuracy:0.3639494833524684, max accuracy:0.41561423650975887, loss:1856.7705078125, min Loss:1765.627685546875
iteration 22000, accuracy:0.41561423650975887, max accuracy:0.41561423650975887, loss:2011.27880859375, min Loss:1731.153076171875
iteration 23000, accuracy:0.41676234213547647, max accuracy:0.41676234213547647, loss:1761.9273681640625, min Loss:1690.881591796875
iteration 24000, accuracy:0.25947187141216993, max accuracy:0.41676234213547647, loss:1735.044189453125, min Loss:1652.8807373046875
iteration 25000, accuracy:0.2617680826636051, max accuracy:0.41676234213547647, loss:1662.1961669921875, min Loss:1612.88720703125
iteration 26000, accuracy:0.3559127439724455, max accuracy:0.41676234213547647, loss:1592.23388671875, min Loss:1571.0340576171875
iteration 27000, accuracy:0.35706084959816303, max accuracy:0.41676234213547647, loss:1674.6961669921875, min Loss:1529.25
iteration 28000, accuracy:0.3960964408725603, max accuracy:0.41676234213547647, loss:1504.7442626953125, min Loss:1486.547119140625
iteration 29000, accuracy:0.3719862227324914, max accuracy:0.41676234213547647, loss:1514.32421875, min Loss:1440.5816650390625
iteration 30000, accuracy:0.2537313432835821, max accuracy:0.41676234213547647, loss:1535.24267578125, min Loss:1398.058837890625
iteration 31000, accuracy:0.34443168771526983, max accuracy:0.41676234213547647, loss:1386.946044921875, min Loss:1364.754638671875
iteration 32000, accuracy:0.3455797933409874, max accuracy:0.41676234213547647, loss:1388.1925048828125, min Loss:1326.0074462890625
iteration 33000, accuracy:0.32950631458094143, max accuracy:0.41676234213547647, loss:1564.2506103515625, min Loss:1297.60400390625
iteration 34000, accuracy:0.3283582089552239, max accuracy:0.41676234213547647, loss:1375.4566650390625, min Loss:1263.923095703125
iteration 35000, accuracy:0.25602755453501724, max accuracy:0.41676234213547647, loss:1336.095703125, min Loss:1241.0338134765625
