iteration 1000, accuracy:0.319672131147541, max accuracy:0.319672131147541, loss:5734.375, min Loss:5730.21826171875
iteration 2000, accuracy:0.39344262295081966, max accuracy:0.39344262295081966, loss:5024.0166015625, min Loss:5024.0166015625
iteration 3000, accuracy:0.3700234192037471, max accuracy:0.39344262295081966, loss:4920.9111328125, min Loss:4920.73681640625
iteration 4000, accuracy:0.3009367681498829, max accuracy:0.39344262295081966, loss:4875.92919921875, min Loss:4829.2470703125
iteration 5000, accuracy:0.24473067915690866, max accuracy:0.39344262295081966, loss:4799.54150390625, min Loss:4767.861328125
iteration 6000, accuracy:0.33840749414519905, max accuracy:0.39344262295081966, loss:4707.126953125, min Loss:4702.419921875
iteration 7000, accuracy:0.3149882903981265, max accuracy:0.39344262295081966, loss:4636.1103515625, min Loss:4612.1513671875
iteration 8000, accuracy:0.3079625292740047, max accuracy:0.39344262295081966, loss:4579.630859375, min Loss:4540.765625
iteration 9000, accuracy:0.2505854800936768, max accuracy:0.39344262295081966, loss:4529.82958984375, min Loss:4477.3779296875
iteration 10000, accuracy:0.2646370023419204, max accuracy:0.39344262295081966, loss:4463.91552734375, min Loss:4434.44482421875
iteration 11000, accuracy:0.28805620608899296, max accuracy:0.39344262295081966, loss:4404.3818359375, min Loss:4391.63232421875
iteration 12000, accuracy:0.33840749414519905, max accuracy:0.39344262295081966, loss:4422.56396484375, min Loss:4356.4892578125
iteration 13000, accuracy:0.2997658079625293, max accuracy:0.39344262295081966, loss:4348.7958984375, min Loss:4311.935546875
iteration 14000, accuracy:0.24824355971896955, max accuracy:0.39344262295081966, loss:4259.07958984375, min Loss:4240.56884765625
iteration 15000, accuracy:0.2927400468384075, max accuracy:0.39344262295081966, loss:4163.84033203125, min Loss:4160.546875
iteration 16000, accuracy:0.25526932084309134, max accuracy:0.39344262295081966, loss:4137.3662109375, min Loss:4057.957763671875
iteration 17000, accuracy:0.3360655737704918, max accuracy:0.39344262295081966, loss:3958.612548828125, min Loss:3936.937255859375
iteration 18000, accuracy:0.36533957845433257, max accuracy:0.39344262295081966, loss:3818.370849609375, min Loss:3788.13330078125
iteration 19000, accuracy:0.3325526932084309, max accuracy:0.39344262295081966, loss:3681.94140625, min Loss:3639.49609375
iteration 20000, accuracy:0.3325526932084309, max accuracy:0.39344262295081966, loss:3541.708251953125, min Loss:3479.00537109375
iteration 21000, accuracy:0.3583138173302108, max accuracy:0.39344262295081966, loss:3395.35791015625, min Loss:3310.55224609375
iteration 22000, accuracy:0.2997658079625293, max accuracy:0.39344262295081966, loss:3228.063720703125, min Loss:3145.2021484375
iteration 23000, accuracy:0.405152224824356, max accuracy:0.405152224824356, loss:3009.72265625, min Loss:2972.35888671875
iteration 24000, accuracy:0.3840749414519906, max accuracy:0.405152224824356, loss:2800.470703125, min Loss:2800.470703125
iteration 25000, accuracy:0.3758782201405152, max accuracy:0.405152224824356, loss:2644.176513671875, min Loss:2632.41259765625
iteration 26000, accuracy:0.3618266978922717, max accuracy:0.405152224824356, loss:2531.551025390625, min Loss:2493.467529296875
iteration 27000, accuracy:0.3594847775175644, max accuracy:0.405152224824356, loss:2416.427978515625, min Loss:2348.543212890625
iteration 28000, accuracy:0.36065573770491804, max accuracy:0.405152224824356, loss:2277.8388671875, min Loss:2215.340576171875
iteration 29000, accuracy:0.32669789227166274, max accuracy:0.405152224824356, loss:2179.458251953125, min Loss:2081.74609375
iteration 30000, accuracy:0.4016393442622951, max accuracy:0.405152224824356, loss:1964.11962890625, min Loss:1958.762939453125
iteration 31000, accuracy:0.3044496487119438, max accuracy:0.405152224824356, loss:1916.6015625, min Loss:1854.211181640625
iteration 32000, accuracy:0.3477751756440281, max accuracy:0.405152224824356, loss:1823.2132568359375, min Loss:1756.5244140625
iteration 33000, accuracy:0.37822014051522246, max accuracy:0.405152224824356, loss:1753.984130859375, min Loss:1683.12939453125
iteration 34000, accuracy:0.38992974238875877, max accuracy:0.405152224824356, loss:1679.361328125, min Loss:1622.5272216796875
iteration 35000, accuracy:0.41920374707259955, max accuracy:0.41920374707259955, loss:1559.246826171875, min Loss:1555.3890380859375
iteration 36000, accuracy:0.37236533957845436, max accuracy:0.41920374707259955, loss:1565.386474609375, min Loss:1502.4862060546875
iteration 37000, accuracy:0.4016393442622951, max accuracy:0.41920374707259955, loss:1622.4395751953125, min Loss:1451.0855712890625
iteration 38000, accuracy:0.373536299765808, max accuracy:0.41920374707259955, loss:1430.389404296875, min Loss:1415.886474609375
iteration 39000, accuracy:0.4028103044496487, max accuracy:0.41920374707259955, loss:1384.257080078125, min Loss:1382.6016845703125
iteration 40000, accuracy:0.41920374707259955, max accuracy:0.41920374707259955, loss:1400.772705078125, min Loss:1359.3626708984375
iteration 41000, accuracy:0.39227166276346603, max accuracy:0.41920374707259955, loss:1400.6683349609375, min Loss:1343.83349609375
iteration 42000, accuracy:0.3559718969555035, max accuracy:0.41920374707259955, loss:1335.292236328125, min Loss:1317.9967041015625
iteration 43000, accuracy:0.39344262295081966, max accuracy:0.41920374707259955, loss:1319.3203125, min Loss:1301.0257568359375
