iteration 1000, accuracy:0.40789473684210525, max accuracy:0.40789473684210525, loss:5102.7939453125, min Loss:5102.7939453125
iteration 2000, accuracy:0.4064327485380117, max accuracy:0.40789473684210525, loss:4247.369140625, min Loss:4246.6484375
iteration 3000, accuracy:0.44590643274853803, max accuracy:0.44590643274853803, loss:4026.535400390625, min Loss:4026.535400390625
iteration 4000, accuracy:0.4298245614035088, max accuracy:0.44590643274853803, loss:3926.06201171875, min Loss:3926.06201171875
iteration 5000, accuracy:0.39473684210526316, max accuracy:0.44590643274853803, loss:3786.212890625, min Loss:3785.87744140625
iteration 6000, accuracy:0.4371345029239766, max accuracy:0.44590643274853803, loss:3666.45947265625, min Loss:3647.292724609375
iteration 7000, accuracy:0.42105263157894735, max accuracy:0.44590643274853803, loss:3570.85986328125, min Loss:3569.78271484375
iteration 8000, accuracy:0.4546783625730994, max accuracy:0.4546783625730994, loss:3530.08544921875, min Loss:3522.4091796875
iteration 9000, accuracy:0.46345029239766083, max accuracy:0.46345029239766083, loss:3492.127197265625, min Loss:3483.843505859375
iteration 10000, accuracy:0.4473684210526316, max accuracy:0.46345029239766083, loss:3459.53759765625, min Loss:3449.149169921875
iteration 11000, accuracy:0.42543859649122806, max accuracy:0.46345029239766083, loss:3420.855224609375, min Loss:3417.876953125
iteration 12000, accuracy:0.4327485380116959, max accuracy:0.46345029239766083, loss:3393.093017578125, min Loss:3388.666748046875
iteration 13000, accuracy:0.4342105263157895, max accuracy:0.46345029239766083, loss:3365.81103515625, min Loss:3361.1865234375
iteration 14000, accuracy:0.44005847953216376, max accuracy:0.46345029239766083, loss:3345.50146484375, min Loss:3334.15771484375
iteration 15000, accuracy:0.40789473684210525, max accuracy:0.46345029239766083, loss:3310.443603515625, min Loss:3304.643310546875
iteration 16000, accuracy:0.4327485380116959, max accuracy:0.46345029239766083, loss:3284.262939453125, min Loss:3271.70263671875
iteration 17000, accuracy:0.4137426900584795, max accuracy:0.46345029239766083, loss:3239.86376953125, min Loss:3237.3271484375
iteration 18000, accuracy:0.39035087719298245, max accuracy:0.46345029239766083, loss:3221.419921875, min Loss:3199.60791015625
iteration 19000, accuracy:0.3742690058479532, max accuracy:0.46345029239766083, loss:3157.243896484375, min Loss:3155.88916015625
iteration 20000, accuracy:0.4093567251461988, max accuracy:0.46345029239766083, loss:3131.304931640625, min Loss:3108.945068359375
iteration 21000, accuracy:0.4269005847953216, max accuracy:0.46345029239766083, loss:3070.1376953125, min Loss:3062.79931640625
iteration 22000, accuracy:0.44590643274853803, max accuracy:0.46345029239766083, loss:3006.642578125, min Loss:3006.642578125
iteration 23000, accuracy:0.42105263157894735, max accuracy:0.46345029239766083, loss:2958.2294921875, min Loss:2946.375244140625
iteration 24000, accuracy:0.4283625730994152, max accuracy:0.46345029239766083, loss:2889.22216796875, min Loss:2879.552001953125
iteration 25000, accuracy:0.44883040935672514, max accuracy:0.46345029239766083, loss:2825.281494140625, min Loss:2807.09326171875
iteration 26000, accuracy:0.4327485380116959, max accuracy:0.46345029239766083, loss:2723.46044921875, min Loss:2717.947265625
iteration 27000, accuracy:0.2046783625730994, max accuracy:0.46345029239766083, loss:2724.830322265625, min Loss:2640.190673828125
iteration 28000, accuracy:0.2953216374269006, max accuracy:0.46345029239766083, loss:2613.083740234375, min Loss:2553.706787109375
iteration 29000, accuracy:0.4415204678362573, max accuracy:0.46345029239766083, loss:2498.414794921875, min Loss:2470.245361328125
iteration 30000, accuracy:0.27631578947368424, max accuracy:0.46345029239766083, loss:2421.267333984375, min Loss:2389.881103515625
iteration 31000, accuracy:0.4137426900584795, max accuracy:0.46345029239766083, loss:2345.839599609375, min Loss:2306.65478515625
iteration 32000, accuracy:0.40789473684210525, max accuracy:0.46345029239766083, loss:2258.54931640625, min Loss:2242.283935546875
iteration 33000, accuracy:0.36403508771929827, max accuracy:0.46345029239766083, loss:2186.5390625, min Loss:2171.41943359375
iteration 34000, accuracy:0.33771929824561403, max accuracy:0.46345029239766083, loss:2131.438232421875, min Loss:2114.375
iteration 35000, accuracy:0.4093567251461988, max accuracy:0.46345029239766083, loss:2073.2236328125, min Loss:2062.443115234375
iteration 36000, accuracy:0.3991228070175439, max accuracy:0.46345029239766083, loss:2039.9462890625, min Loss:2002.072509765625
iteration 37000, accuracy:0.4678362573099415, max accuracy:0.4678362573099415, loss:1960.3582763671875, min Loss:1945.7945556640625
iteration 38000, accuracy:0.3508771929824561, max accuracy:0.4678362573099415, loss:1920.85595703125, min Loss:1902.338623046875
iteration 39000, accuracy:0.44590643274853803, max accuracy:0.4678362573099415, loss:1868.07470703125, min Loss:1863.0516357421875
iteration 40000, accuracy:0.2222222222222222, max accuracy:0.4678362573099415, loss:1900.7818603515625, min Loss:1816.0111083984375
iteration 41000, accuracy:0.42105263157894735, max accuracy:0.4678362573099415, loss:1822.031005859375, min Loss:1776.1484375
iteration 42000, accuracy:0.3991228070175439, max accuracy:0.4678362573099415, loss:1762.4166259765625, min Loss:1741.415771484375
iteration 43000, accuracy:0.3538011695906433, max accuracy:0.4678362573099415, loss:1736.9044189453125, min Loss:1703.9903564453125
iteration 44000, accuracy:0.402046783625731, max accuracy:0.4678362573099415, loss:1688.11083984375, min Loss:1678.9571533203125
iteration 45000, accuracy:0.21052631578947367, max accuracy:0.4678362573099415, loss:1699.845458984375, min Loss:1646.398681640625
iteration 46000, accuracy:0.4283625730994152, max accuracy:0.4678362573099415, loss:1638.64599609375, min Loss:1616.796630859375
iteration 47000, accuracy:0.3026315789473684, max accuracy:0.4678362573099415, loss:1619.8319091796875, min Loss:1588.5042724609375
iteration 48000, accuracy:0.23538011695906433, max accuracy:0.4678362573099415, loss:1651.2144775390625, min Loss:1563.80615234375
iteration 49000, accuracy:0.3611111111111111, max accuracy:0.4678362573099415, loss:1588.2933349609375, min Loss:1540.1180419921875
iteration 50000, accuracy:0.4064327485380117, max accuracy:0.4678362573099415, loss:1524.505126953125, min Loss:1516.31201171875
iteration 51000, accuracy:0.4108187134502924, max accuracy:0.4678362573099415, loss:1585.9720458984375, min Loss:1495.337158203125
iteration 52000, accuracy:0.4064327485380117, max accuracy:0.4678362573099415, loss:1510.5465087890625, min Loss:1473.956298828125
iteration 53000, accuracy:0.4342105263157895, max accuracy:0.4678362573099415, loss:1458.5859375, min Loss:1451.75146484375
iteration 54000, accuracy:0.3684210526315789, max accuracy:0.4678362573099415, loss:1465.2498779296875, min Loss:1434.733154296875
iteration 55000, accuracy:0.4108187134502924, max accuracy:0.4678362573099415, loss:1416.71875, min Loss:1415.3343505859375
iteration 56000, accuracy:0.4093567251461988, max accuracy:0.4678362573099415, loss:1463.13037109375, min Loss:1396.52587890625
iteration 57000, accuracy:0.3961988304093567, max accuracy:0.4678362573099415, loss:1425.8074951171875, min Loss:1371.8248291015625
iteration 58000, accuracy:0.34941520467836257, max accuracy:0.4678362573099415, loss:1384.8900146484375, min Loss:1347.8905029296875
iteration 59000, accuracy:0.260233918128655, max accuracy:0.4678362573099415, loss:1390.1895751953125, min Loss:1327.548583984375
iteration 60000, accuracy:0.4108187134502924, max accuracy:0.4678362573099415, loss:1305.218994140625, min Loss:1303.734619140625
iteration 61000, accuracy:0.4166666666666667, max accuracy:0.4678362573099415, loss:1338.1162109375, min Loss:1279.8203125
iteration 62000, accuracy:0.402046783625731, max accuracy:0.4678362573099415, loss:1280.1214599609375, min Loss:1258.353759765625
iteration 63000, accuracy:0.4093567251461988, max accuracy:0.4678362573099415, loss:1357.8311767578125, min Loss:1239.9349365234375
iteration 64000, accuracy:0.3932748538011696, max accuracy:0.4678362573099415, loss:1243.50537109375, min Loss:1224.73828125
iteration 65000, accuracy:0.3815789473684211, max accuracy:0.4678362573099415, loss:1228.8751220703125, min Loss:1209.572509765625
iteration 66000, accuracy:0.1608187134502924, max accuracy:0.4678362573099415, loss:1419.20703125, min Loss:1194.3680419921875
iteration 67000, accuracy:0.40497076023391815, max accuracy:0.4678362573099415, loss:1191.36572265625, min Loss:1182.5123291015625
iteration 68000, accuracy:0.25877192982456143, max accuracy:0.4678362573099415, loss:1235.8350830078125, min Loss:1170.3345947265625
iteration 69000, accuracy:0.4064327485380117, max accuracy:0.4678362573099415, loss:1165.6104736328125, min Loss:1162.0777587890625
