iteration 1000, accuracy:0.40097799511002447, max accuracy:0.40097799511002447, loss:2085.01025390625, min Loss:2085.01025390625
iteration 2000, accuracy:0.44254278728606355, max accuracy:0.44254278728606355, loss:1737.224609375, min Loss:1734.89892578125
iteration 3000, accuracy:0.44376528117359415, max accuracy:0.44376528117359415, loss:1553.84765625, min Loss:1553.2314453125
iteration 4000, accuracy:0.42053789731051344, max accuracy:0.44376528117359415, loss:1509.0888671875, min Loss:1506.1728515625
iteration 5000, accuracy:0.3863080684596577, max accuracy:0.44376528117359415, loss:1478.9864501953125, min Loss:1476.7645263671875
iteration 6000, accuracy:0.4156479217603912, max accuracy:0.44376528117359415, loss:1451.0926513671875, min Loss:1448.290771484375
iteration 7000, accuracy:0.39119804400978, max accuracy:0.44376528117359415, loss:1417.688232421875, min Loss:1416.4310302734375
iteration 8000, accuracy:0.43765281173594134, max accuracy:0.44376528117359415, loss:1389.3985595703125, min Loss:1379.108642578125
iteration 9000, accuracy:0.38264058679706603, max accuracy:0.44376528117359415, loss:1366.130126953125, min Loss:1340.811279296875
iteration 10000, accuracy:0.4254278728606357, max accuracy:0.44376528117359415, loss:1306.8897705078125, min Loss:1306.2774658203125
iteration 11000, accuracy:0.4180929095354523, max accuracy:0.44376528117359415, loss:1291.2469482421875, min Loss:1270.236328125
iteration 12000, accuracy:0.44376528117359415, max accuracy:0.44376528117359415, loss:1239.4442138671875, min Loss:1235.399658203125
iteration 13000, accuracy:0.4315403422982885, max accuracy:0.44376528117359415, loss:1240.7225341796875, min Loss:1204.747802734375
iteration 14000, accuracy:0.3924205378973105, max accuracy:0.44376528117359415, loss:1205.32861328125, min Loss:1176.6114501953125
iteration 15000, accuracy:0.4449877750611247, max accuracy:0.4449877750611247, loss:1157.4383544921875, min Loss:1149.981689453125
iteration 16000, accuracy:0.4743276283618582, max accuracy:0.4743276283618582, loss:1146.5821533203125, min Loss:1126.1826171875
iteration 17000, accuracy:0.38508557457212717, max accuracy:0.4743276283618582, loss:1153.493896484375, min Loss:1105.7984619140625
iteration 18000, accuracy:0.293398533007335, max accuracy:0.4743276283618582, loss:1140.4981689453125, min Loss:1087.5926513671875
iteration 19000, accuracy:0.3410757946210269, max accuracy:0.4743276283618582, loss:1086.322509765625, min Loss:1069.01123046875
iteration 20000, accuracy:0.39975550122249387, max accuracy:0.4743276283618582, loss:1078.2183837890625, min Loss:1054.478271484375
iteration 21000, accuracy:0.3643031784841076, max accuracy:0.4743276283618582, loss:1094.483642578125, min Loss:1041.8458251953125
iteration 22000, accuracy:0.39975550122249387, max accuracy:0.4743276283618582, loss:1063.0931396484375, min Loss:1030.326171875
iteration 23000, accuracy:0.480440097799511, max accuracy:0.480440097799511, loss:1065.9947509765625, min Loss:1019.974365234375
iteration 24000, accuracy:0.4254278728606357, max accuracy:0.480440097799511, loss:1012.1651000976562, min Loss:1009.4725341796875
iteration 25000, accuracy:0.4938875305623472, max accuracy:0.4938875305623472, loss:1048.5330810546875, min Loss:1001.9290771484375
iteration 26000, accuracy:0.31907090464547677, max accuracy:0.4938875305623472, loss:1046.03955078125, min Loss:992.8881225585938
iteration 27000, accuracy:0.3092909535452323, max accuracy:0.4938875305623472, loss:1045.6973876953125, min Loss:983.5433349609375
iteration 28000, accuracy:0.35207823960880197, max accuracy:0.4938875305623472, loss:1022.8900756835938, min Loss:976.4144287109375
iteration 29000, accuracy:0.3765281173594132, max accuracy:0.4938875305623472, loss:1000.8233642578125, min Loss:969.9285888671875
iteration 30000, accuracy:0.32396088019559904, max accuracy:0.4938875305623472, loss:1089.87451171875, min Loss:963.51513671875
iteration 31000, accuracy:0.4841075794621027, max accuracy:0.4938875305623472, loss:971.0114135742188, min Loss:956.409912109375
iteration 32000, accuracy:0.49877750611246946, max accuracy:0.49877750611246946, loss:968.7119140625, min Loss:950.0933227539062
iteration 33000, accuracy:0.45354523227383864, max accuracy:0.49877750611246946, loss:973.5701293945312, min Loss:942.4804077148438
iteration 34000, accuracy:0.3569682151589242, max accuracy:0.49877750611246946, loss:993.89599609375, min Loss:933.0690307617188
iteration 35000, accuracy:0.38386308068459657, max accuracy:0.49877750611246946, loss:1059.3907470703125, min Loss:928.30517578125
iteration 36000, accuracy:0.33007334963325186, max accuracy:0.49877750611246946, loss:988.9874877929688, min Loss:921.1797485351562
iteration 37000, accuracy:0.3753056234718826, max accuracy:0.49877750611246946, loss:942.7319946289062, min Loss:914.72412109375
iteration 38000, accuracy:0.37897310513447435, max accuracy:0.49877750611246946, loss:925.3257446289062, min Loss:909.2715454101562
iteration 39000, accuracy:0.4877750611246944, max accuracy:0.49877750611246946, loss:955.1594848632812, min Loss:904.0906372070312
iteration 40000, accuracy:0.5146699266503667, max accuracy:0.5146699266503667, loss:937.4689331054688, min Loss:897.8411254882812
iteration 41000, accuracy:0.42053789731051344, max accuracy:0.5146699266503667, loss:910.7666015625, min Loss:894.143310546875
iteration 42000, accuracy:0.36552567237163813, max accuracy:0.5146699266503667, loss:902.1870727539062, min Loss:888.6375732421875
