iteration 1000, accuracy:0.41367323290845887, max accuracy:0.41367323290845887, loss:4750.4296875, min Loss:4750.4296875
iteration 2000, accuracy:0.3847045191193511, max accuracy:0.41367323290845887, loss:3885.197021484375, min Loss:3881.099609375
iteration 3000, accuracy:0.38122827346465815, max accuracy:0.41367323290845887, loss:3760.514404296875, min Loss:3759.565673828125
iteration 4000, accuracy:0.3928157589803013, max accuracy:0.41367323290845887, loss:3709.987548828125, min Loss:3707.8544921875
iteration 5000, accuracy:0.4044032444959444, max accuracy:0.41367323290845887, loss:3660.907958984375, min Loss:3656.58447265625
iteration 6000, accuracy:0.30590961761297797, max accuracy:0.41367323290845887, loss:3539.097412109375, min Loss:3539.097412109375
iteration 7000, accuracy:0.3186558516801854, max accuracy:0.41367323290845887, loss:3391.525390625, min Loss:3389.48046875
iteration 8000, accuracy:0.354577056778679, max accuracy:0.41367323290845887, loss:3283.176025390625, min Loss:3268.578125
iteration 9000, accuracy:0.4183082271147161, max accuracy:0.4183082271147161, loss:3153.109130859375, min Loss:3143.370361328125
iteration 10000, accuracy:0.4101969872537659, max accuracy:0.4183082271147161, loss:3068.69384765625, min Loss:3042.360107421875
iteration 11000, accuracy:0.39976825028968715, max accuracy:0.4183082271147161, loss:3009.12548828125, min Loss:2972.12744140625
iteration 12000, accuracy:0.37775202780996525, max accuracy:0.4183082271147161, loss:2961.2548828125, min Loss:2936.79443359375
iteration 13000, accuracy:0.4171494785631518, max accuracy:0.4183082271147161, loss:2909.499267578125, min Loss:2908.25537109375
iteration 14000, accuracy:0.42526071842410196, max accuracy:0.42526071842410196, loss:2887.334228515625, min Loss:2886.52783203125
iteration 15000, accuracy:0.42526071842410196, max accuracy:0.42526071842410196, loss:2870.0341796875, min Loss:2865.56982421875
iteration 16000, accuracy:0.3742757821552723, max accuracy:0.42526071842410196, loss:2888.677978515625, min Loss:2843.299072265625
iteration 17000, accuracy:0.4206257242178447, max accuracy:0.42526071842410196, loss:2829.613037109375, min Loss:2820.531982421875
iteration 18000, accuracy:0.46118192352259557, max accuracy:0.46118192352259557, loss:2811.5048828125, min Loss:2794.389404296875
iteration 19000, accuracy:0.4391657010428737, max accuracy:0.46118192352259557, loss:2784.7080078125, min Loss:2765.360107421875
iteration 20000, accuracy:0.4495944380069525, max accuracy:0.46118192352259557, loss:2746.0673828125, min Loss:2726.496826171875
iteration 21000, accuracy:0.47508690614136734, max accuracy:0.47508690614136734, loss:2724.354248046875, min Loss:2689.780029296875
iteration 22000, accuracy:0.4507531865585168, max accuracy:0.47508690614136734, loss:2691.15625, min Loss:2654.618408203125
iteration 23000, accuracy:0.4623406720741599, max accuracy:0.47508690614136734, loss:2628.129638671875, min Loss:2623.757568359375
iteration 24000, accuracy:0.48899188876013905, max accuracy:0.48899188876013905, loss:2595.219970703125, min Loss:2585.734619140625
iteration 25000, accuracy:0.37891077636152953, max accuracy:0.48899188876013905, loss:2626.488525390625, min Loss:2555.01318359375
iteration 26000, accuracy:0.43105446118192353, max accuracy:0.48899188876013905, loss:2533.385009765625, min Loss:2515.40087890625
iteration 27000, accuracy:0.4101969872537659, max accuracy:0.48899188876013905, loss:2515.34765625, min Loss:2474.912109375
iteration 28000, accuracy:0.5028968713789108, max accuracy:0.5028968713789108, loss:2457.982421875, min Loss:2437.682861328125
iteration 29000, accuracy:0.4507531865585168, max accuracy:0.5028968713789108, loss:2434.880126953125, min Loss:2397.63427734375
iteration 30000, accuracy:0.43337195828505215, max accuracy:0.5028968713789108, loss:2384.9345703125, min Loss:2359.328369140625
iteration 31000, accuracy:0.46697566628041715, max accuracy:0.5028968713789108, loss:2360.12841796875, min Loss:2309.926025390625
iteration 32000, accuracy:0.45886442641946695, max accuracy:0.5028968713789108, loss:2297.4599609375, min Loss:2269.05126953125
iteration 33000, accuracy:0.4495944380069525, max accuracy:0.5028968713789108, loss:2320.578125, min Loss:2230.479736328125
iteration 34000, accuracy:0.4461181923522596, max accuracy:0.5028968713789108, loss:2197.054443359375, min Loss:2187.99072265625
iteration 35000, accuracy:0.43105446118192353, max accuracy:0.5028968713789108, loss:2175.35498046875, min Loss:2154.113037109375
iteration 36000, accuracy:0.4380069524913094, max accuracy:0.5028968713789108, loss:2242.949462890625, min Loss:2115.550048828125
iteration 37000, accuracy:0.43337195828505215, max accuracy:0.5028968713789108, loss:2164.7529296875, min Loss:2078.922607421875
iteration 38000, accuracy:0.43453070683661643, max accuracy:0.5028968713789108, loss:2253.9345703125, min Loss:2044.9012451171875
iteration 39000, accuracy:0.4426419466975666, max accuracy:0.5028968713789108, loss:2015.6876220703125, min Loss:1996.028564453125
iteration 40000, accuracy:0.43105446118192353, max accuracy:0.5028968713789108, loss:1965.9656982421875, min Loss:1958.17236328125
iteration 41000, accuracy:0.38354577056778677, max accuracy:0.5028968713789108, loss:2345.322265625, min Loss:1915.211181640625
iteration 42000, accuracy:0.42294322132097334, max accuracy:0.5028968713789108, loss:1909.19921875, min Loss:1872.3656005859375
iteration 43000, accuracy:0.44495944380069524, max accuracy:0.5028968713789108, loss:1849.373291015625, min Loss:1840.0538330078125
iteration 44000, accuracy:0.4426419466975666, max accuracy:0.5028968713789108, loss:1841.1512451171875, min Loss:1795.9212646484375
iteration 45000, accuracy:0.40903823870220163, max accuracy:0.5028968713789108, loss:1795.1920166015625, min Loss:1760.806884765625
iteration 46000, accuracy:0.3939745075318656, max accuracy:0.5028968713789108, loss:1775.6705322265625, min Loss:1723.53662109375
iteration 47000, accuracy:0.44148319814600234, max accuracy:0.5028968713789108, loss:1753.7860107421875, min Loss:1683.006103515625
iteration 48000, accuracy:0.4055619930475087, max accuracy:0.5028968713789108, loss:1664.2093505859375, min Loss:1636.0579833984375
iteration 49000, accuracy:0.4275782155272306, max accuracy:0.5028968713789108, loss:1612.3043212890625, min Loss:1591.967041015625
iteration 50000, accuracy:0.43453070683661643, max accuracy:0.5028968713789108, loss:1703.48876953125, min Loss:1560.1837158203125
iteration 51000, accuracy:0.4391657010428737, max accuracy:0.5028968713789108, loss:1541.59912109375, min Loss:1520.183349609375
iteration 52000, accuracy:0.354577056778679, max accuracy:0.5028968713789108, loss:1561.8642578125, min Loss:1470.7862548828125
iteration 53000, accuracy:0.34762456546929316, max accuracy:0.5028968713789108, loss:1492.8212890625, min Loss:1432.033203125
iteration 54000, accuracy:0.4287369640787949, max accuracy:0.5028968713789108, loss:1492.9234619140625, min Loss:1395.7442626953125
iteration 55000, accuracy:0.4519119351100811, max accuracy:0.5028968713789108, loss:1516.1146240234375, min Loss:1347.8106689453125
iteration 56000, accuracy:0.4264194669756663, max accuracy:0.5028968713789108, loss:1420.0579833984375, min Loss:1323.0574951171875
iteration 57000, accuracy:0.4426419466975666, max accuracy:0.5028968713789108, loss:1344.0234375, min Loss:1277.241455078125
iteration 58000, accuracy:0.41135573580533025, max accuracy:0.5028968713789108, loss:1273.5877685546875, min Loss:1239.9027099609375
iteration 59000, accuracy:0.3962920046349942, max accuracy:0.5028968713789108, loss:1226.162353515625, min Loss:1215.0997314453125
iteration 60000, accuracy:0.46118192352259557, max accuracy:0.5028968713789108, loss:1235.3807373046875, min Loss:1183.0341796875
iteration 61000, accuracy:0.3951332560834299, max accuracy:0.5028968713789108, loss:1269.6630859375, min Loss:1151.1942138671875
iteration 62000, accuracy:0.40903823870220163, max accuracy:0.5028968713789108, loss:1242.2449951171875, min Loss:1106.831787109375
iteration 63000, accuracy:0.4519119351100811, max accuracy:0.5028968713789108, loss:1129.55517578125, min Loss:1085.131591796875
iteration 64000, accuracy:0.3707995365005794, max accuracy:0.5028968713789108, loss:1111.82177734375, min Loss:1058.5535888671875
iteration 65000, accuracy:0.3719582850521437, max accuracy:0.5028968713789108, loss:1039.1875, min Loss:1037.2271728515625
iteration 66000, accuracy:0.4322132097334878, max accuracy:0.5028968713789108, loss:1038.2938232421875, min Loss:1015.9011840820312
iteration 67000, accuracy:0.45307068366164543, max accuracy:0.5028968713789108, loss:1081.4901123046875, min Loss:989.16845703125
iteration 68000, accuracy:0.32792584009269987, max accuracy:0.5028968713789108, loss:997.92724609375, min Loss:971.4747314453125
iteration 69000, accuracy:0.4391657010428737, max accuracy:0.5028968713789108, loss:996.89990234375, min Loss:954.2784423828125
iteration 70000, accuracy:0.46349942062572425, max accuracy:0.5028968713789108, loss:997.0294189453125, min Loss:930.354736328125
iteration 71000, accuracy:0.4264194669756663, max accuracy:0.5028968713789108, loss:951.4152221679688, min Loss:928.4778442382812
iteration 72000, accuracy:0.4461181923522596, max accuracy:0.5028968713789108, loss:908.5380249023438, min Loss:903.1038818359375
iteration 73000, accuracy:0.46929316338354576, max accuracy:0.5028968713789108, loss:929.7618408203125, min Loss:893.2904663085938
iteration 74000, accuracy:0.2931633835457706, max accuracy:0.5028968713789108, loss:908.1737670898438, min Loss:884.7368774414062
iteration 75000, accuracy:0.41251448435689453, max accuracy:0.5028968713789108, loss:935.63916015625, min Loss:871.0521850585938
iteration 76000, accuracy:0.4287369640787949, max accuracy:0.5028968713789108, loss:980.5718383789062, min Loss:868.189697265625
iteration 77000, accuracy:0.4206257242178447, max accuracy:0.5028968713789108, loss:968.2959594726562, min Loss:868.189697265625
iteration 78000, accuracy:0.3707995365005794, max accuracy:0.5028968713789108, loss:959.978271484375, min Loss:868.189697265625
iteration 79000, accuracy:0.3302433371958285, max accuracy:0.5028968713789108, loss:972.0357055664062, min Loss:868.189697265625
iteration 80000, accuracy:0.45307068366164543, max accuracy:0.5028968713789108, loss:867.406494140625, min Loss:854.2945556640625
iteration 81000, accuracy:0.26998841251448435, max accuracy:0.5028968713789108, loss:8738.900390625, min Loss:837.8721313476562
iteration 82000, accuracy:0.4275782155272306, max accuracy:0.5028968713789108, loss:909.9451904296875, min Loss:837.8721313476562
iteration 83000, accuracy:0.39745075318655854, max accuracy:0.5028968713789108, loss:920.4598999023438, min Loss:837.8721313476562
iteration 84000, accuracy:0.4275782155272306, max accuracy:0.5028968713789108, loss:876.7383422851562, min Loss:837.8721313476562
iteration 85000, accuracy:0.4484356894553882, max accuracy:0.5028968713789108, loss:862.1400146484375, min Loss:837.8721313476562
iteration 86000, accuracy:0.45654692931633833, max accuracy:0.5028968713789108, loss:869.8575439453125, min Loss:832.98876953125
iteration 87000, accuracy:0.42294322132097334, max accuracy:0.5028968713789108, loss:910.8280029296875, min Loss:818.9729614257812
iteration 88000, accuracy:0.4322132097334878, max accuracy:0.5028968713789108, loss:833.1279296875, min Loss:809.8882446289062
iteration 89000, accuracy:0.40092699884125144, max accuracy:0.5028968713789108, loss:855.9583129882812, min Loss:803.8744506835938
iteration 90000, accuracy:0.4495944380069525, max accuracy:0.5028968713789108, loss:846.40478515625, min Loss:796.6281127929688
iteration 91000, accuracy:0.4078794901506373, max accuracy:0.5028968713789108, loss:836.4554443359375, min Loss:792.0776977539062
iteration 92000, accuracy:0.40092699884125144, max accuracy:0.5028968713789108, loss:2325.99560546875, min Loss:788.4400634765625
iteration 93000, accuracy:0.4322132097334878, max accuracy:0.5028968713789108, loss:2256.99755859375, min Loss:788.4400634765625
iteration 94000, accuracy:0.43684820393974505, max accuracy:0.5028968713789108, loss:2143.83935546875, min Loss:788.4400634765625
iteration 95000, accuracy:0.2989571263035921, max accuracy:0.5028968713789108, loss:2144.333251953125, min Loss:788.4400634765625
iteration 96000, accuracy:0.41251448435689453, max accuracy:0.5028968713789108, loss:2072.630126953125, min Loss:788.4400634765625
iteration 97000, accuracy:0.4275782155272306, max accuracy:0.5028968713789108, loss:1982.0885009765625, min Loss:788.4400634765625
iteration 98000, accuracy:0.4507531865585168, max accuracy:0.5028968713789108, loss:1870.6627197265625, min Loss:788.4400634765625
iteration 99000, accuracy:0.32560834298957125, max accuracy:0.5028968713789108, loss:1809.4013671875, min Loss:788.4400634765625
iteration 100000, accuracy:0.3302433371958285, max accuracy:0.5028968713789108, loss:1723.7705078125, min Loss:788.4400634765625
iteration 101000, accuracy:0.45770567786790267, max accuracy:0.5028968713789108, loss:1657.0699462890625, min Loss:788.4400634765625
iteration 102000, accuracy:0.35805330243337197, max accuracy:0.5028968713789108, loss:1589.128662109375, min Loss:788.4400634765625
iteration 103000, accuracy:0.4391657010428737, max accuracy:0.5028968713789108, loss:1524.805419921875, min Loss:788.4400634765625
iteration 104000, accuracy:0.3939745075318656, max accuracy:0.5028968713789108, loss:1436.24951171875, min Loss:788.4400634765625
iteration 105000, accuracy:0.33951332560834296, max accuracy:0.5028968713789108, loss:1438.742431640625, min Loss:788.4400634765625
iteration 106000, accuracy:0.40903823870220163, max accuracy:0.5028968713789108, loss:1308.9564208984375, min Loss:788.4400634765625
iteration 107000, accuracy:0.30127462340672073, max accuracy:0.5028968713789108, loss:1304.68408203125, min Loss:788.4400634765625
iteration 108000, accuracy:0.41946697566628044, max accuracy:0.5028968713789108, loss:1192.3553466796875, min Loss:788.4400634765625
