iteration 1000, accuracy:0.37732342007434944, max accuracy:0.37732342007434944, loss:7630.52490234375, min Loss:7630.52490234375
iteration 2000, accuracy:0.4275092936802974, max accuracy:0.4275092936802974, loss:7529.12255859375, min Loss:7526.81787109375
iteration 3000, accuracy:0.4368029739776952, max accuracy:0.4368029739776952, loss:7070.16455078125, min Loss:7067.70947265625
iteration 4000, accuracy:0.4052044609665427, max accuracy:0.4368029739776952, loss:6812.5224609375, min Loss:6798.04541015625
iteration 5000, accuracy:0.38847583643122674, max accuracy:0.4368029739776952, loss:6596.50341796875, min Loss:6585.16796875
iteration 6000, accuracy:0.41821561338289964, max accuracy:0.4368029739776952, loss:6426.125, min Loss:6401.29736328125
iteration 7000, accuracy:0.40148698884758366, max accuracy:0.4368029739776952, loss:6255.328125, min Loss:6246.13623046875
iteration 8000, accuracy:0.4275092936802974, max accuracy:0.4368029739776952, loss:6120.7744140625, min Loss:6103.77197265625
iteration 9000, accuracy:0.4349442379182156, max accuracy:0.4368029739776952, loss:5983.57666015625, min Loss:5969.8271484375
iteration 10000, accuracy:0.43866171003717475, max accuracy:0.43866171003717475, loss:5834.2392578125, min Loss:5817.4423828125
iteration 11000, accuracy:0.42936802973977695, max accuracy:0.43866171003717475, loss:5727.2080078125, min Loss:5688.5029296875
iteration 12000, accuracy:0.4423791821561338, max accuracy:0.4423791821561338, loss:5554.2763671875, min Loss:5554.1005859375
iteration 13000, accuracy:0.4479553903345725, max accuracy:0.4479553903345725, loss:5441.9091796875, min Loss:5425.69091796875
iteration 14000, accuracy:0.4275092936802974, max accuracy:0.4479553903345725, loss:5344.798828125, min Loss:5309.23583984375
iteration 15000, accuracy:0.45724907063197023, max accuracy:0.45724907063197023, loss:5221.80908203125, min Loss:5202.8662109375
iteration 16000, accuracy:0.4423791821561338, max accuracy:0.45724907063197023, loss:5149.88623046875, min Loss:5099.67724609375
iteration 17000, accuracy:0.44609665427509293, max accuracy:0.45724907063197023, loss:5006.55517578125, min Loss:5003.13525390625
iteration 18000, accuracy:0.40892193308550184, max accuracy:0.45724907063197023, loss:4949.740234375, min Loss:4925.46044921875
iteration 19000, accuracy:0.4423791821561338, max accuracy:0.45724907063197023, loss:4864.306640625, min Loss:4846.36767578125
iteration 20000, accuracy:0.44981412639405205, max accuracy:0.45724907063197023, loss:4781.4765625, min Loss:4767.09912109375
iteration 21000, accuracy:0.4591078066914498, max accuracy:0.4591078066914498, loss:4736.17041015625, min Loss:4699.0458984375
iteration 22000, accuracy:0.4349442379182156, max accuracy:0.4591078066914498, loss:4658.86279296875, min Loss:4626.2890625
iteration 23000, accuracy:0.4163568773234201, max accuracy:0.4591078066914498, loss:4589.40087890625, min Loss:4566.98974609375
iteration 24000, accuracy:0.41263940520446096, max accuracy:0.4591078066914498, loss:4542.1728515625, min Loss:4494.25341796875
iteration 25000, accuracy:0.4275092936802974, max accuracy:0.4591078066914498, loss:4457.06884765625, min Loss:4437.52392578125
iteration 26000, accuracy:0.4052044609665427, max accuracy:0.4591078066914498, loss:4404.43408203125, min Loss:4389.2998046875
iteration 27000, accuracy:0.42936802973977695, max accuracy:0.4591078066914498, loss:4404.6455078125, min Loss:4341.6708984375
iteration 28000, accuracy:0.4591078066914498, max accuracy:0.4591078066914498, loss:4313.01513671875, min Loss:4293.2939453125
iteration 29000, accuracy:0.43308550185873607, max accuracy:0.4591078066914498, loss:4308.8544921875, min Loss:4251.6240234375
iteration 30000, accuracy:0.4200743494423792, max accuracy:0.4591078066914498, loss:4253.84521484375, min Loss:4202.77978515625
iteration 31000, accuracy:0.46654275092936803, max accuracy:0.46654275092936803, loss:4184.955078125, min Loss:4161.904296875
iteration 32000, accuracy:0.44609665427509293, max accuracy:0.46654275092936803, loss:4167.40576171875, min Loss:4128.763671875
iteration 33000, accuracy:0.4275092936802974, max accuracy:0.46654275092936803, loss:4178.341796875, min Loss:4094.340576171875
iteration 34000, accuracy:0.4163568773234201, max accuracy:0.46654275092936803, loss:4118.68701171875, min Loss:4058.600830078125
iteration 35000, accuracy:0.42936802973977695, max accuracy:0.46654275092936803, loss:4084.494384765625, min Loss:4029.0439453125
iteration 36000, accuracy:0.43308550185873607, max accuracy:0.46654275092936803, loss:4001.138671875, min Loss:3988.29296875
iteration 37000, accuracy:0.379182156133829, max accuracy:0.46654275092936803, loss:4178.96337890625, min Loss:3957.251220703125
iteration 38000, accuracy:0.45353159851301117, max accuracy:0.46654275092936803, loss:4051.11865234375, min Loss:3926.983154296875
iteration 39000, accuracy:0.4368029739776952, max accuracy:0.46654275092936803, loss:4018.516357421875, min Loss:3895.031982421875
iteration 40000, accuracy:0.44981412639405205, max accuracy:0.46654275092936803, loss:3945.162109375, min Loss:3870.72119140625
iteration 41000, accuracy:0.44423791821561337, max accuracy:0.46654275092936803, loss:3951.486572265625, min Loss:3846.60595703125
iteration 42000, accuracy:0.4368029739776952, max accuracy:0.46654275092936803, loss:3837.343505859375, min Loss:3812.968017578125
iteration 43000, accuracy:0.4312267657992565, max accuracy:0.46654275092936803, loss:3950.12451171875, min Loss:3787.9482421875
iteration 44000, accuracy:0.4368029739776952, max accuracy:0.46654275092936803, loss:3814.206787109375, min Loss:3764.027587890625
iteration 45000, accuracy:0.4423791821561338, max accuracy:0.46654275092936803, loss:3748.913330078125, min Loss:3741.140625
iteration 46000, accuracy:0.44423791821561337, max accuracy:0.46654275092936803, loss:3759.473876953125, min Loss:3713.39892578125
iteration 47000, accuracy:0.44423791821561337, max accuracy:0.46654275092936803, loss:3763.117919921875, min Loss:3694.137451171875
iteration 48000, accuracy:0.4256505576208178, max accuracy:0.46654275092936803, loss:3741.616455078125, min Loss:3681.16552734375
iteration 49000, accuracy:0.4349442379182156, max accuracy:0.46654275092936803, loss:3695.25732421875, min Loss:3662.34765625
iteration 50000, accuracy:0.47026022304832715, max accuracy:0.47026022304832715, loss:3701.230224609375, min Loss:3641.575439453125
iteration 51000, accuracy:0.3903345724907063, max accuracy:0.47026022304832715, loss:3753.375732421875, min Loss:3623.75830078125
iteration 52000, accuracy:0.4275092936802974, max accuracy:0.47026022304832715, loss:3717.86474609375, min Loss:3600.317138671875
iteration 53000, accuracy:0.42379182156133827, max accuracy:0.47026022304832715, loss:3642.1259765625, min Loss:3580.93798828125
iteration 54000, accuracy:0.4479553903345725, max accuracy:0.47026022304832715, loss:3603.47314453125, min Loss:3564.33349609375
iteration 55000, accuracy:0.4200743494423792, max accuracy:0.47026022304832715, loss:3727.466064453125, min Loss:3557.418701171875
iteration 56000, accuracy:0.44423791821561337, max accuracy:0.47026022304832715, loss:3623.078369140625, min Loss:3531.460205078125
iteration 57000, accuracy:0.4349442379182156, max accuracy:0.47026022304832715, loss:3583.88623046875, min Loss:3515.73046875
iteration 58000, accuracy:0.42379182156133827, max accuracy:0.47026022304832715, loss:3630.9921875, min Loss:3497.501953125
iteration 59000, accuracy:0.4368029739776952, max accuracy:0.47026022304832715, loss:3597.307373046875, min Loss:3482.07470703125
iteration 60000, accuracy:0.4516728624535316, max accuracy:0.47026022304832715, loss:3561.746826171875, min Loss:3465.196533203125
iteration 61000, accuracy:0.44423791821561337, max accuracy:0.47026022304832715, loss:3463.8828125, min Loss:3446.654541015625
iteration 62000, accuracy:0.45353159851301117, max accuracy:0.47026022304832715, loss:3500.321533203125, min Loss:3437.533447265625
iteration 63000, accuracy:0.41263940520446096, max accuracy:0.47026022304832715, loss:3554.937255859375, min Loss:3421.308837890625
iteration 64000, accuracy:0.4628252788104089, max accuracy:0.47026022304832715, loss:3442.416748046875, min Loss:3408.370361328125
iteration 65000, accuracy:0.46096654275092935, max accuracy:0.47026022304832715, loss:3446.65380859375, min Loss:3389.392578125
iteration 66000, accuracy:0.44981412639405205, max accuracy:0.47026022304832715, loss:3381.771484375, min Loss:3379.16943359375
iteration 67000, accuracy:0.43308550185873607, max accuracy:0.47026022304832715, loss:3627.102294921875, min Loss:3363.33935546875
iteration 68000, accuracy:0.4144981412639405, max accuracy:0.47026022304832715, loss:3466.893798828125, min Loss:3350.072021484375
iteration 69000, accuracy:0.47769516728624534, max accuracy:0.47769516728624534, loss:3446.779296875, min Loss:3341.64990234375
iteration 70000, accuracy:0.4423791821561338, max accuracy:0.47769516728624534, loss:3385.540771484375, min Loss:3320.907470703125
iteration 71000, accuracy:0.3828996282527881, max accuracy:0.47769516728624534, loss:3451.791748046875, min Loss:3305.068359375
iteration 72000, accuracy:0.41263940520446096, max accuracy:0.47769516728624534, loss:3438.400390625, min Loss:3299.013427734375
iteration 73000, accuracy:0.4591078066914498, max accuracy:0.47769516728624534, loss:3338.905517578125, min Loss:3286.26611328125
iteration 74000, accuracy:0.44423791821561337, max accuracy:0.47769516728624534, loss:3376.470947265625, min Loss:3274.04638671875
iteration 75000, accuracy:0.43308550185873607, max accuracy:0.47769516728624534, loss:3298.908203125, min Loss:3252.460693359375
