iteration 1000, accuracy:0.3813682678311499, max accuracy:0.3813682678311499, loss:5889.12060546875, min Loss:5889.12060546875
iteration 2000, accuracy:0.4163027656477438, max accuracy:0.4163027656477438, loss:5773.18017578125, min Loss:5772.69970703125
iteration 3000, accuracy:0.4192139737991266, max accuracy:0.4192139737991266, loss:5646.59033203125, min Loss:5622.0
iteration 4000, accuracy:0.42358078602620086, max accuracy:0.42358078602620086, loss:5371.25048828125, min Loss:5362.61767578125
iteration 5000, accuracy:0.4017467248908297, max accuracy:0.42358078602620086, loss:5097.33740234375, min Loss:5097.33740234375
iteration 6000, accuracy:0.3406113537117904, max accuracy:0.42358078602620086, loss:4853.2587890625, min Loss:4832.4072265625
iteration 7000, accuracy:0.3726346433770015, max accuracy:0.42358078602620086, loss:4594.90576171875, min Loss:4580.26708984375
iteration 8000, accuracy:0.3682678311499272, max accuracy:0.42358078602620086, loss:4389.576171875, min Loss:4342.33056640625
iteration 9000, accuracy:0.35807860262008734, max accuracy:0.42358078602620086, loss:4198.2841796875, min Loss:4138.32275390625
iteration 10000, accuracy:0.4032023289665211, max accuracy:0.42358078602620086, loss:4050.114990234375, min Loss:3949.40869140625
iteration 11000, accuracy:0.4090247452692867, max accuracy:0.42358078602620086, loss:3802.246826171875, min Loss:3775.326904296875
iteration 12000, accuracy:0.4294032023289665, max accuracy:0.4294032023289665, loss:3752.209716796875, min Loss:3636.35107421875
iteration 13000, accuracy:0.42358078602620086, max accuracy:0.4294032023289665, loss:3511.0615234375, min Loss:3498.86376953125
iteration 14000, accuracy:0.363901018922853, max accuracy:0.4294032023289665, loss:3460.115478515625, min Loss:3388.227294921875
iteration 15000, accuracy:0.4177583697234352, max accuracy:0.4294032023289665, loss:3369.810791015625, min Loss:3289.7822265625
iteration 16000, accuracy:0.38573508005822416, max accuracy:0.4294032023289665, loss:3473.076171875, min Loss:3188.01611328125
iteration 17000, accuracy:0.3653566229985444, max accuracy:0.4294032023289665, loss:3168.125732421875, min Loss:3109.391845703125
iteration 18000, accuracy:0.39592430858806404, max accuracy:0.4294032023289665, loss:3082.4111328125, min Loss:3035.060791015625
iteration 19000, accuracy:0.33770014556040756, max accuracy:0.4294032023289665, loss:3057.71728515625, min Loss:2966.95947265625
iteration 20000, accuracy:0.3784570596797671, max accuracy:0.4294032023289665, loss:2939.349365234375, min Loss:2882.515625
iteration 21000, accuracy:0.37554585152838427, max accuracy:0.4294032023289665, loss:2872.978271484375, min Loss:2826.078369140625
iteration 22000, accuracy:0.388646288209607, max accuracy:0.4294032023289665, loss:2799.267578125, min Loss:2763.585693359375
iteration 23000, accuracy:0.4090247452692867, max accuracy:0.4294032023289665, loss:2774.446044921875, min Loss:2696.196533203125
iteration 24000, accuracy:0.4163027656477438, max accuracy:0.4294032023289665, loss:2668.288818359375, min Loss:2621.28955078125
iteration 25000, accuracy:0.3609898107714702, max accuracy:0.4294032023289665, loss:2657.102294921875, min Loss:2586.18359375
iteration 26000, accuracy:0.42066957787481807, max accuracy:0.4294032023289665, loss:2533.39892578125, min Loss:2533.39892578125
iteration 27000, accuracy:0.388646288209607, max accuracy:0.4294032023289665, loss:2598.170654296875, min Loss:2455.666259765625
iteration 28000, accuracy:0.39592430858806404, max accuracy:0.4294032023289665, loss:2591.651123046875, min Loss:2436.18017578125
iteration 29000, accuracy:0.38573508005822416, max accuracy:0.4294032023289665, loss:2492.16796875, min Loss:2387.65966796875
iteration 30000, accuracy:0.4163027656477438, max accuracy:0.4294032023289665, loss:2349.923828125, min Loss:2331.023681640625
iteration 31000, accuracy:0.3551673944687045, max accuracy:0.4294032023289665, loss:2485.5654296875, min Loss:2265.627685546875
iteration 32000, accuracy:0.4090247452692867, max accuracy:0.4294032023289665, loss:2323.5654296875, min Loss:2215.682373046875
iteration 33000, accuracy:0.39592430858806404, max accuracy:0.4294032023289665, loss:2208.808349609375, min Loss:2163.113037109375
iteration 34000, accuracy:0.4366812227074236, max accuracy:0.4366812227074236, loss:2103.80908203125, min Loss:2103.80908203125
iteration 35000, accuracy:0.4177583697234352, max accuracy:0.4366812227074236, loss:2048.4609375, min Loss:2047.077880859375
iteration 36000, accuracy:0.4090247452692867, max accuracy:0.4366812227074236, loss:2038.872802734375, min Loss:1990.4410400390625
iteration 37000, accuracy:0.4279475982532751, max accuracy:0.4366812227074236, loss:2177.32080078125, min Loss:1960.515625
iteration 38000, accuracy:0.39592430858806404, max accuracy:0.4366812227074236, loss:2151.6953125, min Loss:1960.515625
iteration 39000, accuracy:0.40756914119359533, max accuracy:0.4366812227074236, loss:2015.9674072265625, min Loss:1960.515625
iteration 40000, accuracy:0.34643377001455605, max accuracy:0.4366812227074236, loss:2170.68505859375, min Loss:1924.1419677734375
iteration 41000, accuracy:0.42212518195050946, max accuracy:0.4366812227074236, loss:1887.509033203125, min Loss:1844.5821533203125
iteration 42000, accuracy:0.40611353711790393, max accuracy:0.4366812227074236, loss:1889.8798828125, min Loss:1792.245361328125
iteration 43000, accuracy:0.34934497816593885, max accuracy:0.4366812227074236, loss:2140.953369140625, min Loss:1732.7769775390625
iteration 44000, accuracy:0.4148471615720524, max accuracy:0.4366812227074236, loss:1688.6466064453125, min Loss:1688.3199462890625
iteration 45000, accuracy:0.37409024745269287, max accuracy:0.4366812227074236, loss:2132.945068359375, min Loss:1639.5584716796875
