iteration 1000, accuracy:0.27225130890052357, max accuracy:0.27225130890052357, loss:29438.591796875, min Loss:29438.330078125
iteration 2000, accuracy:0.27225130890052357, max accuracy:0.27225130890052357, loss:29392.921875, min Loss:29392.921875
iteration 3000, accuracy:0.27225130890052357, max accuracy:0.27225130890052357, loss:28285.939453125, min Loss:28285.939453125
iteration 4000, accuracy:0.3717277486910995, max accuracy:0.3717277486910995, loss:28023.91796875, min Loss:27991.75
iteration 5000, accuracy:0.41361256544502617, max accuracy:0.41361256544502617, loss:27795.150390625, min Loss:27755.646484375
iteration 6000, accuracy:0.39790575916230364, max accuracy:0.41361256544502617, loss:27363.146484375, min Loss:27363.146484375
iteration 7000, accuracy:0.43455497382198954, max accuracy:0.43455497382198954, loss:26418.09765625, min Loss:26372.08203125
iteration 8000, accuracy:0.41361256544502617, max accuracy:0.43455497382198954, loss:25420.4765625, min Loss:25420.4765625
iteration 9000, accuracy:0.4293193717277487, max accuracy:0.43455497382198954, loss:24974.05859375, min Loss:24845.49609375
iteration 10000, accuracy:0.3717277486910995, max accuracy:0.43455497382198954, loss:24583.37890625, min Loss:24244.5
iteration 11000, accuracy:0.43455497382198954, max accuracy:0.43455497382198954, loss:24760.9140625, min Loss:24027.46875
iteration 12000, accuracy:0.4083769633507853, max accuracy:0.43455497382198954, loss:24725.337890625, min Loss:24027.46875
iteration 13000, accuracy:0.39267015706806285, max accuracy:0.43455497382198954, loss:23868.345703125, min Loss:23748.142578125
iteration 14000, accuracy:0.4031413612565445, max accuracy:0.43455497382198954, loss:23143.212890625, min Loss:23116.79296875
iteration 15000, accuracy:0.4293193717277487, max accuracy:0.43455497382198954, loss:22742.21875, min Loss:22668.380859375
iteration 16000, accuracy:0.4083769633507853, max accuracy:0.43455497382198954, loss:21468.7578125, min Loss:21438.13671875
iteration 17000, accuracy:0.43455497382198954, max accuracy:0.43455497382198954, loss:20041.17578125, min Loss:19732.41015625
iteration 18000, accuracy:0.3507853403141361, max accuracy:0.43455497382198954, loss:18531.314453125, min Loss:18289.349609375
iteration 19000, accuracy:0.4397905759162304, max accuracy:0.4397905759162304, loss:17404.66015625, min Loss:17286.046875
iteration 20000, accuracy:0.4397905759162304, max accuracy:0.4397905759162304, loss:16621.328125, min Loss:16577.2265625
iteration 21000, accuracy:0.42408376963350786, max accuracy:0.4397905759162304, loss:16052.6123046875, min Loss:15930.1279296875
iteration 22000, accuracy:0.4293193717277487, max accuracy:0.4397905759162304, loss:15454.677734375, min Loss:15338.2880859375
iteration 23000, accuracy:0.41361256544502617, max accuracy:0.4397905759162304, loss:14804.490234375, min Loss:14750.275390625
iteration 24000, accuracy:0.43455497382198954, max accuracy:0.4397905759162304, loss:14572.783203125, min Loss:14204.421875
iteration 25000, accuracy:0.45549738219895286, max accuracy:0.45549738219895286, loss:13765.5078125, min Loss:13726.9853515625
iteration 26000, accuracy:0.44502617801047123, max accuracy:0.45549738219895286, loss:13458.4580078125, min Loss:13250.462890625
iteration 27000, accuracy:0.46596858638743455, max accuracy:0.46596858638743455, loss:12811.1943359375, min Loss:12617.7060546875
iteration 28000, accuracy:0.5130890052356021, max accuracy:0.5130890052356021, loss:12139.087890625, min Loss:11926.4111328125
iteration 29000, accuracy:0.4397905759162304, max accuracy:0.5130890052356021, loss:11644.9716796875, min Loss:11390.146484375
iteration 30000, accuracy:0.4816753926701571, max accuracy:0.5130890052356021, loss:11244.8427734375, min Loss:10909.03515625
iteration 31000, accuracy:0.42408376963350786, max accuracy:0.5130890052356021, loss:11099.5078125, min Loss:10283.7978515625
iteration 32000, accuracy:0.4607329842931937, max accuracy:0.5130890052356021, loss:9952.1298828125, min Loss:9688.9423828125
iteration 33000, accuracy:0.4607329842931937, max accuracy:0.5130890052356021, loss:9792.4970703125, min Loss:9181.013671875
iteration 34000, accuracy:0.4607329842931937, max accuracy:0.5130890052356021, loss:8760.1787109375, min Loss:8589.2734375
iteration 35000, accuracy:0.39790575916230364, max accuracy:0.5130890052356021, loss:8206.693359375, min Loss:8156.5126953125
iteration 36000, accuracy:0.4607329842931937, max accuracy:0.5130890052356021, loss:8194.0205078125, min Loss:7567.1533203125
