iteration 1000, accuracy:0.3246445497630332, max accuracy:0.3246445497630332, loss:11019.87109375, min Loss:11019.87109375
iteration 2000, accuracy:0.4075829383886256, max accuracy:0.4075829383886256, loss:10866.6787109375, min Loss:10866.6787109375
iteration 3000, accuracy:0.3886255924170616, max accuracy:0.4075829383886256, loss:10417.3525390625, min Loss:10407.0556640625
iteration 4000, accuracy:0.3767772511848341, max accuracy:0.4075829383886256, loss:9986.8623046875, min Loss:9986.5634765625
iteration 5000, accuracy:0.35308056872037913, max accuracy:0.4075829383886256, loss:9705.591796875, min Loss:9695.2451171875
iteration 6000, accuracy:0.3459715639810427, max accuracy:0.4075829383886256, loss:9431.1748046875, min Loss:9414.49609375
iteration 7000, accuracy:0.3341232227488152, max accuracy:0.4075829383886256, loss:9214.447265625, min Loss:9190.6923828125
iteration 8000, accuracy:0.33649289099526064, max accuracy:0.4075829383886256, loss:9015.9765625, min Loss:8997.0703125
iteration 9000, accuracy:0.36729857819905215, max accuracy:0.4075829383886256, loss:8823.7177734375, min Loss:8818.7138671875
iteration 10000, accuracy:0.4028436018957346, max accuracy:0.4075829383886256, loss:8672.6748046875, min Loss:8658.2314453125
iteration 11000, accuracy:0.3886255924170616, max accuracy:0.4075829383886256, loss:8534.294921875, min Loss:8508.7099609375
iteration 12000, accuracy:0.3981042654028436, max accuracy:0.4075829383886256, loss:8374.12890625, min Loss:8363.26953125
iteration 13000, accuracy:0.41232227488151657, max accuracy:0.41232227488151657, loss:8243.994140625, min Loss:8225.8681640625
iteration 14000, accuracy:0.3886255924170616, max accuracy:0.41232227488151657, loss:8106.95068359375, min Loss:8103.01025390625
iteration 15000, accuracy:0.3815165876777251, max accuracy:0.41232227488151657, loss:8063.83984375, min Loss:8000.17822265625
iteration 16000, accuracy:0.3909952606635071, max accuracy:0.41232227488151657, loss:7920.884765625, min Loss:7897.75439453125
iteration 17000, accuracy:0.4052132701421801, max accuracy:0.41232227488151657, loss:7873.19677734375, min Loss:7805.78466796875
iteration 18000, accuracy:0.34360189573459715, max accuracy:0.41232227488151657, loss:7810.85302734375, min Loss:7713.36767578125
