iteration 1000, accuracy:0.31759656652360513, max accuracy:0.31759656652360513, loss:4813.1689453125, min Loss:4812.98193359375
iteration 2000, accuracy:0.3748211731044349, max accuracy:0.3748211731044349, loss:4737.951171875, min Loss:4737.951171875
iteration 3000, accuracy:0.40915593705293274, max accuracy:0.40915593705293274, loss:4711.99072265625, min Loss:4710.96533203125
iteration 4000, accuracy:0.4234620886981402, max accuracy:0.4234620886981402, loss:4696.0771484375, min Loss:4693.880859375
iteration 5000, accuracy:0.4363376251788269, max accuracy:0.4363376251788269, loss:4679.8857421875, min Loss:4673.18994140625
iteration 6000, accuracy:0.40772532188841204, max accuracy:0.4363376251788269, loss:4639.8837890625, min Loss:4639.8837890625
iteration 7000, accuracy:0.46208869814020026, max accuracy:0.46208869814020026, loss:4616.41015625, min Loss:4608.83935546875
iteration 8000, accuracy:0.43490701001430615, max accuracy:0.46208869814020026, loss:4585.6416015625, min Loss:4584.123046875
iteration 9000, accuracy:0.43490701001430615, max accuracy:0.46208869814020026, loss:4599.23974609375, min Loss:4561.0107421875
iteration 10000, accuracy:0.4291845493562232, max accuracy:0.46208869814020026, loss:4537.50048828125, min Loss:4537.04541015625
iteration 11000, accuracy:0.4177396280400572, max accuracy:0.46208869814020026, loss:4520.482421875, min Loss:4518.09375
iteration 12000, accuracy:0.41201716738197425, max accuracy:0.46208869814020026, loss:4517.705078125, min Loss:4499.04443359375
iteration 13000, accuracy:0.4177396280400572, max accuracy:0.46208869814020026, loss:4483.46240234375, min Loss:4482.26611328125
iteration 14000, accuracy:0.39628040057224606, max accuracy:0.46208869814020026, loss:4489.947265625, min Loss:4467.2802734375
iteration 15000, accuracy:0.40772532188841204, max accuracy:0.46208869814020026, loss:4468.42919921875, min Loss:4452.7275390625
iteration 16000, accuracy:0.4034334763948498, max accuracy:0.46208869814020026, loss:4451.18896484375, min Loss:4435.1337890625
iteration 17000, accuracy:0.4291845493562232, max accuracy:0.46208869814020026, loss:4422.3271484375, min Loss:4417.2060546875
iteration 18000, accuracy:0.43490701001430615, max accuracy:0.46208869814020026, loss:4405.04833984375, min Loss:4402.11962890625
iteration 19000, accuracy:0.43776824034334766, max accuracy:0.46208869814020026, loss:4390.1162109375, min Loss:4386.8388671875
iteration 20000, accuracy:0.3876967095851216, max accuracy:0.46208869814020026, loss:4397.0322265625, min Loss:4372.44970703125
iteration 21000, accuracy:0.4363376251788269, max accuracy:0.46208869814020026, loss:4358.3740234375, min Loss:4356.48828125
iteration 22000, accuracy:0.4492131616595136, max accuracy:0.46208869814020026, loss:4345.24853515625, min Loss:4341.7890625
iteration 23000, accuracy:0.413447782546495, max accuracy:0.46208869814020026, loss:4351.779296875, min Loss:4328.376953125
iteration 24000, accuracy:0.44206008583690987, max accuracy:0.46208869814020026, loss:4318.89794921875, min Loss:4315.17138671875
iteration 25000, accuracy:0.44206008583690987, max accuracy:0.46208869814020026, loss:4315.17138671875, min Loss:4302.1259765625
iteration 26000, accuracy:0.39914163090128757, max accuracy:0.46208869814020026, loss:4330.4248046875, min Loss:4288.4814453125
