iteration 1000, accuracy:0.3466476462196862, max accuracy:0.3466476462196862, loss:5867.77685546875, min Loss:5867.62451171875
iteration 2000, accuracy:0.38516405135520687, max accuracy:0.38516405135520687, loss:5851.25927734375, min Loss:5851.24853515625
iteration 3000, accuracy:0.43366619115549215, max accuracy:0.43366619115549215, loss:5835.8076171875, min Loss:5835.576171875
iteration 4000, accuracy:0.44935805991440797, max accuracy:0.44935805991440797, loss:5731.8955078125, min Loss:5731.33740234375
iteration 5000, accuracy:0.44650499286733236, max accuracy:0.44935805991440797, loss:5677.90966796875, min Loss:5673.86083984375
iteration 6000, accuracy:0.47075606276747506, max accuracy:0.47075606276747506, loss:5653.88623046875, min Loss:5651.2109375
iteration 7000, accuracy:0.47075606276747506, max accuracy:0.47075606276747506, loss:5619.025390625, min Loss:5619.025390625
iteration 8000, accuracy:0.4664764621968616, max accuracy:0.47075606276747506, loss:5561.04541015625, min Loss:5559.64892578125
iteration 9000, accuracy:0.4522111269614836, max accuracy:0.47075606276747506, loss:5491.09765625, min Loss:5489.3798828125
iteration 10000, accuracy:0.48074179743223966, max accuracy:0.48074179743223966, loss:5409.8642578125, min Loss:5398.2646484375
iteration 11000, accuracy:0.42368045649072755, max accuracy:0.48074179743223966, loss:5317.0283203125, min Loss:5310.69580078125
iteration 12000, accuracy:0.41512125534950073, max accuracy:0.48074179743223966, loss:5261.90771484375, min Loss:5244.8642578125
iteration 13000, accuracy:0.39942938659058486, max accuracy:0.48074179743223966, loss:5208.2744140625, min Loss:5190.65380859375
iteration 14000, accuracy:0.37945791726105566, max accuracy:0.48074179743223966, loss:5152.8515625, min Loss:5139.7626953125
iteration 15000, accuracy:0.39514978601997147, max accuracy:0.48074179743223966, loss:5100.8291015625, min Loss:5097.42919921875
iteration 16000, accuracy:0.38659058487874465, max accuracy:0.48074179743223966, loss:5068.6845703125, min Loss:5050.35400390625
iteration 17000, accuracy:0.3908701854493581, max accuracy:0.48074179743223966, loss:5004.2978515625, min Loss:5003.90283203125
iteration 18000, accuracy:0.37660485021398005, max accuracy:0.48074179743223966, loss:4977.83544921875, min Loss:4959.6162109375
iteration 19000, accuracy:0.38944365192582026, max accuracy:0.48074179743223966, loss:4948.67822265625, min Loss:4919.80029296875
iteration 20000, accuracy:0.39372325249643364, max accuracy:0.48074179743223966, loss:4898.208984375, min Loss:4879.150390625
iteration 21000, accuracy:0.39514978601997147, max accuracy:0.48074179743223966, loss:4851.0869140625, min Loss:4845.3408203125
iteration 22000, accuracy:0.38231098430813126, max accuracy:0.48074179743223966, loss:4809.384765625, min Loss:4805.6376953125
iteration 23000, accuracy:0.3680456490727532, max accuracy:0.48074179743223966, loss:4796.9462890625, min Loss:4768.47998046875
iteration 24000, accuracy:0.38516405135520687, max accuracy:0.48074179743223966, loss:4752.90087890625, min Loss:4727.927734375
iteration 25000, accuracy:0.37660485021398005, max accuracy:0.48074179743223966, loss:4699.08544921875, min Loss:4694.86181640625
iteration 26000, accuracy:0.35805991440798857, max accuracy:0.48074179743223966, loss:4672.10791015625, min Loss:4661.1806640625
iteration 27000, accuracy:0.38231098430813126, max accuracy:0.48074179743223966, loss:4632.1728515625, min Loss:4628.34033203125
iteration 28000, accuracy:0.3780313837375178, max accuracy:0.48074179743223966, loss:4624.6865234375, min Loss:4596.81494140625
iteration 29000, accuracy:0.3680456490727532, max accuracy:0.48074179743223966, loss:4589.14013671875, min Loss:4566.60986328125
iteration 30000, accuracy:0.35235378031383735, max accuracy:0.48074179743223966, loss:4579.7998046875, min Loss:4536.79931640625
iteration 31000, accuracy:0.39372325249643364, max accuracy:0.48074179743223966, loss:4512.46826171875, min Loss:4504.4453125
iteration 32000, accuracy:0.37945791726105566, max accuracy:0.48074179743223966, loss:4480.7119140625, min Loss:4479.931640625
iteration 33000, accuracy:0.3780313837375178, max accuracy:0.48074179743223966, loss:4458.4501953125, min Loss:4450.32177734375
iteration 34000, accuracy:0.37089871611982883, max accuracy:0.48074179743223966, loss:4423.7412109375, min Loss:4422.2822265625
iteration 35000, accuracy:0.3238231098430813, max accuracy:0.48074179743223966, loss:4414.9306640625, min Loss:4397.45947265625
iteration 36000, accuracy:0.3908701854493581, max accuracy:0.48074179743223966, loss:4396.7509765625, min Loss:4376.5068359375
iteration 37000, accuracy:0.37375178316690444, max accuracy:0.48074179743223966, loss:4360.55419921875, min Loss:4349.59716796875
iteration 38000, accuracy:0.3609129814550642, max accuracy:0.48074179743223966, loss:4355.486328125, min Loss:4322.77490234375
iteration 39000, accuracy:0.3637660485021398, max accuracy:0.48074179743223966, loss:4334.16650390625, min Loss:4303.73193359375
iteration 40000, accuracy:0.38373751783166904, max accuracy:0.48074179743223966, loss:4311.20166015625, min Loss:4276.85009765625
iteration 41000, accuracy:0.38231098430813126, max accuracy:0.48074179743223966, loss:4308.7548828125, min Loss:4252.09228515625
iteration 42000, accuracy:0.38373751783166904, max accuracy:0.48074179743223966, loss:4236.9775390625, min Loss:4225.07080078125
iteration 43000, accuracy:0.39229671897289586, max accuracy:0.48074179743223966, loss:4270.68408203125, min Loss:4203.26416015625
