iteration 1000, accuracy:0.38156359393232203, max accuracy:0.38156359393232203, loss:591.0582885742188, min Loss:591.0582885742188
iteration 2000, accuracy:0.4002333722287048, max accuracy:0.4002333722287048, loss:585.517822265625, min Loss:585.5066528320312
iteration 3000, accuracy:0.42123687281213534, max accuracy:0.42123687281213534, loss:575.9624633789062, min Loss:575.4884643554688
iteration 4000, accuracy:0.3897316219369895, max accuracy:0.42123687281213534, loss:561.8159790039062, min Loss:561.7964477539062
iteration 5000, accuracy:0.3547257876312719, max accuracy:0.42123687281213534, loss:546.1087036132812, min Loss:544.4511108398438
iteration 6000, accuracy:0.3418903150525088, max accuracy:0.42123687281213534, loss:528.0628662109375, min Loss:527.18896484375
iteration 7000, accuracy:0.3663943990665111, max accuracy:0.42123687281213534, loss:513.4015502929688, min Loss:512.4937744140625
iteration 8000, accuracy:0.36406067677946324, max accuracy:0.42123687281213534, loss:502.0207214355469, min Loss:500.57513427734375
iteration 9000, accuracy:0.3558926487747958, max accuracy:0.42123687281213534, loss:490.9109191894531, min Loss:488.2247314453125
iteration 10000, accuracy:0.30105017502917153, max accuracy:0.42123687281213534, loss:481.2089538574219, min Loss:478.2018127441406
iteration 11000, accuracy:0.35822637106184363, max accuracy:0.42123687281213534, loss:469.7886962890625, min Loss:468.2713928222656
iteration 12000, accuracy:0.38506417736289383, max accuracy:0.42123687281213534, loss:461.2137756347656, min Loss:459.5227355957031
iteration 13000, accuracy:0.4072345390898483, max accuracy:0.42123687281213534, loss:457.0536193847656, min Loss:450.9570617675781
iteration 14000, accuracy:0.39556592765460913, max accuracy:0.42123687281213534, loss:447.0649108886719, min Loss:442.7268981933594
iteration 15000, accuracy:0.396732788798133, max accuracy:0.42123687281213534, loss:438.1064758300781, min Loss:435.8410339355469
iteration 16000, accuracy:0.38273045507584597, max accuracy:0.42123687281213534, loss:432.8627624511719, min Loss:428.44415283203125
iteration 17000, accuracy:0.3348891481913652, max accuracy:0.42123687281213534, loss:424.7279357910156, min Loss:420.8123779296875
iteration 18000, accuracy:0.24387397899649943, max accuracy:0.42123687281213534, loss:428.399658203125, min Loss:413.4722595214844
iteration 19000, accuracy:0.38039673278879815, max accuracy:0.42123687281213534, loss:409.30206298828125, min Loss:404.96051025390625
iteration 20000, accuracy:0.4049008168028005, max accuracy:0.42123687281213534, loss:397.4391174316406, min Loss:397.31097412109375
iteration 21000, accuracy:0.40373395565927656, max accuracy:0.42123687281213534, loss:393.39459228515625, min Loss:390.5704345703125
iteration 22000, accuracy:0.3558926487747958, max accuracy:0.42123687281213534, loss:385.038818359375, min Loss:383.005615234375
iteration 23000, accuracy:0.3547257876312719, max accuracy:0.42123687281213534, loss:378.6405029296875, min Loss:376.8478698730469
iteration 24000, accuracy:0.2952158693115519, max accuracy:0.42123687281213534, loss:380.7024230957031, min Loss:370.2011413574219
iteration 25000, accuracy:0.30921820303383896, max accuracy:0.42123687281213534, loss:373.4464111328125, min Loss:363.2220153808594
iteration 26000, accuracy:0.3897316219369895, max accuracy:0.42123687281213534, loss:361.8297424316406, min Loss:357.9467468261719
iteration 27000, accuracy:0.3395565927654609, max accuracy:0.42123687281213534, loss:357.174072265625, min Loss:351.2392578125
iteration 28000, accuracy:0.37456242707117854, max accuracy:0.42123687281213534, loss:347.7048034667969, min Loss:345.1889343261719
iteration 29000, accuracy:0.294049008168028, max accuracy:0.42123687281213534, loss:346.4893798828125, min Loss:339.4024658203125
iteration 30000, accuracy:0.338389731621937, max accuracy:0.42123687281213534, loss:337.0955810546875, min Loss:334.42950439453125
iteration 31000, accuracy:0.39789964994165694, max accuracy:0.42123687281213534, loss:350.4200744628906, min Loss:329.4734191894531
iteration 32000, accuracy:0.3570595099183197, max accuracy:0.42123687281213534, loss:330.70867919921875, min Loss:325.63116455078125
iteration 33000, accuracy:0.2812135355892649, max accuracy:0.42123687281213534, loss:322.1784362792969, min Loss:320.6533203125
iteration 34000, accuracy:0.3862310385064177, max accuracy:0.42123687281213534, loss:325.36474609375, min Loss:315.1042785644531
iteration 35000, accuracy:0.36989498249708286, max accuracy:0.42123687281213534, loss:318.34149169921875, min Loss:310.4602966308594
iteration 36000, accuracy:0.35355892648774795, max accuracy:0.42123687281213534, loss:314.6533203125, min Loss:306.7862854003906
iteration 37000, accuracy:0.32438739789964993, max accuracy:0.42123687281213534, loss:307.45819091796875, min Loss:301.65618896484375
iteration 38000, accuracy:0.3687281213535589, max accuracy:0.42123687281213534, loss:300.861572265625, min Loss:298.82354736328125
iteration 39000, accuracy:0.3710618436406068, max accuracy:0.42123687281213534, loss:298.9020080566406, min Loss:295.4315490722656
iteration 40000, accuracy:0.3570595099183197, max accuracy:0.42123687281213534, loss:298.7073669433594, min Loss:290.8954772949219
iteration 41000, accuracy:0.34889148191365227, max accuracy:0.42123687281213534, loss:287.60992431640625, min Loss:286.8772277832031
iteration 42000, accuracy:0.4014002333722287, max accuracy:0.42123687281213534, loss:288.5019836425781, min Loss:284.3063049316406
iteration 43000, accuracy:0.3628938156359393, max accuracy:0.42123687281213534, loss:288.42376708984375, min Loss:280.2693786621094
iteration 44000, accuracy:0.4014002333722287, max accuracy:0.42123687281213534, loss:279.1910095214844, min Loss:276.8503112792969
iteration 45000, accuracy:0.37689614935822635, max accuracy:0.42123687281213534, loss:279.5519104003906, min Loss:273.4837646484375
iteration 46000, accuracy:0.3617269544924154, max accuracy:0.42123687281213534, loss:270.10858154296875, min Loss:270.10858154296875
iteration 47000, accuracy:0.3897316219369895, max accuracy:0.42123687281213534, loss:267.2962646484375, min Loss:266.0477600097656
iteration 48000, accuracy:0.35939323220536756, max accuracy:0.42123687281213534, loss:265.7027282714844, min Loss:263.3790588378906
iteration 49000, accuracy:0.3780630105017503, max accuracy:0.42123687281213534, loss:263.09857177734375, min Loss:260.89276123046875
iteration 50000, accuracy:0.3733955659276546, max accuracy:0.42123687281213534, loss:263.4966125488281, min Loss:258.712646484375
iteration 51000, accuracy:0.3605600933488915, max accuracy:0.42123687281213534, loss:361.0425109863281, min Loss:255.09938049316406
iteration 52000, accuracy:0.323220536756126, max accuracy:0.42123687281213534, loss:264.9803161621094, min Loss:253.04635620117188
iteration 53000, accuracy:0.3838973162193699, max accuracy:0.42123687281213534, loss:255.33984375, min Loss:251.1964111328125
iteration 54000, accuracy:0.36989498249708286, max accuracy:0.42123687281213534, loss:255.2245635986328, min Loss:248.00425720214844
iteration 55000, accuracy:0.35939323220536756, max accuracy:0.42123687281213534, loss:252.71412658691406, min Loss:245.56024169921875
iteration 56000, accuracy:0.352392065344224, max accuracy:0.42123687281213534, loss:255.1147918701172, min Loss:242.86721801757812
iteration 57000, accuracy:0.38739789964994165, max accuracy:0.42123687281213534, loss:250.5558624267578, min Loss:240.39830017089844
iteration 58000, accuracy:0.38156359393232203, max accuracy:0.42123687281213534, loss:244.4014892578125, min Loss:238.46363830566406
iteration 59000, accuracy:0.35939323220536756, max accuracy:0.42123687281213534, loss:254.29238891601562, min Loss:236.18295288085938
iteration 60000, accuracy:0.35939323220536756, max accuracy:0.42123687281213534, loss:243.9949188232422, min Loss:233.82688903808594
iteration 61000, accuracy:0.352392065344224, max accuracy:0.42123687281213534, loss:235.43341064453125, min Loss:231.8655548095703
iteration 62000, accuracy:0.3780630105017503, max accuracy:0.42123687281213534, loss:259.14105224609375, min Loss:229.14572143554688
iteration 63000, accuracy:0.40956826137689617, max accuracy:0.42123687281213534, loss:229.05747985839844, min Loss:226.5724334716797
iteration 64000, accuracy:0.411901983663944, max accuracy:0.42123687281213534, loss:228.56234741210938, min Loss:224.6980438232422
iteration 65000, accuracy:0.3897316219369895, max accuracy:0.42123687281213534, loss:244.13644409179688, min Loss:223.05581665039062
iteration 66000, accuracy:0.40956826137689617, max accuracy:0.42123687281213534, loss:265.41241455078125, min Loss:221.80921936035156
iteration 67000, accuracy:0.3862310385064177, max accuracy:0.42123687281213534, loss:225.4712677001953, min Loss:218.8321533203125
iteration 68000, accuracy:0.35939323220536756, max accuracy:0.42123687281213534, loss:221.8499755859375, min Loss:217.32766723632812
iteration 69000, accuracy:0.3418903150525088, max accuracy:0.42123687281213534, loss:225.54635620117188, min Loss:215.06825256347656
iteration 70000, accuracy:0.3313885647607935, max accuracy:0.42123687281213534, loss:218.3007354736328, min Loss:213.76414489746094
iteration 71000, accuracy:0.3943990665110852, max accuracy:0.42123687281213534, loss:213.1747589111328, min Loss:211.47586059570312
iteration 72000, accuracy:0.39323220536756126, max accuracy:0.42123687281213534, loss:233.8645782470703, min Loss:210.38140869140625
iteration 73000, accuracy:0.352392065344224, max accuracy:0.42123687281213534, loss:223.87850952148438, min Loss:208.6147918701172
iteration 74000, accuracy:0.3057176196032672, max accuracy:0.42123687281213534, loss:210.49278259277344, min Loss:207.71255493164062
iteration 75000, accuracy:0.3033838973162194, max accuracy:0.42123687281213534, loss:216.1466522216797, min Loss:204.984375
iteration 76000, accuracy:0.3733955659276546, max accuracy:0.42123687281213534, loss:213.77178955078125, min Loss:203.16029357910156
iteration 77000, accuracy:0.28354725787631274, max accuracy:0.42123687281213534, loss:207.8043975830078, min Loss:201.4425506591797
iteration 78000, accuracy:0.4294049008168028, max accuracy:0.4294049008168028, loss:201.37939453125, min Loss:199.2936553955078
iteration 79000, accuracy:0.41540256709451573, max accuracy:0.4294049008168028, loss:204.72482299804688, min Loss:197.4009246826172
iteration 80000, accuracy:0.30105017502917153, max accuracy:0.4294049008168028, loss:202.40377807617188, min Loss:196.04212951660156
iteration 81000, accuracy:0.3990665110851809, max accuracy:0.4294049008168028, loss:195.22369384765625, min Loss:194.2838592529297
iteration 82000, accuracy:0.38273045507584597, max accuracy:0.4294049008168028, loss:229.215576171875, min Loss:191.59141540527344
iteration 83000, accuracy:0.4002333722287048, max accuracy:0.4294049008168028, loss:212.6743927001953, min Loss:190.65428161621094
iteration 84000, accuracy:0.40606767794632437, max accuracy:0.4294049008168028, loss:195.46151733398438, min Loss:188.44223022460938
iteration 85000, accuracy:0.4329054842473746, max accuracy:0.4329054842473746, loss:205.4339141845703, min Loss:186.81411743164062
iteration 86000, accuracy:0.3885647607934656, max accuracy:0.4329054842473746, loss:197.45094299316406, min Loss:185.00588989257812
iteration 87000, accuracy:0.4224037339556593, max accuracy:0.4329054842473746, loss:192.84915161132812, min Loss:183.4609375
iteration 88000, accuracy:0.40606767794632437, max accuracy:0.4329054842473746, loss:185.41786193847656, min Loss:182.41372680664062
iteration 89000, accuracy:0.31738623103850644, max accuracy:0.4329054842473746, loss:195.58602905273438, min Loss:180.58462524414062
iteration 90000, accuracy:0.41423570595099185, max accuracy:0.4329054842473746, loss:181.51109313964844, min Loss:179.5657958984375
iteration 91000, accuracy:0.39323220536756126, max accuracy:0.4329054842473746, loss:181.0308837890625, min Loss:177.6023406982422
iteration 92000, accuracy:0.41656942823803966, max accuracy:0.4329054842473746, loss:188.7711639404297, min Loss:176.23716735839844
iteration 93000, accuracy:0.38506417736289383, max accuracy:0.4329054842473746, loss:186.2413787841797, min Loss:175.3555908203125
