iteration 1000, accuracy:0.37203791469194314, max accuracy:0.37203791469194314, loss:2411.10400390625, min Loss:2411.10400390625
iteration 2000, accuracy:0.42417061611374407, max accuracy:0.42417061611374407, loss:2324.53955078125, min Loss:2324.53955078125
iteration 3000, accuracy:0.4194312796208531, max accuracy:0.42417061611374407, loss:2260.86669921875, min Loss:2260.505126953125
iteration 4000, accuracy:0.3981042654028436, max accuracy:0.42417061611374407, loss:2192.4765625, min Loss:2186.29443359375
iteration 5000, accuracy:0.3886255924170616, max accuracy:0.42417061611374407, loss:2137.745361328125, min Loss:2136.31787109375
iteration 6000, accuracy:0.3957345971563981, max accuracy:0.42417061611374407, loss:2077.297607421875, min Loss:2072.83837890625
iteration 7000, accuracy:0.3791469194312796, max accuracy:0.42417061611374407, loss:1974.1207275390625, min Loss:1972.4637451171875
iteration 8000, accuracy:0.36729857819905215, max accuracy:0.42417061611374407, loss:1878.5198974609375, min Loss:1866.1473388671875
iteration 9000, accuracy:0.3957345971563981, max accuracy:0.42417061611374407, loss:1789.5184326171875, min Loss:1779.7178955078125
iteration 10000, accuracy:0.36255924170616116, max accuracy:0.42417061611374407, loss:1772.9405517578125, min Loss:1712.79345703125
iteration 11000, accuracy:0.4146919431279621, max accuracy:0.42417061611374407, loss:1659.4393310546875, min Loss:1656.37841796875
iteration 12000, accuracy:0.42890995260663506, max accuracy:0.42890995260663506, loss:1610.815185546875, min Loss:1604.189453125
iteration 13000, accuracy:0.4549763033175355, max accuracy:0.4549763033175355, loss:1588.910888671875, min Loss:1565.336669921875
iteration 14000, accuracy:0.46919431279620855, max accuracy:0.46919431279620855, loss:1537.08740234375, min Loss:1522.5831298828125
iteration 15000, accuracy:0.45260663507109006, max accuracy:0.46919431279620855, loss:1505.9967041015625, min Loss:1484.506103515625
iteration 16000, accuracy:0.42890995260663506, max accuracy:0.46919431279620855, loss:1482.7745361328125, min Loss:1454.4361572265625
iteration 17000, accuracy:0.466824644549763, max accuracy:0.46919431279620855, loss:1436.9034423828125, min Loss:1422.0528564453125
iteration 18000, accuracy:0.46445497630331756, max accuracy:0.46919431279620855, loss:1402.8067626953125, min Loss:1390.25634765625
iteration 19000, accuracy:0.471563981042654, max accuracy:0.471563981042654, loss:1391.8646240234375, min Loss:1363.469970703125
iteration 20000, accuracy:0.43364928909952605, max accuracy:0.471563981042654, loss:1338.7474365234375, min Loss:1337.646484375
iteration 21000, accuracy:0.38388625592417064, max accuracy:0.471563981042654, loss:1392.591552734375, min Loss:1313.13037109375
iteration 22000, accuracy:0.4431279620853081, max accuracy:0.471563981042654, loss:1312.6964111328125, min Loss:1296.1695556640625
iteration 23000, accuracy:0.4786729857819905, max accuracy:0.4786729857819905, loss:1281.1414794921875, min Loss:1276.80029296875
iteration 24000, accuracy:0.4881516587677725, max accuracy:0.4881516587677725, loss:1268.383056640625, min Loss:1256.6197509765625
iteration 25000, accuracy:0.3957345971563981, max accuracy:0.4881516587677725, loss:1258.0050048828125, min Loss:1237.8074951171875
iteration 26000, accuracy:0.4928909952606635, max accuracy:0.4928909952606635, loss:1246.1553955078125, min Loss:1219.0574951171875
iteration 27000, accuracy:0.42890995260663506, max accuracy:0.4928909952606635, loss:1213.10693359375, min Loss:1205.1588134765625
iteration 28000, accuracy:0.45734597156398105, max accuracy:0.4928909952606635, loss:1195.8466796875, min Loss:1186.8330078125
iteration 29000, accuracy:0.46919431279620855, max accuracy:0.4928909952606635, loss:1188.4859619140625, min Loss:1172.9456787109375
iteration 30000, accuracy:0.4265402843601896, max accuracy:0.4928909952606635, loss:1168.83447265625, min Loss:1156.1414794921875
iteration 31000, accuracy:0.44075829383886256, max accuracy:0.4928909952606635, loss:1151.8905029296875, min Loss:1145.3309326171875
iteration 32000, accuracy:0.4549763033175355, max accuracy:0.4928909952606635, loss:1144.09521484375, min Loss:1129.9715576171875
iteration 33000, accuracy:0.4099526066350711, max accuracy:0.4928909952606635, loss:1128.501953125, min Loss:1114.84228515625
iteration 34000, accuracy:0.3886255924170616, max accuracy:0.4928909952606635, loss:1212.316650390625, min Loss:1103.5235595703125
iteration 35000, accuracy:0.45734597156398105, max accuracy:0.4928909952606635, loss:1103.9866943359375, min Loss:1088.0230712890625
iteration 36000, accuracy:0.48578199052132703, max accuracy:0.4928909952606635, loss:1151.5565185546875, min Loss:1074.92138671875
iteration 37000, accuracy:0.490521327014218, max accuracy:0.4928909952606635, loss:1193.477294921875, min Loss:1066.689453125
iteration 38000, accuracy:0.4834123222748815, max accuracy:0.4928909952606635, loss:1068.2523193359375, min Loss:1049.5804443359375
iteration 39000, accuracy:0.46445497630331756, max accuracy:0.4928909952606635, loss:1055.5072021484375, min Loss:1039.141845703125
iteration 40000, accuracy:0.42890995260663506, max accuracy:0.4928909952606635, loss:1083.3114013671875, min Loss:1030.099609375
iteration 41000, accuracy:0.44786729857819907, max accuracy:0.4928909952606635, loss:1052.4364013671875, min Loss:1015.407470703125
iteration 42000, accuracy:0.4431279620853081, max accuracy:0.4928909952606635, loss:1002.1904296875, min Loss:1002.1904296875
iteration 43000, accuracy:0.48104265402843605, max accuracy:0.4928909952606635, loss:1010.6422729492188, min Loss:990.9028930664062
iteration 44000, accuracy:0.48104265402843605, max accuracy:0.4928909952606635, loss:999.7318725585938, min Loss:979.750732421875
iteration 45000, accuracy:0.46208530805687204, max accuracy:0.4928909952606635, loss:994.5632934570312, min Loss:971.3510131835938
iteration 46000, accuracy:0.3862559241706161, max accuracy:0.4928909952606635, loss:1037.8568115234375, min Loss:959.98779296875
iteration 47000, accuracy:0.4549763033175355, max accuracy:0.4928909952606635, loss:959.5498657226562, min Loss:950.0945434570312
iteration 48000, accuracy:0.5118483412322274, max accuracy:0.5118483412322274, loss:952.4940795898438, min Loss:941.6784057617188
iteration 49000, accuracy:0.41706161137440756, max accuracy:0.5118483412322274, loss:957.2199096679688, min Loss:930.094970703125
iteration 50000, accuracy:0.4597156398104265, max accuracy:0.5118483412322274, loss:967.4517822265625, min Loss:918.6973876953125
iteration 51000, accuracy:0.504739336492891, max accuracy:0.5118483412322274, loss:937.8495483398438, min Loss:912.632080078125
iteration 52000, accuracy:0.4834123222748815, max accuracy:0.5118483412322274, loss:916.7619018554688, min Loss:903.80322265625
iteration 53000, accuracy:0.5260663507109005, max accuracy:0.5260663507109005, loss:925.6842041015625, min Loss:895.8097534179688
iteration 54000, accuracy:0.4881516587677725, max accuracy:0.5260663507109005, loss:907.4912719726562, min Loss:885.083251953125
iteration 55000, accuracy:0.46208530805687204, max accuracy:0.5260663507109005, loss:992.2811279296875, min Loss:875.8831176757812
iteration 56000, accuracy:0.46208530805687204, max accuracy:0.5260663507109005, loss:881.1138916015625, min Loss:868.5917358398438
iteration 57000, accuracy:0.514218009478673, max accuracy:0.5260663507109005, loss:891.1614379882812, min Loss:858.9268798828125
iteration 58000, accuracy:0.37203791469194314, max accuracy:0.5260663507109005, loss:926.5531616210938, min Loss:852.407958984375
iteration 59000, accuracy:0.4976303317535545, max accuracy:0.5260663507109005, loss:844.4137573242188, min Loss:844.1041870117188
iteration 60000, accuracy:0.523696682464455, max accuracy:0.5260663507109005, loss:849.0636596679688, min Loss:834.4899291992188
iteration 61000, accuracy:0.43601895734597157, max accuracy:0.5260663507109005, loss:845.7189331054688, min Loss:833.1200561523438
iteration 62000, accuracy:0.4928909952606635, max accuracy:0.5260663507109005, loss:1058.28955078125, min Loss:822.6359252929688
iteration 63000, accuracy:0.4194312796208531, max accuracy:0.5260663507109005, loss:858.6358642578125, min Loss:816.84521484375
iteration 64000, accuracy:0.4597156398104265, max accuracy:0.5260663507109005, loss:841.5565185546875, min Loss:808.8115844726562
iteration 65000, accuracy:0.4881516587677725, max accuracy:0.5260663507109005, loss:833.9295043945312, min Loss:802.760498046875
iteration 66000, accuracy:0.3744075829383886, max accuracy:0.5260663507109005, loss:840.907470703125, min Loss:799.093505859375
iteration 67000, accuracy:0.4786729857819905, max accuracy:0.5260663507109005, loss:960.4364013671875, min Loss:792.1653442382812
iteration 68000, accuracy:0.4549763033175355, max accuracy:0.5260663507109005, loss:828.8974609375, min Loss:785.5033569335938
iteration 69000, accuracy:0.5284360189573459, max accuracy:0.5284360189573459, loss:797.1510620117188, min Loss:780.041015625
iteration 70000, accuracy:0.43838862559241704, max accuracy:0.5284360189573459, loss:820.5308227539062, min Loss:776.4195556640625
iteration 71000, accuracy:0.5165876777251185, max accuracy:0.5284360189573459, loss:777.4577026367188, min Loss:770.3449096679688
iteration 72000, accuracy:0.5165876777251185, max accuracy:0.5284360189573459, loss:782.5103149414062, min Loss:761.5433349609375
