iteration 1000, accuracy:0.4484228473998295, max accuracy:0.4484228473998295, loss:578.455078125, min Loss:578.455078125
iteration 2000, accuracy:0.4236999147485081, max accuracy:0.4484228473998295, loss:471.8026123046875, min Loss:471.8026123046875
iteration 3000, accuracy:0.46717817561807334, max accuracy:0.46717817561807334, loss:440.1890563964844, min Loss:439.6943664550781
iteration 4000, accuracy:0.49104859335038364, max accuracy:0.49104859335038364, loss:425.9847106933594, min Loss:425.9075927734375
iteration 5000, accuracy:0.4663256606990622, max accuracy:0.49104859335038364, loss:422.13397216796875, min Loss:421.4425964355469
iteration 6000, accuracy:0.4680306905370844, max accuracy:0.49104859335038364, loss:418.89837646484375, min Loss:417.96875
iteration 7000, accuracy:0.47570332480818417, max accuracy:0.49104859335038364, loss:414.5715637207031, min Loss:414.4732666015625
iteration 8000, accuracy:0.48508098891730606, max accuracy:0.49104859335038364, loss:414.4134216308594, min Loss:411.4055480957031
iteration 9000, accuracy:0.45524296675191817, max accuracy:0.49104859335038364, loss:410.4063415527344, min Loss:408.7810363769531
iteration 10000, accuracy:0.45439045183290705, max accuracy:0.49104859335038364, loss:406.7554016113281, min Loss:406.19427490234375
iteration 11000, accuracy:0.4595055413469736, max accuracy:0.49104859335038364, loss:403.316162109375, min Loss:403.18621826171875
iteration 12000, accuracy:0.39471440750213127, max accuracy:0.49104859335038364, loss:404.2147521972656, min Loss:400.3800048828125
iteration 13000, accuracy:0.48678601875532823, max accuracy:0.49104859335038364, loss:398.140625, min Loss:397.13909912109375
iteration 14000, accuracy:0.46462063086104005, max accuracy:0.49104859335038364, loss:393.9855041503906, min Loss:393.16265869140625
iteration 15000, accuracy:0.4151747655583973, max accuracy:0.49104859335038364, loss:390.57598876953125, min Loss:389.2904052734375
iteration 16000, accuracy:0.5191815856777494, max accuracy:0.5191815856777494, loss:384.4444885253906, min Loss:384.062744140625
iteration 17000, accuracy:0.4927536231884058, max accuracy:0.5191815856777494, loss:379.281982421875, min Loss:378.23858642578125
iteration 18000, accuracy:0.4390451832907076, max accuracy:0.5191815856777494, loss:374.9752197265625, min Loss:371.9588317871094
iteration 19000, accuracy:0.45694799658994034, max accuracy:0.5191815856777494, loss:368.6758728027344, min Loss:365.2065124511719
iteration 20000, accuracy:0.4398976982097187, max accuracy:0.5191815856777494, loss:361.2347412109375, min Loss:356.3663330078125
iteration 21000, accuracy:0.4876385336743393, max accuracy:0.5191815856777494, loss:347.0823974609375, min Loss:346.55670166015625
iteration 22000, accuracy:0.47570332480818417, max accuracy:0.5191815856777494, loss:339.1819763183594, min Loss:335.4230041503906
iteration 23000, accuracy:0.46888320545609546, max accuracy:0.5191815856777494, loss:327.1974182128906, min Loss:323.6463928222656
iteration 24000, accuracy:0.4177323103154305, max accuracy:0.5191815856777494, loss:314.3171691894531, min Loss:310.6443176269531
iteration 25000, accuracy:0.41261722080136404, max accuracy:0.5191815856777494, loss:306.1551513671875, min Loss:296.76141357421875
iteration 26000, accuracy:0.4629156010230179, max accuracy:0.5191815856777494, loss:284.0940856933594, min Loss:282.2632141113281
iteration 27000, accuracy:0.42114236999147486, max accuracy:0.5191815856777494, loss:270.84881591796875, min Loss:266.5804443359375
iteration 28000, accuracy:0.3878942881500426, max accuracy:0.5191815856777494, loss:253.52099609375, min Loss:251.5980224609375
iteration 29000, accuracy:0.3955669224211424, max accuracy:0.5191815856777494, loss:242.14627075195312, min Loss:235.5162811279297
iteration 30000, accuracy:0.43137254901960786, max accuracy:0.5191815856777494, loss:226.730224609375, min Loss:221.21461486816406
iteration 31000, accuracy:0.37595907928388744, max accuracy:0.5191815856777494, loss:216.5587158203125, min Loss:208.07644653320312
iteration 32000, accuracy:0.4288150042625746, max accuracy:0.5191815856777494, loss:197.52587890625, min Loss:194.8129425048828
iteration 33000, accuracy:0.4092071611253197, max accuracy:0.5191815856777494, loss:184.38848876953125, min Loss:183.55511474609375
iteration 34000, accuracy:0.4194373401534527, max accuracy:0.5191815856777494, loss:181.9780731201172, min Loss:173.55694580078125
iteration 35000, accuracy:0.4083546462063086, max accuracy:0.5191815856777494, loss:170.5798797607422, min Loss:165.408935546875
iteration 36000, accuracy:0.3895993179880648, max accuracy:0.5191815856777494, loss:161.83645629882812, min Loss:159.5157470703125
iteration 37000, accuracy:0.40494458653026427, max accuracy:0.5191815856777494, loss:161.05332946777344, min Loss:154.1195831298828
iteration 38000, accuracy:0.36658141517476556, max accuracy:0.5191815856777494, loss:163.07315063476562, min Loss:148.7382354736328
iteration 39000, accuracy:0.3751065643648764, max accuracy:0.5191815856777494, loss:153.25790405273438, min Loss:146.1831512451172
iteration 40000, accuracy:0.40153452685422, max accuracy:0.5191815856777494, loss:144.75025939941406, min Loss:141.77569580078125
iteration 41000, accuracy:0.46547314578005117, max accuracy:0.5191815856777494, loss:145.44854736328125, min Loss:139.6455078125
iteration 42000, accuracy:0.3699914748508099, max accuracy:0.5191815856777494, loss:145.63385009765625, min Loss:137.0433349609375
iteration 43000, accuracy:0.3751065643648764, max accuracy:0.5191815856777494, loss:136.5353546142578, min Loss:134.03994750976562
iteration 44000, accuracy:0.3699914748508099, max accuracy:0.5191815856777494, loss:142.7297821044922, min Loss:132.46072387695312
iteration 45000, accuracy:0.39641943734015345, max accuracy:0.5191815856777494, loss:131.63145446777344, min Loss:130.0511474609375
iteration 46000, accuracy:0.4296675191815857, max accuracy:0.5191815856777494, loss:128.59857177734375, min Loss:127.1052017211914
iteration 47000, accuracy:0.3699914748508099, max accuracy:0.5191815856777494, loss:129.54534912109375, min Loss:125.60917663574219
iteration 48000, accuracy:0.3895993179880648, max accuracy:0.5191815856777494, loss:136.78147888183594, min Loss:123.76943969726562
iteration 49000, accuracy:0.46462063086104005, max accuracy:0.5191815856777494, loss:131.57005310058594, min Loss:121.86602020263672
iteration 50000, accuracy:0.3614663256606991, max accuracy:0.5191815856777494, loss:130.9036865234375, min Loss:120.08747863769531
iteration 51000, accuracy:0.39727195225916456, max accuracy:0.5191815856777494, loss:119.49790954589844, min Loss:117.67726135253906
iteration 52000, accuracy:0.3554987212276215, max accuracy:0.5191815856777494, loss:125.15414428710938, min Loss:116.6162109375
iteration 53000, accuracy:0.46547314578005117, max accuracy:0.5191815856777494, loss:116.80392456054688, min Loss:115.62918853759766
iteration 54000, accuracy:0.34185848252344414, max accuracy:0.5191815856777494, loss:116.2436294555664, min Loss:113.47303771972656
iteration 55000, accuracy:0.4143222506393862, max accuracy:0.5191815856777494, loss:118.16302490234375, min Loss:112.46480560302734
iteration 56000, accuracy:0.38107416879795397, max accuracy:0.5191815856777494, loss:116.87303161621094, min Loss:110.86404418945312
iteration 57000, accuracy:0.36231884057971014, max accuracy:0.5191815856777494, loss:119.44136810302734, min Loss:109.21895599365234
