iteration 1000, accuracy:0.44234800838574423, max accuracy:0.44234800838574423, loss:353.6135559082031, min Loss:353.6135559082031
iteration 2000, accuracy:0.38155136268343814, max accuracy:0.44234800838574423, loss:300.0693664550781, min Loss:299.17486572265625
iteration 3000, accuracy:0.4811320754716981, max accuracy:0.4811320754716981, loss:282.74627685546875, min Loss:281.9799499511719
iteration 4000, accuracy:0.4748427672955975, max accuracy:0.4811320754716981, loss:272.5533447265625, min Loss:271.4455261230469
iteration 5000, accuracy:0.5157232704402516, max accuracy:0.5157232704402516, loss:267.2513732910156, min Loss:266.40606689453125
iteration 6000, accuracy:0.4224318658280922, max accuracy:0.5157232704402516, loss:264.06256103515625, min Loss:263.00469970703125
iteration 7000, accuracy:0.5136268343815513, max accuracy:0.5157232704402516, loss:261.31109619140625, min Loss:259.74896240234375
iteration 8000, accuracy:0.4444444444444444, max accuracy:0.5157232704402516, loss:257.5626525878906, min Loss:256.360595703125
iteration 9000, accuracy:0.42033542976939203, max accuracy:0.5157232704402516, loss:253.28758239746094, min Loss:252.4767303466797
iteration 10000, accuracy:0.5125786163522013, max accuracy:0.5157232704402516, loss:250.3042755126953, min Loss:248.5032196044922
iteration 11000, accuracy:0.4528301886792453, max accuracy:0.5157232704402516, loss:248.73660278320312, min Loss:245.2574920654297
iteration 12000, accuracy:0.42452830188679247, max accuracy:0.5157232704402516, loss:245.65725708007812, min Loss:241.910400390625
iteration 13000, accuracy:0.48742138364779874, max accuracy:0.5157232704402516, loss:237.32546997070312, min Loss:236.87547302246094
iteration 14000, accuracy:0.48427672955974843, max accuracy:0.5157232704402516, loss:233.75128173828125, min Loss:231.66200256347656
iteration 15000, accuracy:0.5010482180293501, max accuracy:0.5157232704402516, loss:233.3356170654297, min Loss:228.11952209472656
iteration 16000, accuracy:0.42348008385744235, max accuracy:0.5157232704402516, loss:228.1875457763672, min Loss:224.73724365234375
iteration 17000, accuracy:0.42452830188679247, max accuracy:0.5157232704402516, loss:222.12657165527344, min Loss:220.5092010498047
iteration 18000, accuracy:0.4412997903563941, max accuracy:0.5157232704402516, loss:223.44923400878906, min Loss:217.13694763183594
iteration 19000, accuracy:0.4612159329140461, max accuracy:0.5157232704402516, loss:217.0405731201172, min Loss:214.1008758544922
iteration 20000, accuracy:0.49580712788259956, max accuracy:0.5157232704402516, loss:212.80319213867188, min Loss:211.41455078125
iteration 21000, accuracy:0.4769392033542977, max accuracy:0.5157232704402516, loss:217.34194946289062, min Loss:211.2899627685547
iteration 22000, accuracy:0.3951781970649895, max accuracy:0.5157232704402516, loss:222.3799591064453, min Loss:209.4931640625
iteration 23000, accuracy:0.4612159329140461, max accuracy:0.5157232704402516, loss:211.08047485351562, min Loss:206.44052124023438
iteration 24000, accuracy:0.4580712788259958, max accuracy:0.5157232704402516, loss:205.79812622070312, min Loss:204.4304962158203
iteration 25000, accuracy:0.4570230607966457, max accuracy:0.5157232704402516, loss:208.61801147460938, min Loss:201.16065979003906
iteration 26000, accuracy:0.429769392033543, max accuracy:0.5157232704402516, loss:202.10977172851562, min Loss:198.94039916992188
iteration 27000, accuracy:0.42662473794549266, max accuracy:0.5157232704402516, loss:197.36773681640625, min Loss:196.5238037109375
iteration 28000, accuracy:0.3920335429769392, max accuracy:0.5157232704402516, loss:204.6080322265625, min Loss:194.57879638671875
iteration 29000, accuracy:0.40146750524109015, max accuracy:0.5157232704402516, loss:199.70651245117188, min Loss:193.6448516845703
iteration 30000, accuracy:0.4025157232704403, max accuracy:0.5157232704402516, loss:199.63796997070312, min Loss:191.4014892578125
iteration 31000, accuracy:0.39832285115303984, max accuracy:0.5157232704402516, loss:198.81353759765625, min Loss:189.31829833984375
iteration 32000, accuracy:0.3228511530398323, max accuracy:0.5157232704402516, loss:282.62176513671875, min Loss:188.734375
iteration 33000, accuracy:0.49580712788259956, max accuracy:0.5157232704402516, loss:251.36575317382812, min Loss:188.734375
iteration 34000, accuracy:0.4412997903563941, max accuracy:0.5157232704402516, loss:243.109619140625, min Loss:188.734375
iteration 35000, accuracy:0.3731656184486373, max accuracy:0.5157232704402516, loss:240.57305908203125, min Loss:188.734375
iteration 36000, accuracy:0.44025157232704404, max accuracy:0.5157232704402516, loss:233.09632873535156, min Loss:188.734375
iteration 37000, accuracy:0.45178197064989517, max accuracy:0.5157232704402516, loss:224.31158447265625, min Loss:188.734375
iteration 38000, accuracy:0.47379454926624737, max accuracy:0.5157232704402516, loss:220.29771423339844, min Loss:188.734375
iteration 39000, accuracy:0.4937106918238994, max accuracy:0.5157232704402516, loss:217.16964721679688, min Loss:188.734375
iteration 40000, accuracy:0.4727463312368973, max accuracy:0.5157232704402516, loss:213.9571075439453, min Loss:188.734375
iteration 41000, accuracy:0.40985324947589097, max accuracy:0.5157232704402516, loss:212.89053344726562, min Loss:188.734375
iteration 42000, accuracy:0.4412997903563941, max accuracy:0.5157232704402516, loss:214.15536499023438, min Loss:188.734375
iteration 43000, accuracy:0.4727463312368973, max accuracy:0.5157232704402516, loss:210.3156280517578, min Loss:188.734375
iteration 44000, accuracy:0.39308176100628933, max accuracy:0.5157232704402516, loss:213.67474365234375, min Loss:188.734375
iteration 45000, accuracy:0.4161425576519916, max accuracy:0.5157232704402516, loss:208.70140075683594, min Loss:188.734375
iteration 46000, accuracy:0.45073375262054505, max accuracy:0.5157232704402516, loss:206.19882202148438, min Loss:188.734375
iteration 47000, accuracy:0.389937106918239, max accuracy:0.5157232704402516, loss:206.06576538085938, min Loss:188.734375
iteration 48000, accuracy:0.36268343815513626, max accuracy:0.5157232704402516, loss:207.27108764648438, min Loss:188.734375
iteration 49000, accuracy:0.4832285115303983, max accuracy:0.5157232704402516, loss:203.7642364501953, min Loss:188.734375
iteration 50000, accuracy:0.5010482180293501, max accuracy:0.5157232704402516, loss:203.09173583984375, min Loss:188.734375
iteration 51000, accuracy:0.4643605870020964, max accuracy:0.5157232704402516, loss:204.1245880126953, min Loss:188.734375
iteration 52000, accuracy:0.4790356394129979, max accuracy:0.5157232704402516, loss:200.2420654296875, min Loss:188.734375
iteration 53000, accuracy:0.3532494758909853, max accuracy:0.5157232704402516, loss:255.9318084716797, min Loss:188.734375
iteration 54000, accuracy:0.3469601677148847, max accuracy:0.5157232704402516, loss:251.0088348388672, min Loss:188.734375
iteration 55000, accuracy:0.39308176100628933, max accuracy:0.5157232704402516, loss:248.56246948242188, min Loss:188.734375
iteration 56000, accuracy:0.4025157232704403, max accuracy:0.5157232704402516, loss:241.5199737548828, min Loss:188.734375
iteration 57000, accuracy:0.44025157232704404, max accuracy:0.5157232704402516, loss:241.38710021972656, min Loss:188.734375
iteration 58000, accuracy:0.4381551362683438, max accuracy:0.5157232704402516, loss:198.1365203857422, min Loss:188.734375
iteration 59000, accuracy:0.449685534591195, max accuracy:0.5157232704402516, loss:194.25233459472656, min Loss:188.734375
iteration 60000, accuracy:0.4528301886792453, max accuracy:0.5157232704402516, loss:190.90652465820312, min Loss:188.734375
iteration 61000, accuracy:0.48218029350104824, max accuracy:0.5157232704402516, loss:187.2886199951172, min Loss:187.10195922851562
iteration 62000, accuracy:0.3280922431865828, max accuracy:0.5157232704402516, loss:208.44683837890625, min Loss:183.98448181152344
iteration 63000, accuracy:0.3658280922431866, max accuracy:0.5157232704402516, loss:187.01988220214844, min Loss:180.4556121826172
iteration 64000, accuracy:0.3249475890985325, max accuracy:0.5157232704402516, loss:196.62840270996094, min Loss:176.14215087890625
iteration 65000, accuracy:0.3909853249475891, max accuracy:0.5157232704402516, loss:193.09495544433594, min Loss:172.91334533691406
iteration 66000, accuracy:0.48218029350104824, max accuracy:0.5157232704402516, loss:171.25588989257812, min Loss:168.57522583007812
iteration 67000, accuracy:0.4192872117400419, max accuracy:0.5157232704402516, loss:164.90292358398438, min Loss:163.32728576660156
iteration 68000, accuracy:0.4381551362683438, max accuracy:0.5157232704402516, loss:171.58152770996094, min Loss:159.13536071777344
iteration 69000, accuracy:0.4025157232704403, max accuracy:0.5157232704402516, loss:172.07931518554688, min Loss:154.24343872070312
iteration 70000, accuracy:0.34591194968553457, max accuracy:0.5157232704402516, loss:155.29080200195312, min Loss:150.60818481445312
iteration 71000, accuracy:0.4140461215932914, max accuracy:0.5157232704402516, loss:154.8715057373047, min Loss:145.6271209716797
iteration 72000, accuracy:0.4140461215932914, max accuracy:0.5157232704402516, loss:146.89439392089844, min Loss:142.59976196289062
iteration 73000, accuracy:0.38259958071278827, max accuracy:0.5157232704402516, loss:139.1238555908203, min Loss:138.04537963867188
iteration 74000, accuracy:0.46331236897274636, max accuracy:0.5157232704402516, loss:145.7193603515625, min Loss:135.21681213378906
iteration 75000, accuracy:0.46645702306079667, max accuracy:0.5157232704402516, loss:131.3585968017578, min Loss:130.99578857421875
iteration 76000, accuracy:0.3668763102725367, max accuracy:0.5157232704402516, loss:135.42648315429688, min Loss:128.96714782714844
iteration 77000, accuracy:0.4790356394129979, max accuracy:0.5157232704402516, loss:128.4850311279297, min Loss:126.5142593383789
iteration 78000, accuracy:0.4643605870020964, max accuracy:0.5157232704402516, loss:127.55877685546875, min Loss:124.2400131225586
iteration 79000, accuracy:0.4350104821802935, max accuracy:0.5157232704402516, loss:126.54034423828125, min Loss:122.78199768066406
iteration 80000, accuracy:0.4371069182389937, max accuracy:0.5157232704402516, loss:125.0919189453125, min Loss:121.36222839355469
iteration 81000, accuracy:0.40985324947589097, max accuracy:0.5157232704402516, loss:121.96003723144531, min Loss:119.68826293945312
iteration 82000, accuracy:0.40356394129979034, max accuracy:0.5157232704402516, loss:119.90924072265625, min Loss:118.41337585449219
iteration 83000, accuracy:0.4224318658280922, max accuracy:0.5157232704402516, loss:120.78093719482422, min Loss:117.21903991699219
iteration 84000, accuracy:0.3951781970649895, max accuracy:0.5157232704402516, loss:119.35054779052734, min Loss:116.34605407714844
iteration 85000, accuracy:0.42452830188679247, max accuracy:0.5157232704402516, loss:125.14879608154297, min Loss:115.62586212158203
iteration 86000, accuracy:0.46645702306079667, max accuracy:0.5157232704402516, loss:115.25562286376953, min Loss:114.468017578125
iteration 87000, accuracy:0.41823899371069184, max accuracy:0.5157232704402516, loss:119.89069366455078, min Loss:114.468017578125
iteration 88000, accuracy:0.38784067085953877, max accuracy:0.5157232704402516, loss:136.2980194091797, min Loss:114.468017578125
iteration 89000, accuracy:0.48427672955974843, max accuracy:0.5157232704402516, loss:130.62393188476562, min Loss:114.468017578125
iteration 90000, accuracy:0.35429769392033544, max accuracy:0.5157232704402516, loss:143.65557861328125, min Loss:114.468017578125
