iteration 1000, accuracy:0.28256513026052105, max accuracy:0.28256513026052105, loss:888.4297485351562, min Loss:888.383544921875
iteration 2000, accuracy:0.40681362725450904, max accuracy:0.40681362725450904, loss:811.6611938476562, min Loss:811.6611938476562
iteration 3000, accuracy:0.32665330661322645, max accuracy:0.40681362725450904, loss:808.7469482421875, min Loss:808.7469482421875
iteration 4000, accuracy:0.3937875751503006, max accuracy:0.40681362725450904, loss:805.7976684570312, min Loss:805.5225830078125
iteration 5000, accuracy:0.2785571142284569, max accuracy:0.40681362725450904, loss:805.41845703125, min Loss:800.7382202148438
iteration 6000, accuracy:0.3777555110220441, max accuracy:0.40681362725450904, loss:794.0863037109375, min Loss:791.9768676757812
iteration 7000, accuracy:0.30360721442885774, max accuracy:0.40681362725450904, loss:783.7562255859375, min Loss:780.5348510742188
iteration 8000, accuracy:0.3066132264529058, max accuracy:0.40681362725450904, loss:768.8720703125, min Loss:763.45556640625
iteration 9000, accuracy:0.44789579158316634, max accuracy:0.44789579158316634, loss:744.365966796875, min Loss:742.1373901367188
iteration 10000, accuracy:0.44789579158316634, max accuracy:0.44789579158316634, loss:731.2420043945312, min Loss:722.9061889648438
iteration 11000, accuracy:0.4849699398797595, max accuracy:0.4849699398797595, loss:709.5034790039062, min Loss:706.326416015625
iteration 12000, accuracy:0.3096192384769539, max accuracy:0.4849699398797595, loss:705.554931640625, min Loss:690.50390625
iteration 13000, accuracy:0.36072144288577157, max accuracy:0.4849699398797595, loss:689.23193359375, min Loss:677.9869995117188
iteration 14000, accuracy:0.3066132264529058, max accuracy:0.4849699398797595, loss:669.1704711914062, min Loss:659.2722778320312
iteration 15000, accuracy:0.3717434869739479, max accuracy:0.4849699398797595, loss:650.1046752929688, min Loss:641.7891845703125
iteration 16000, accuracy:0.3817635270541082, max accuracy:0.4849699398797595, loss:641.5244750976562, min Loss:623.9772338867188
iteration 17000, accuracy:0.41282565130260523, max accuracy:0.4849699398797595, loss:609.0936889648438, min Loss:599.2286376953125
iteration 18000, accuracy:0.37074148296593185, max accuracy:0.4849699398797595, loss:579.6893920898438, min Loss:576.4064331054688
iteration 19000, accuracy:0.35971943887775554, max accuracy:0.4849699398797595, loss:548.2448120117188, min Loss:547.5322875976562
iteration 20000, accuracy:0.3366733466933868, max accuracy:0.4849699398797595, loss:517.1471557617188, min Loss:511.9175720214844
iteration 21000, accuracy:0.3927855711422846, max accuracy:0.4849699398797595, loss:494.2570495605469, min Loss:483.4757385253906
iteration 22000, accuracy:0.36472945891783565, max accuracy:0.4849699398797595, loss:461.58843994140625, min Loss:454.3326721191406
iteration 23000, accuracy:0.280561122244489, max accuracy:0.4849699398797595, loss:463.9344787597656, min Loss:426.60516357421875
iteration 24000, accuracy:0.32965931863727455, max accuracy:0.4849699398797595, loss:413.10833740234375, min Loss:400.208251953125
iteration 25000, accuracy:0.3366733466933868, max accuracy:0.4849699398797595, loss:404.5895690917969, min Loss:381.35699462890625
iteration 26000, accuracy:0.3697394789579158, max accuracy:0.4849699398797595, loss:371.6488037109375, min Loss:356.72784423828125
iteration 27000, accuracy:0.35971943887775554, max accuracy:0.4849699398797595, loss:391.3668212890625, min Loss:341.1025085449219
iteration 28000, accuracy:0.31763527054108215, max accuracy:0.4849699398797595, loss:363.572509765625, min Loss:323.3101806640625
iteration 29000, accuracy:0.3787575150300601, max accuracy:0.4849699398797595, loss:315.8953552246094, min Loss:302.81048583984375
iteration 30000, accuracy:0.37374749498997994, max accuracy:0.4849699398797595, loss:301.09075927734375, min Loss:294.7976379394531
iteration 31000, accuracy:0.40380761523046094, max accuracy:0.4849699398797595, loss:284.6532897949219, min Loss:283.49664306640625
iteration 32000, accuracy:0.41583166332665333, max accuracy:0.4849699398797595, loss:282.5505065917969, min Loss:272.4623718261719
iteration 33000, accuracy:0.3256513026052104, max accuracy:0.4849699398797595, loss:277.8286437988281, min Loss:263.9266662597656
iteration 34000, accuracy:0.3897795591182365, max accuracy:0.4849699398797595, loss:264.420166015625, min Loss:254.33819580078125
iteration 35000, accuracy:0.28857715430861725, max accuracy:0.4849699398797595, loss:305.0655517578125, min Loss:243.84864807128906
iteration 36000, accuracy:0.2965931863727455, max accuracy:0.4849699398797595, loss:262.79595947265625, min Loss:241.65138244628906
iteration 37000, accuracy:0.36172344689378755, max accuracy:0.4849699398797595, loss:232.43223571777344, min Loss:231.43983459472656
iteration 38000, accuracy:0.2905811623246493, max accuracy:0.4849699398797595, loss:251.5771484375, min Loss:222.46774291992188
iteration 39000, accuracy:0.3286573146292585, max accuracy:0.4849699398797595, loss:222.528076171875, min Loss:213.47010803222656
iteration 40000, accuracy:0.4028056112224449, max accuracy:0.4849699398797595, loss:225.1818084716797, min Loss:208.98654174804688
iteration 41000, accuracy:0.32364729458917835, max accuracy:0.4849699398797595, loss:236.31886291503906, min Loss:202.67868041992188
iteration 42000, accuracy:0.41282565130260523, max accuracy:0.4849699398797595, loss:205.44317626953125, min Loss:196.5587158203125
iteration 43000, accuracy:0.34468937875751504, max accuracy:0.4849699398797595, loss:214.28973388671875, min Loss:193.13980102539062
iteration 44000, accuracy:0.3817635270541082, max accuracy:0.4849699398797595, loss:195.13803100585938, min Loss:187.46377563476562
iteration 45000, accuracy:0.33567134268537074, max accuracy:0.4849699398797595, loss:217.21542358398438, min Loss:180.65370178222656
iteration 46000, accuracy:0.3066132264529058, max accuracy:0.4849699398797595, loss:204.61195373535156, min Loss:175.8710479736328
iteration 47000, accuracy:0.2655310621242485, max accuracy:0.4849699398797595, loss:211.75254821777344, min Loss:171.82884216308594
iteration 48000, accuracy:0.375751503006012, max accuracy:0.4849699398797595, loss:179.65374755859375, min Loss:169.10623168945312
iteration 49000, accuracy:0.3787575150300601, max accuracy:0.4849699398797595, loss:167.74746704101562, min Loss:165.8707275390625
iteration 50000, accuracy:0.3066132264529058, max accuracy:0.4849699398797595, loss:222.97059631347656, min Loss:160.52296447753906
iteration 51000, accuracy:0.34168336673346694, max accuracy:0.4849699398797595, loss:187.14315795898438, min Loss:157.3375701904297
iteration 52000, accuracy:0.38877755511022044, max accuracy:0.4849699398797595, loss:173.7976531982422, min Loss:154.98678588867188
iteration 53000, accuracy:0.35971943887775554, max accuracy:0.4849699398797595, loss:211.6882781982422, min Loss:151.59178161621094
iteration 54000, accuracy:0.40781563126252507, max accuracy:0.4849699398797595, loss:177.148681640625, min Loss:151.59178161621094
iteration 55000, accuracy:0.3937875751503006, max accuracy:0.4849699398797595, loss:154.71316528320312, min Loss:147.52838134765625
iteration 56000, accuracy:0.41583166332665333, max accuracy:0.4849699398797595, loss:150.83901977539062, min Loss:143.88572692871094
iteration 57000, accuracy:0.4088176352705411, max accuracy:0.4849699398797595, loss:152.906982421875, min Loss:142.5128173828125
iteration 58000, accuracy:0.36472945891783565, max accuracy:0.4849699398797595, loss:160.2303466796875, min Loss:142.5128173828125
iteration 59000, accuracy:0.3016032064128257, max accuracy:0.4849699398797595, loss:190.03106689453125, min Loss:142.5128173828125
iteration 60000, accuracy:0.40080160320641284, max accuracy:0.4849699398797595, loss:148.2366485595703, min Loss:141.0882568359375
iteration 61000, accuracy:0.3877755511022044, max accuracy:0.4849699398797595, loss:252.3392791748047, min Loss:140.51272583007812
iteration 62000, accuracy:0.40480961923847697, max accuracy:0.4849699398797595, loss:182.00599670410156, min Loss:140.51272583007812
iteration 63000, accuracy:0.42985971943887774, max accuracy:0.4849699398797595, loss:221.3599395751953, min Loss:140.51272583007812
iteration 64000, accuracy:0.4198396793587174, max accuracy:0.4849699398797595, loss:161.73410034179688, min Loss:140.51272583007812
iteration 65000, accuracy:0.38577154308617234, max accuracy:0.4849699398797595, loss:177.44053649902344, min Loss:137.81565856933594
iteration 66000, accuracy:0.3096192384769539, max accuracy:0.4849699398797595, loss:593.153076171875, min Loss:137.81565856933594
iteration 67000, accuracy:0.3256513026052104, max accuracy:0.4849699398797595, loss:568.9804077148438, min Loss:137.81565856933594
iteration 68000, accuracy:0.3637274549098196, max accuracy:0.4849699398797595, loss:533.7970581054688, min Loss:137.81565856933594
iteration 69000, accuracy:0.39178356713426854, max accuracy:0.4849699398797595, loss:463.779296875, min Loss:137.81565856933594
