1,-0.4969960139123631
2,-0.4970495870768803
3,-0.4970497845045832
4,-0.49700914326538126
5,-0.4970148595505717
6,-0.49692831158056405
7,-0.4969981070340856
8,-0.4969742990972137
9,-0.49702532924413056
10,-0.4970410507666999
11,-0.49708283738064696
12,-0.4970706056733044
13,-0.4970927264866938
14,-0.49706550388050574
15,-0.4969966988794341
16,-0.4970220553161151
17,-0.4970342428404253
18,-0.49700751244568236
19,-0.4969850424770925
20,-0.49699888485105653
21,-0.4970727236929286
22,-0.4969960544090129
23,-0.49686666208760544
24,-0.4970388614998319
25,-0.4970793959223821
26,-0.4970848857211344
27,-0.497022332244362
28,-0.497084309006411
29,-0.4971774249270911
30,-0.49719149074759833
31,-0.4970534876138233
32,-0.4971191431798537
33,-0.497062577710304
34,-0.4970137393097132
35,-0.4969744217433106
36,-0.4970243006559626
37,-0.497054104502142
38,-0.49711905965186315
39,-0.4971886828894825
40,-0.49693745705452036
41,-0.4970084629609927
42,-0.4970365590800527
43,-0.497062522026984
44,-0.49705610567833397
45,-0.497082629151568
46,-0.4969765518411433
47,-0.49703555856203496
48,-0.4970401414378203
49,-0.4970121412448748
50,-0.4970061879056562
51,-0.4970415503779702
52,-0.4970778959158566
53,-0.4971788699914102
54,-0.497018101811283
55,-0.4971869646118636
56,-0.49704702505383563
57,-0.4970504058794274
58,-0.4969752529557531
59,-0.49700364065780384
60,-0.49699679725653123
61,-0.4969909847676125
62,-0.49704879289209525
63,-0.4970812439062317
64,-0.49718482112969337
65,-0.4970309730843778
66,-0.4971625952105679
67,-0.4970489205245726
68,-0.4970701448440718
69,-0.49689288013307265
70,-0.4969972441794732
71,-0.497150184474797
72,-0.49703545159464496
73,-0.4970412623004942
74,-0.49689383179755753
75,-0.49700752080717475
76,-0.4970353632723239
77,-0.4970619434287816
78,-0.49695260950021336
79,-0.49705764565422655
80,-0.49700872760550313
81,-0.4969742063591013
82,-0.4969655913695362
83,-0.4969262380343301
84,-0.4969346266933377
85,-0.497116485715956
86,-0.4970455897986655
87,-0.4970202030415089
88,-0.4970015816714738
89,-0.4971317830357821
90,-0.4969441734081217
91,-0.4971643905547223
92,-0.49707342095706564
93,-0.49702623646173044
94,-0.49706164327582275
95,-0.4970089098468887
96,-0.4970574897064551
