iteration 1000, accuracy:0.29064039408866993, max accuracy:0.29064039408866993, loss:5692.61328125, min Loss:5692.61328125
iteration 2000, accuracy:0.3054187192118227, max accuracy:0.3054187192118227, loss:5463.9189453125, min Loss:5463.2431640625
iteration 3000, accuracy:0.3694581280788177, max accuracy:0.3694581280788177, loss:5311.587890625, min Loss:5308.94189453125
iteration 4000, accuracy:0.4088669950738916, max accuracy:0.4088669950738916, loss:5182.1884765625, min Loss:5169.60009765625
iteration 5000, accuracy:0.3793103448275862, max accuracy:0.4088669950738916, loss:4964.25830078125, min Loss:4953.234375
iteration 6000, accuracy:0.35467980295566504, max accuracy:0.4088669950738916, loss:4740.50537109375, min Loss:4739.19091796875
iteration 7000, accuracy:0.3448275862068966, max accuracy:0.4088669950738916, loss:4469.57958984375, min Loss:4454.84912109375
iteration 8000, accuracy:0.3645320197044335, max accuracy:0.4088669950738916, loss:4182.82958984375, min Loss:4180.62060546875
iteration 9000, accuracy:0.35467980295566504, max accuracy:0.4088669950738916, loss:3931.781982421875, min Loss:3916.385498046875
iteration 10000, accuracy:0.4088669950738916, max accuracy:0.4088669950738916, loss:3711.178955078125, min Loss:3683.030517578125
iteration 11000, accuracy:0.4088669950738916, max accuracy:0.4088669950738916, loss:3515.4921875, min Loss:3502.953857421875
iteration 12000, accuracy:0.4039408866995074, max accuracy:0.4088669950738916, loss:3379.653076171875, min Loss:3366.08935546875
iteration 13000, accuracy:0.46798029556650245, max accuracy:0.46798029556650245, loss:3244.531494140625, min Loss:3243.6044921875
iteration 14000, accuracy:0.47783251231527096, max accuracy:0.47783251231527096, loss:3167.59228515625, min Loss:3150.876953125
iteration 15000, accuracy:0.43842364532019706, max accuracy:0.47783251231527096, loss:3140.211669921875, min Loss:3067.71728515625
iteration 16000, accuracy:0.45320197044334976, max accuracy:0.47783251231527096, loss:3053.302001953125, min Loss:2990.01025390625
iteration 17000, accuracy:0.4630541871921182, max accuracy:0.47783251231527096, loss:2924.796630859375, min Loss:2919.82177734375
iteration 18000, accuracy:0.43349753694581283, max accuracy:0.47783251231527096, loss:2874.62548828125, min Loss:2844.289306640625
iteration 19000, accuracy:0.4187192118226601, max accuracy:0.47783251231527096, loss:2812.496826171875, min Loss:2787.030029296875
iteration 20000, accuracy:0.4630541871921182, max accuracy:0.47783251231527096, loss:2734.16845703125, min Loss:2727.716552734375
iteration 21000, accuracy:0.458128078817734, max accuracy:0.47783251231527096, loss:2678.98193359375, min Loss:2671.35205078125
iteration 22000, accuracy:0.4482758620689655, max accuracy:0.47783251231527096, loss:2630.662841796875, min Loss:2621.161865234375
iteration 23000, accuracy:0.42857142857142855, max accuracy:0.47783251231527096, loss:2597.798583984375, min Loss:2576.20068359375
iteration 24000, accuracy:0.4482758620689655, max accuracy:0.47783251231527096, loss:2547.863037109375, min Loss:2536.242431640625
iteration 25000, accuracy:0.49261083743842365, max accuracy:0.49261083743842365, loss:2509.50244140625, min Loss:2490.320556640625
iteration 26000, accuracy:0.42857142857142855, max accuracy:0.49261083743842365, loss:2484.249755859375, min Loss:2453.294921875
iteration 27000, accuracy:0.46798029556650245, max accuracy:0.49261083743842365, loss:2416.341552734375, min Loss:2416.126953125
iteration 28000, accuracy:0.42857142857142855, max accuracy:0.49261083743842365, loss:2402.781982421875, min Loss:2379.438232421875
iteration 29000, accuracy:0.43842364532019706, max accuracy:0.49261083743842365, loss:2353.59423828125, min Loss:2347.649658203125
iteration 30000, accuracy:0.458128078817734, max accuracy:0.49261083743842365, loss:2320.851318359375, min Loss:2320.2822265625
iteration 31000, accuracy:0.5024630541871922, max accuracy:0.5024630541871922, loss:2330.3154296875, min Loss:2294.308837890625
iteration 32000, accuracy:0.4433497536945813, max accuracy:0.5024630541871922, loss:2326.7333984375, min Loss:2271.13232421875
iteration 33000, accuracy:0.4433497536945813, max accuracy:0.5024630541871922, loss:2279.886474609375, min Loss:2244.398681640625
iteration 34000, accuracy:0.458128078817734, max accuracy:0.5024630541871922, loss:2263.890625, min Loss:2224.628173828125
iteration 35000, accuracy:0.45320197044334976, max accuracy:0.5024630541871922, loss:2219.80908203125, min Loss:2204.901123046875
iteration 36000, accuracy:0.42857142857142855, max accuracy:0.5024630541871922, loss:2265.59326171875, min Loss:2189.187255859375
iteration 37000, accuracy:0.4088669950738916, max accuracy:0.5024630541871922, loss:2228.650146484375, min Loss:2173.02685546875
iteration 38000, accuracy:0.4827586206896552, max accuracy:0.5024630541871922, loss:2178.380615234375, min Loss:2157.776123046875
iteration 39000, accuracy:0.4433497536945813, max accuracy:0.5024630541871922, loss:2151.00439453125, min Loss:2141.89990234375
iteration 40000, accuracy:0.5073891625615764, max accuracy:0.5073891625615764, loss:2161.551513671875, min Loss:2125.9228515625
iteration 41000, accuracy:0.4729064039408867, max accuracy:0.5073891625615764, loss:2130.09033203125, min Loss:2113.37158203125
iteration 42000, accuracy:0.49261083743842365, max accuracy:0.5073891625615764, loss:2113.74365234375, min Loss:2101.240234375
iteration 43000, accuracy:0.4630541871921182, max accuracy:0.5073891625615764, loss:2119.28515625, min Loss:2086.96044921875
iteration 44000, accuracy:0.49261083743842365, max accuracy:0.5073891625615764, loss:2087.548095703125, min Loss:2073.9228515625
iteration 45000, accuracy:0.4876847290640394, max accuracy:0.5073891625615764, loss:2060.974609375, min Loss:2059.655029296875
iteration 46000, accuracy:0.4827586206896552, max accuracy:0.5073891625615764, loss:2063.8486328125, min Loss:2050.334716796875
iteration 47000, accuracy:0.4482758620689655, max accuracy:0.5073891625615764, loss:2158.0146484375, min Loss:2035.834228515625
iteration 48000, accuracy:0.4630541871921182, max accuracy:0.5073891625615764, loss:2055.298095703125, min Loss:2024.5714111328125
iteration 49000, accuracy:0.4876847290640394, max accuracy:0.5073891625615764, loss:2038.6318359375, min Loss:2014.13232421875
iteration 50000, accuracy:0.45320197044334976, max accuracy:0.5073891625615764, loss:2037.2174072265625, min Loss:2002.4752197265625
iteration 51000, accuracy:0.3694581280788177, max accuracy:0.5073891625615764, loss:2165.410400390625, min Loss:1990.9229736328125
iteration 52000, accuracy:0.4433497536945813, max accuracy:0.5073891625615764, loss:2059.997314453125, min Loss:1980.649169921875
iteration 53000, accuracy:0.47783251231527096, max accuracy:0.5073891625615764, loss:2000.355712890625, min Loss:1969.88134765625
iteration 54000, accuracy:0.46798029556650245, max accuracy:0.5073891625615764, loss:2049.521728515625, min Loss:1957.68408203125
iteration 55000, accuracy:0.43842364532019706, max accuracy:0.5073891625615764, loss:1950.236083984375, min Loss:1947.2943115234375
iteration 56000, accuracy:0.4827586206896552, max accuracy:0.5073891625615764, loss:1938.621826171875, min Loss:1937.1826171875
iteration 57000, accuracy:0.45320197044334976, max accuracy:0.5073891625615764, loss:1953.4342041015625, min Loss:1927.0440673828125
iteration 58000, accuracy:0.4729064039408867, max accuracy:0.5073891625615764, loss:1922.8587646484375, min Loss:1917.7880859375
iteration 59000, accuracy:0.4187192118226601, max accuracy:0.5073891625615764, loss:2022.033935546875, min Loss:1905.4058837890625
iteration 60000, accuracy:0.47783251231527096, max accuracy:0.5073891625615764, loss:1917.974365234375, min Loss:1894.6075439453125
iteration 61000, accuracy:0.4482758620689655, max accuracy:0.5073891625615764, loss:1888.6483154296875, min Loss:1883.9798583984375
iteration 62000, accuracy:0.4827586206896552, max accuracy:0.5073891625615764, loss:1881.4814453125, min Loss:1873.43701171875
iteration 63000, accuracy:0.45320197044334976, max accuracy:0.5073891625615764, loss:1864.6724853515625, min Loss:1863.111572265625
iteration 64000, accuracy:0.46798029556650245, max accuracy:0.5073891625615764, loss:1879.4476318359375, min Loss:1854.7713623046875
iteration 65000, accuracy:0.4482758620689655, max accuracy:0.5073891625615764, loss:2052.029052734375, min Loss:1845.946044921875
iteration 66000, accuracy:0.4729064039408867, max accuracy:0.5073891625615764, loss:1844.938232421875, min Loss:1836.05029296875
iteration 67000, accuracy:0.4876847290640394, max accuracy:0.5073891625615764, loss:1829.4964599609375, min Loss:1826.79248046875
iteration 68000, accuracy:0.4729064039408867, max accuracy:0.5073891625615764, loss:1861.4481201171875, min Loss:1817.7633056640625
iteration 69000, accuracy:0.4729064039408867, max accuracy:0.5073891625615764, loss:1818.5738525390625, min Loss:1808.8309326171875
iteration 70000, accuracy:0.4482758620689655, max accuracy:0.5073891625615764, loss:1864.678955078125, min Loss:1800.977783203125
iteration 71000, accuracy:0.45320197044334976, max accuracy:0.5073891625615764, loss:1809.83935546875, min Loss:1788.501953125
iteration 72000, accuracy:0.458128078817734, max accuracy:0.5073891625615764, loss:1781.7879638671875, min Loss:1779.47998046875
iteration 73000, accuracy:0.5073891625615764, max accuracy:0.5073891625615764, loss:1864.0078125, min Loss:1772.1861572265625
iteration 74000, accuracy:0.42857142857142855, max accuracy:0.5073891625615764, loss:1779.248291015625, min Loss:1759.671875
iteration 75000, accuracy:0.46798029556650245, max accuracy:0.5073891625615764, loss:1754.39501953125, min Loss:1750.0926513671875
iteration 76000, accuracy:0.49261083743842365, max accuracy:0.5073891625615764, loss:1771.6292724609375, min Loss:1742.6729736328125
iteration 77000, accuracy:0.39408866995073893, max accuracy:0.5073891625615764, loss:1750.2147216796875, min Loss:1732.830078125
iteration 78000, accuracy:0.42857142857142855, max accuracy:0.5073891625615764, loss:2197.627685546875, min Loss:1724.66796875
iteration 79000, accuracy:0.4482758620689655, max accuracy:0.5073891625615764, loss:1805.9122314453125, min Loss:1716.2130126953125
iteration 80000, accuracy:0.47783251231527096, max accuracy:0.5073891625615764, loss:1922.557861328125, min Loss:1705.7158203125
iteration 81000, accuracy:0.46798029556650245, max accuracy:0.5073891625615764, loss:1709.6038818359375, min Loss:1693.8687744140625
iteration 82000, accuracy:0.47783251231527096, max accuracy:0.5073891625615764, loss:1694.717529296875, min Loss:1685.287841796875
iteration 83000, accuracy:0.4876847290640394, max accuracy:0.5073891625615764, loss:1679.1668701171875, min Loss:1672.6910400390625
iteration 84000, accuracy:0.42857142857142855, max accuracy:0.5073891625615764, loss:1940.0177001953125, min Loss:1658.0350341796875
iteration 85000, accuracy:0.42857142857142855, max accuracy:0.5073891625615764, loss:1663.0047607421875, min Loss:1646.212158203125
iteration 86000, accuracy:0.43349753694581283, max accuracy:0.5073891625615764, loss:1669.7354736328125, min Loss:1632.010009765625
iteration 87000, accuracy:0.49261083743842365, max accuracy:0.5073891625615764, loss:1631.4742431640625, min Loss:1623.2322998046875
iteration 88000, accuracy:0.4433497536945813, max accuracy:0.5073891625615764, loss:1625.59423828125, min Loss:1610.6915283203125
iteration 89000, accuracy:0.4630541871921182, max accuracy:0.5073891625615764, loss:1603.23828125, min Loss:1599.473388671875
iteration 90000, accuracy:0.4482758620689655, max accuracy:0.5073891625615764, loss:1621.30224609375, min Loss:1591.8109130859375
iteration 91000, accuracy:0.4482758620689655, max accuracy:0.5073891625615764, loss:1653.2313232421875, min Loss:1577.556396484375
iteration 92000, accuracy:0.458128078817734, max accuracy:0.5073891625615764, loss:1582.1630859375, min Loss:1566.644287109375
iteration 93000, accuracy:0.4827586206896552, max accuracy:0.5073891625615764, loss:1563.041259765625, min Loss:1555.272216796875
iteration 94000, accuracy:0.4827586206896552, max accuracy:0.5073891625615764, loss:1568.48046875, min Loss:1545.0076904296875
iteration 95000, accuracy:0.46798029556650245, max accuracy:0.5073891625615764, loss:1597.99609375, min Loss:1532.7862548828125
iteration 96000, accuracy:0.5172413793103449, max accuracy:0.5172413793103449, loss:1527.3153076171875, min Loss:1523.81787109375
iteration 97000, accuracy:0.39408866995073893, max accuracy:0.5172413793103449, loss:1968.9542236328125, min Loss:1512.98046875
iteration 98000, accuracy:0.41379310344827586, max accuracy:0.5172413793103449, loss:1532.0460205078125, min Loss:1501.8221435546875
iteration 99000, accuracy:0.4827586206896552, max accuracy:0.5172413793103449, loss:1493.21826171875, min Loss:1484.9447021484375
iteration 100000, accuracy:0.458128078817734, max accuracy:0.5172413793103449, loss:1507.968017578125, min Loss:1476.4066162109375
iteration 101000, accuracy:0.4827586206896552, max accuracy:0.5172413793103449, loss:1488.51806640625, min Loss:1460.83251953125
iteration 102000, accuracy:0.4630541871921182, max accuracy:0.5172413793103449, loss:1481.9200439453125, min Loss:1449.040283203125
iteration 103000, accuracy:0.458128078817734, max accuracy:0.5172413793103449, loss:1470.3284912109375, min Loss:1438.0142822265625
iteration 104000, accuracy:0.4482758620689655, max accuracy:0.5172413793103449, loss:1479.8099365234375, min Loss:1423.6700439453125
iteration 105000, accuracy:0.4187192118226601, max accuracy:0.5172413793103449, loss:1493.6781005859375, min Loss:1408.8172607421875
iteration 106000, accuracy:0.5270935960591133, max accuracy:0.5270935960591133, loss:1418.0380859375, min Loss:1396.43212890625
iteration 107000, accuracy:0.47783251231527096, max accuracy:0.5270935960591133, loss:1399.6295166015625, min Loss:1383.51171875
iteration 108000, accuracy:0.5123152709359606, max accuracy:0.5270935960591133, loss:1421.0899658203125, min Loss:1374.482421875
iteration 109000, accuracy:0.43349753694581283, max accuracy:0.5270935960591133, loss:1423.2864990234375, min Loss:1360.091064453125
iteration 110000, accuracy:0.5123152709359606, max accuracy:0.5270935960591133, loss:1364.290771484375, min Loss:1349.7313232421875
iteration 111000, accuracy:0.43842364532019706, max accuracy:0.5270935960591133, loss:1352.026123046875, min Loss:1335.172119140625
iteration 112000, accuracy:0.42857142857142855, max accuracy:0.5270935960591133, loss:1503.008056640625, min Loss:1318.841552734375
iteration 113000, accuracy:0.39901477832512317, max accuracy:0.5270935960591133, loss:1377.8900146484375, min Loss:1309.09765625
iteration 114000, accuracy:0.49261083743842365, max accuracy:0.5270935960591133, loss:1442.3927001953125, min Loss:1294.1806640625
iteration 115000, accuracy:0.46798029556650245, max accuracy:0.5270935960591133, loss:1316.1556396484375, min Loss:1281.8729248046875
iteration 116000, accuracy:0.4039408866995074, max accuracy:0.5270935960591133, loss:1272.6192626953125, min Loss:1264.4075927734375
iteration 117000, accuracy:0.3694581280788177, max accuracy:0.5270935960591133, loss:1394.13427734375, min Loss:1249.752685546875
iteration 118000, accuracy:0.42857142857142855, max accuracy:0.5270935960591133, loss:1463.239501953125, min Loss:1236.345947265625
iteration 119000, accuracy:0.4876847290640394, max accuracy:0.5270935960591133, loss:1228.6331787109375, min Loss:1221.8380126953125
iteration 120000, accuracy:0.3891625615763547, max accuracy:0.5270935960591133, loss:1591.62109375, min Loss:1207.6243896484375
iteration 121000, accuracy:0.4187192118226601, max accuracy:0.5270935960591133, loss:1373.948486328125, min Loss:1195.4063720703125
iteration 122000, accuracy:0.4482758620689655, max accuracy:0.5270935960591133, loss:1226.7333984375, min Loss:1180.94970703125
iteration 123000, accuracy:0.3842364532019704, max accuracy:0.5270935960591133, loss:1186.6683349609375, min Loss:1166.148681640625
iteration 124000, accuracy:0.42857142857142855, max accuracy:0.5270935960591133, loss:1161.6072998046875, min Loss:1149.800537109375
iteration 125000, accuracy:0.4827586206896552, max accuracy:0.5270935960591133, loss:1157.2349853515625, min Loss:1137.0841064453125
iteration 126000, accuracy:0.4236453201970443, max accuracy:0.5270935960591133, loss:1212.432373046875, min Loss:1122.150390625
iteration 127000, accuracy:0.43349753694581283, max accuracy:0.5270935960591133, loss:1142.88916015625, min Loss:1109.2900390625
iteration 128000, accuracy:0.39408866995073893, max accuracy:0.5270935960591133, loss:1805.691650390625, min Loss:1098.1864013671875
iteration 129000, accuracy:0.3793103448275862, max accuracy:0.5270935960591133, loss:1345.49462890625, min Loss:1082.1170654296875
iteration 130000, accuracy:0.47783251231527096, max accuracy:0.5270935960591133, loss:1181.868896484375, min Loss:1069.705322265625
iteration 131000, accuracy:0.46798029556650245, max accuracy:0.5270935960591133, loss:1263.5487060546875, min Loss:1056.8580322265625
iteration 132000, accuracy:0.4433497536945813, max accuracy:0.5270935960591133, loss:1108.1641845703125, min Loss:1040.36767578125
iteration 133000, accuracy:0.4827586206896552, max accuracy:0.5270935960591133, loss:1072.5096435546875, min Loss:1029.1148681640625
iteration 134000, accuracy:0.4482758620689655, max accuracy:0.5270935960591133, loss:1066.3306884765625, min Loss:1016.394287109375
iteration 135000, accuracy:0.4876847290640394, max accuracy:0.5270935960591133, loss:1144.0758056640625, min Loss:1001.6422729492188
iteration 136000, accuracy:0.4482758620689655, max accuracy:0.5270935960591133, loss:1061.7117919921875, min Loss:991.89404296875
iteration 137000, accuracy:0.4236453201970443, max accuracy:0.5270935960591133, loss:1006.0133056640625, min Loss:976.7921752929688
iteration 138000, accuracy:0.4236453201970443, max accuracy:0.5270935960591133, loss:1009.8268432617188, min Loss:966.9176025390625
iteration 139000, accuracy:0.46798029556650245, max accuracy:0.5270935960591133, loss:965.6148681640625, min Loss:949.529296875
iteration 140000, accuracy:0.4433497536945813, max accuracy:0.5270935960591133, loss:1118.3221435546875, min Loss:935.5361938476562
