iteration 1000, accuracy:0.3953488372093023, max accuracy:0.3953488372093023, loss:1240.1292724609375, min Loss:1240.0491943359375
iteration 2000, accuracy:0.38310893512851896, max accuracy:0.3953488372093023, loss:1228.106689453125, min Loss:1227.9290771484375
iteration 3000, accuracy:0.408812729498164, max accuracy:0.408812729498164, loss:1215.6309814453125, min Loss:1215.2276611328125
iteration 4000, accuracy:0.40758873929008566, max accuracy:0.408812729498164, loss:1206.0126953125, min Loss:1203.4410400390625
iteration 5000, accuracy:0.401468788249694, max accuracy:0.408812729498164, loss:1191.171630859375, min Loss:1189.8548583984375
iteration 6000, accuracy:0.43451652386780903, max accuracy:0.43451652386780903, loss:1179.9422607421875, min Loss:1177.7667236328125
iteration 7000, accuracy:0.4565483476132191, max accuracy:0.4565483476132191, loss:1167.17578125, min Loss:1166.9326171875
iteration 8000, accuracy:0.42472460220318237, max accuracy:0.4565483476132191, loss:1156.4686279296875, min Loss:1153.48046875
iteration 9000, accuracy:0.4430844553243574, max accuracy:0.4565483476132191, loss:1142.9610595703125, min Loss:1140.6043701171875
iteration 10000, accuracy:0.4528763769889841, max accuracy:0.4565483476132191, loss:1131.90087890625, min Loss:1127.341796875
iteration 11000, accuracy:0.43329253365973075, max accuracy:0.4565483476132191, loss:1117.072998046875, min Loss:1114.6123046875
iteration 12000, accuracy:0.4394124847001224, max accuracy:0.4565483476132191, loss:1103.2275390625, min Loss:1097.548583984375
iteration 13000, accuracy:0.4430844553243574, max accuracy:0.4565483476132191, loss:1082.198486328125, min Loss:1079.876708984375
iteration 14000, accuracy:0.4700122399020808, max accuracy:0.4700122399020808, loss:1068.611328125, min Loss:1066.23974609375
iteration 15000, accuracy:0.4541003671970624, max accuracy:0.4700122399020808, loss:1054.946044921875, min Loss:1053.864501953125
iteration 16000, accuracy:0.4283965728274174, max accuracy:0.4700122399020808, loss:1048.2381591796875, min Loss:1040.355224609375
iteration 17000, accuracy:0.4394124847001224, max accuracy:0.4700122399020808, loss:1040.1162109375, min Loss:1030.85009765625
iteration 18000, accuracy:0.39167686658506734, max accuracy:0.4700122399020808, loss:1026.529052734375, min Loss:1020.216796875
iteration 19000, accuracy:0.37454100367197063, max accuracy:0.4700122399020808, loss:1016.0494384765625, min Loss:1012.8040771484375
iteration 20000, accuracy:0.4320685434516524, max accuracy:0.4700122399020808, loss:1012.0166625976562, min Loss:1005.4967041015625
iteration 21000, accuracy:0.44063647490820074, max accuracy:0.4700122399020808, loss:997.7521362304688, min Loss:997.1660766601562
iteration 22000, accuracy:0.41615667074663404, max accuracy:0.4700122399020808, loss:991.297119140625, min Loss:989.32958984375
iteration 23000, accuracy:0.4394124847001224, max accuracy:0.4700122399020808, loss:1004.9620971679688, min Loss:982.5422973632812
iteration 24000, accuracy:0.4541003671970624, max accuracy:0.4700122399020808, loss:986.3413696289062, min Loss:974.9978637695312
iteration 25000, accuracy:0.40636474908200737, max accuracy:0.4700122399020808, loss:980.5144653320312, min Loss:968.0879516601562
iteration 26000, accuracy:0.42472460220318237, max accuracy:0.4700122399020808, loss:966.544189453125, min Loss:959.0209350585938
iteration 27000, accuracy:0.36107711138310894, max accuracy:0.4700122399020808, loss:969.831787109375, min Loss:950.2744140625
iteration 28000, accuracy:0.41370869033047736, max accuracy:0.4700122399020808, loss:952.3734130859375, min Loss:938.3873291015625
iteration 29000, accuracy:0.40024479804161567, max accuracy:0.4700122399020808, loss:932.474853515625, min Loss:927.092041015625
iteration 30000, accuracy:0.34394124847001223, max accuracy:0.4700122399020808, loss:928.5404052734375, min Loss:915.4735717773438
iteration 31000, accuracy:0.44063647490820074, max accuracy:0.4700122399020808, loss:907.8298950195312, min Loss:907.5005493164062
iteration 32000, accuracy:0.4369645042839657, max accuracy:0.4700122399020808, loss:927.5722045898438, min Loss:897.649658203125
iteration 33000, accuracy:0.423500611995104, max accuracy:0.4700122399020808, loss:898.6304931640625, min Loss:887.1386108398438
iteration 34000, accuracy:0.4186046511627907, max accuracy:0.4700122399020808, loss:879.6774291992188, min Loss:878.4265747070312
iteration 35000, accuracy:0.4638922888616891, max accuracy:0.4700122399020808, loss:885.3001708984375, min Loss:870.0785522460938
iteration 36000, accuracy:0.4455324357405141, max accuracy:0.4700122399020808, loss:875.8950805664062, min Loss:861.5081787109375
iteration 37000, accuracy:0.42105263157894735, max accuracy:0.4700122399020808, loss:891.36083984375, min Loss:854.1575927734375
iteration 38000, accuracy:0.44063647490820074, max accuracy:0.4700122399020808, loss:845.3609008789062, min Loss:845.3609008789062
iteration 39000, accuracy:0.4320685434516524, max accuracy:0.4700122399020808, loss:845.0092163085938, min Loss:839.4838256835938
iteration 40000, accuracy:0.34761321909424725, max accuracy:0.4700122399020808, loss:865.2390747070312, min Loss:831.636474609375
iteration 41000, accuracy:0.3929008567931457, max accuracy:0.4700122399020808, loss:924.240234375, min Loss:823.974609375
iteration 42000, accuracy:0.41370869033047736, max accuracy:0.4700122399020808, loss:818.4022216796875, min Loss:816.49267578125
iteration 43000, accuracy:0.35495716034271724, max accuracy:0.4700122399020808, loss:833.8569946289062, min Loss:809.568115234375
iteration 44000, accuracy:0.45532435740514077, max accuracy:0.4700122399020808, loss:808.3683471679688, min Loss:799.232666015625
iteration 45000, accuracy:0.4479804161566707, max accuracy:0.4700122399020808, loss:803.099365234375, min Loss:794.1280517578125
iteration 46000, accuracy:0.3990208078335373, max accuracy:0.4700122399020808, loss:812.6310424804688, min Loss:786.303466796875
iteration 47000, accuracy:0.38555691554467564, max accuracy:0.4700122399020808, loss:791.5074462890625, min Loss:778.3688354492188
iteration 48000, accuracy:0.4638922888616891, max accuracy:0.4700122399020808, loss:786.9472045898438, min Loss:773.2940673828125
iteration 49000, accuracy:0.4039167686658507, max accuracy:0.4700122399020808, loss:786.0505981445312, min Loss:768.11865234375
iteration 50000, accuracy:0.3525091799265606, max accuracy:0.4700122399020808, loss:794.5744018554688, min Loss:762.0274658203125
iteration 51000, accuracy:0.44430844553243576, max accuracy:0.4700122399020808, loss:779.5363159179688, min Loss:754.9662475585938
iteration 52000, accuracy:0.4222766217870257, max accuracy:0.4700122399020808, loss:809.4012451171875, min Loss:749.7650756835938
iteration 53000, accuracy:0.3537331701346389, max accuracy:0.4700122399020808, loss:752.7327270507812, min Loss:747.7288208007812
iteration 54000, accuracy:0.40758873929008566, max accuracy:0.4700122399020808, loss:756.1005859375, min Loss:738.2650146484375
iteration 55000, accuracy:0.4467564259485924, max accuracy:0.4700122399020808, loss:749.486572265625, min Loss:732.3818969726562
iteration 56000, accuracy:0.4455324357405141, max accuracy:0.4700122399020808, loss:733.3793334960938, min Loss:727.85888671875
iteration 57000, accuracy:0.3953488372093023, max accuracy:0.4700122399020808, loss:731.2083129882812, min Loss:723.4513549804688
iteration 58000, accuracy:0.3659730722154223, max accuracy:0.4700122399020808, loss:733.505126953125, min Loss:716.5430297851562
iteration 59000, accuracy:0.44920440636474906, max accuracy:0.4700122399020808, loss:730.665283203125, min Loss:713.8078002929688
iteration 60000, accuracy:0.4149326805385557, max accuracy:0.4700122399020808, loss:713.6265869140625, min Loss:710.884765625
iteration 61000, accuracy:0.379436964504284, max accuracy:0.4700122399020808, loss:716.6460571289062, min Loss:706.942626953125
