1,-0.48473257344407356
2,-0.4917988991637622
3,-0.49451217865451635
4,-0.4943152621577616
5,-0.4928422592004148
6,-0.49701200664925516
7,-0.48720365973088237
8,-0.4890314320564252
9,-0.4931407844070123
10,-0.4608049897965322
11,-0.4515629233527179
12,-0.4951244084551407
13,-0.468976399234461
14,-0.44249817800023566
15,-0.49656705056746425
16,-0.49516420593165644
17,-0.4859427503657533
18,-0.49342272876189763
19,-0.37755152326051605
20,-0.4946731213972071
21,-0.49677871463493684
22,-0.4950064195591089
23,-0.4913020846941943
24,-0.49442469531572647
25,-0.49359540465198415
26,-0.47424975179342765
27,-0.4961476188084772
28,-0.48587777571392005
29,-0.4809723932583334
30,-0.49689006977536676
31,-0.49282841174975034
32,-0.49615475064242703
33,-0.4936213728687978
34,-0.37893424292878647
35,-0.49683647270330805
36,-0.4950568729186711
37,-0.49481325681296573
38,-0.4967256506138861
39,-0.48561418515255533
40,-0.49387572614062214
41,-0.458262210614096
42,-0.4962640479877337
43,-0.49656852684896324
44,-0.44843419873948154
45,-0.4960161972912686
46,-0.4971297337847485
47,-0.49024903562895833
48,-0.47676181193245293
49,-0.46546588133959393
50,-0.45100200980551686
51,-0.49453600291791167
52,-0.48516713782493154
53,-0.4583818288832945
54,-0.4973910292221954
55,-0.49651986751284266
56,-0.49742586588839144
57,-0.49723688276663797
58,-0.49712511430003864
59,-0.49790660322560215
60,-0.49665065969695865
61,-0.4928337169123413
62,-0.4839379849366625
63,-0.4955715996607455
64,-0.3792769041151618
65,-0.49489108674264204
66,-0.4970993384629233
67,-0.4973022083287964
68,-0.4961245248127439
69,-0.49541294152132315
70,-0.4965996301569739
71,-0.48901355704686955
72,-0.46638007555457406
73,-0.3885308260870191
74,-0.4594357081599435
75,-0.4157219507630775
76,-0.47801693267945267
77,-0.49338369392071707
78,-0.49747507209504616
79,-0.43884632081025504
80,-0.4945944737524139
81,-0.4944746250942793
82,-0.4960676357185299
83,-0.4451070699343502
84,-0.4751023904655162
85,-0.48745976531147195
86,-0.4960204214789791
87,-0.48346147544618806
88,-0.49887881649367766
89,-0.4957830215418868
90,-0.4924264658106971
91,-0.4814528483777756
92,-0.494066746535421
93,-0.49256378884382107
94,-0.4948147932190096
95,-0.4763157793871714
96,-0.48988622339307825
97,-0.49662270950652604
98,-0.47555893761714213
99,-0.4546047843245932
100,-0.37810143184510325
101,-0.49535359763595294
102,-0.47283492900786905
103,-0.49360991739644217
104,-0.4001537956278619
105,-0.4860119423253079
106,-0.4261712794950284
107,-0.4033835374238354
108,-0.4903093928373853
109,-0.4376374856118312
110,-0.4199919574955376
111,-0.49286271406692345
112,-0.46831513396457336
113,-0.4903449360761533
114,-0.4942361874898658
115,-0.46273354392672095
116,-0.4386818039198707
117,-0.4654857914087761
118,-0.4915904858419822
119,-0.4563814603284751
120,-0.4285379400515445
121,-0.43715691978896715
122,-0.4954156460195683
123,-0.490926617938053
124,-0.49270412437533007
125,-0.4878587789589654
126,-0.48900497112651836
127,-0.4896882325189157
128,-0.48722717140891764
129,-0.49188880882348057
130,-0.4950488114975236
131,-0.49608720253724375
132,-0.49534053478590945
133,-0.4884997736331292
134,-0.45453827259490587
135,-0.49230267496529595
136,-0.4928088765328575
137,-0.45422732140660205
138,-0.49681291843245373
139,-0.4943062988848563
140,-0.4951551460056375
141,-0.49340149274319955
142,-0.49546973395617994
143,-0.4830296433103652
144,-0.493491551518042
145,-0.4911076593561399
146,-0.47004405391427667
147,-0.4932689062869352
148,-0.4941973247113767
149,-0.48320112933931414
150,-0.4922351952669596
151,-0.4481226932952805
152,-0.49583660434081017
153,-0.4207917750328973
154,-0.49126250387773074
155,-0.4872428646006631
156,-0.47015504952394693
157,-0.48935808774781775
158,-0.4957236981873759
159,-0.4984007225116879
160,-0.49904870049307604
161,-0.47966329334302665
162,-0.47840615271699244
163,-0.4953807942634823
164,-0.4963923640997261
165,-0.4962465191627737
166,-0.4974585906580767
167,-0.48919324668561825
168,-0.4928282494640201
169,-0.49180528248136257
170,-0.46683044702688353
171,-0.4945743405370575
172,-0.47369626802233766
173,-0.49208890299412983
174,-0.47912553090030396
175,-0.47493226948197226
176,-0.4948104258622765
177,-0.4942651748160276
178,-0.48687854375764555
179,-0.49499366693537256
180,-0.4960612335565756
181,-0.48107623486098083
182,-0.43181451798355835
183,-0.49078876463172133
184,-0.48187787633654167
185,-0.4585550269009559
186,-0.4943094267597818
187,-0.43593249435995207
188,-0.4952275961965404
189,-0.4935106915232645
190,-0.4922358616529334
191,-0.49479345676482533
192,-0.48233752091118015
193,-0.49524567428433053
194,-0.49544379019303886
195,-0.49256537244174864
196,-0.4907175314069546
197,-0.4716118631565587
198,-0.4975192402396982
199,-0.49788801646955877
200,-0.4877047406522155
201,-0.49733927431276115
202,-0.49874786628973994
203,-0.48751155630382875
204,-0.4971804038716212
205,-0.4973363362283112
206,-0.4956719973758699
207,-0.4837547277640926
208,-0.4876015141815734
209,-0.4653211555344655
210,-0.49658994308210885
211,-0.4707650927958527
212,-0.48985811769023857
213,-0.4644274932140505
214,-0.4940473887145153
215,-0.47902789745124696
216,-0.48958647702341174
217,-0.48696749195016115
218,-0.4970011381590262
219,-0.46728080360186985
220,-0.49653209576371904
221,-0.49698025585143696
222,-0.49555020194151445
223,-0.4755968220451489
224,-0.49179174070608705
225,-0.49478121134838415
226,-0.49666274087739626
227,-0.45672508740134976
228,-0.48071781977086686
229,-0.49469668760365476
230,-0.4705374376406136
231,-0.4758323816970715
232,-0.49324531883015116
233,-0.46084062476792637
234,-0.4917677841359345
235,-0.4843100385017705
236,-0.49029903582015666
237,-0.4962203450319374
238,-0.49690884364726573
239,-0.49303558247949963
240,-0.48153481224383743
241,-0.4601211313338605
242,-0.48719839802395354
243,-0.49134856588483883
244,-0.48673446915647717
245,-0.49259713640181735
246,-0.49808802974237243
247,-0.49263369972716653
248,-0.4950610606764834
249,-0.49693428836848486
250,-0.49688644378291474
251,-0.4961488360991886
252,-0.492774041206902
253,-0.4980159193617056
254,-0.4973072587553439
255,-0.4924661134559064
256,-0.49649965585463235
257,-0.39916388311851586
258,-0.492211579984385
259,-0.4967984666984155
260,-0.49434211563439856
261,-0.47582560562285975
262,-0.49640487119316307
263,-0.4931969459901889
264,-0.49617701157851474
265,-0.4928788134151041
266,-0.4968276157015774
267,-0.4940428052210013
268,-0.4971088813106152
