iteration 1000, accuracy:0.376720901126408, max accuracy:0.376720901126408, loss:1048.886962890625, min Loss:1048.886962890625
iteration 191000, accuracy:0.4330413016270338, max accuracy:0.493116395494368, loss:459.6839904785156, min Loss:433.0159912109375
iteration 192000, accuracy:0.425531914893617, max accuracy:0.493116395494368, loss:448.810546875, min Loss:431.244384765625
iteration 193000, accuracy:0.43178973717146435, max accuracy:0.493116395494368, loss:440.00848388671875, min Loss:429.2542419433594
iteration 194000, accuracy:0.4030037546933667, max accuracy:0.493116395494368, loss:473.5462951660156, min Loss:429.2442626953125
iteration 195000, accuracy:0.43929912390488113, max accuracy:0.493116395494368, loss:468.14654541015625, min Loss:426.1158142089844
iteration 196000, accuracy:0.35294117647058826, max accuracy:0.493116395494368, loss:462.2835998535156, min Loss:424.4955139160156
iteration 197000, accuracy:0.3904881101376721, max accuracy:0.493116395494368, loss:464.2232360839844, min Loss:423.65264892578125
iteration 198000, accuracy:0.45431789737171463, max accuracy:0.493116395494368, loss:473.35052490234375, min Loss:422.2525634765625
iteration 199000, accuracy:0.38423028785982477, max accuracy:0.493116395494368, loss:460.46484375, min Loss:419.8963928222656
iteration 200000, accuracy:0.45807259073842305, max accuracy:0.493116395494368, loss:441.9513854980469, min Loss:416.7974853515625
iteration 201000, accuracy:0.4981226533166458, max accuracy:0.4981226533166458, loss:421.024658203125, min Loss:416.7974853515625
iteration 202000, accuracy:0.4780976220275344, max accuracy:0.4981226533166458, loss:453.74786376953125, min Loss:415.5541076660156
iteration 203000, accuracy:0.4518147684605757, max accuracy:0.4981226533166458, loss:452.57171630859375, min Loss:415.1168212890625
iteration 204000, accuracy:0.4593241551939925, max accuracy:0.4981226533166458, loss:427.5424499511719, min Loss:415.1168212890625
iteration 205000, accuracy:0.4292866082603254, max accuracy:0.4981226533166458, loss:450.9686279296875, min Loss:411.7415466308594
iteration 206000, accuracy:0.38423028785982477, max accuracy:0.4981226533166458, loss:452.92486572265625, min Loss:411.7415466308594
iteration 207000, accuracy:0.3979974968710889, max accuracy:0.4981226533166458, loss:436.2726745605469, min Loss:411.6957092285156
iteration 208000, accuracy:0.3867334167709637, max accuracy:0.4981226533166458, loss:451.8292541503906, min Loss:407.7048645019531
iteration 209000, accuracy:0.4305381727158949, max accuracy:0.4981226533166458, loss:439.8150634765625, min Loss:407.15545654296875
iteration 210000, accuracy:0.4568210262828536, max accuracy:0.4981226533166458, loss:414.21002197265625, min Loss:406.59136962890625
iteration 211000, accuracy:0.33291614518147683, max accuracy:0.4981226533166458, loss:425.4878234863281, min Loss:404.3824157714844
iteration 212000, accuracy:0.35294117647058826, max accuracy:0.4981226533166458, loss:445.4478454589844, min Loss:402.6233825683594
iteration 213000, accuracy:0.38172715894868586, max accuracy:0.4981226533166458, loss:532.49609375, min Loss:402.39178466796875
iteration 214000, accuracy:0.4530663329161452, max accuracy:0.4981226533166458, loss:470.3779602050781, min Loss:401.0121765136719
iteration 215000, accuracy:0.4530663329161452, max accuracy:0.4981226533166458, loss:416.63079833984375, min Loss:399.7999267578125
iteration 216000, accuracy:0.4831038798498123, max accuracy:0.4981226533166458, loss:446.1010437011719, min Loss:399.50311279296875
iteration 217000, accuracy:0.425531914893617, max accuracy:0.4981226533166458, loss:433.90472412109375, min Loss:396.5810241699219
iteration 218000, accuracy:0.38423028785982477, max accuracy:0.4981226533166458, loss:440.93731689453125, min Loss:396.5810241699219
iteration 219000, accuracy:0.4167709637046308, max accuracy:0.4981226533166458, loss:420.32318115234375, min Loss:394.06817626953125
iteration 220000, accuracy:0.3504380475594493, max accuracy:0.4981226533166458, loss:433.3046875, min Loss:394.06817626953125
iteration 221000, accuracy:0.41051314142678347, max accuracy:0.4981226533166458, loss:403.5782165527344, min Loss:390.4129333496094
iteration 222000, accuracy:0.3742177722152691, max accuracy:0.4981226533166458, loss:458.2274475097656, min Loss:390.4129333496094
iteration 223000, accuracy:0.4568210262828536, max accuracy:0.4981226533166458, loss:407.17974853515625, min Loss:390.4129333496094
iteration 224000, accuracy:0.4568210262828536, max accuracy:0.4981226533166458, loss:425.91607666015625, min Loss:390.4129333496094
iteration 225000, accuracy:0.4455569461827284, max accuracy:0.4981226533166458, loss:429.4327087402344, min Loss:387.6927185058594
iteration 226000, accuracy:0.40550688360450565, max accuracy:0.4981226533166458, loss:539.177490234375, min Loss:387.6927185058594
iteration 227000, accuracy:0.41802252816020025, max accuracy:0.4981226533166458, loss:416.37701416015625, min Loss:387.3464050292969
iteration 228000, accuracy:0.42428035043804757, max accuracy:0.4981226533166458, loss:402.3983459472656, min Loss:383.7050476074219
iteration 229000, accuracy:0.4493116395494368, max accuracy:0.4981226533166458, loss:417.9227600097656, min Loss:383.7050476074219
iteration 230000, accuracy:0.43679599499374216, max accuracy:0.4981226533166458, loss:424.7879333496094, min Loss:383.7050476074219
iteration 231000, accuracy:0.44180225281602004, max accuracy:0.4981226533166458, loss:443.38311767578125, min Loss:383.7050476074219
iteration 232000, accuracy:0.4355444305381727, max accuracy:0.4981226533166458, loss:413.6508483886719, min Loss:382.1785888671875
iteration 233000, accuracy:0.4593241551939925, max accuracy:0.4981226533166458, loss:407.7972106933594, min Loss:379.9881286621094
iteration 234000, accuracy:0.3541927409261577, max accuracy:0.4981226533166458, loss:420.4439697265625, min Loss:379.9881286621094
