4997,[-0.806 ,-0.5782, 0.419 ,-2.9299],[ 0.    ,-0.0756,-0.1377,-0.0726, 0.    ],[-0.8158,-0.6001, 0.44  ,-2.9425],-0.209
4999,[-0.8008, 0.6083, 0.2454,-2.9834],[-0.2884,-0.0922,-0.1954,-0.1031,-0.0131],[-0.7892, 0.6005, 0.2535,-2.9688],-0.4208
5900,[-0.7479, 0.032 , 0.0402,-2.7762],[0.0022,0.    ,0.0042,0.    ,0.    ],[-0.7599, 0.0254, 0.0505,-2.7474],-0.0582
5901,[-0.7716, 0.0182, 0.0575,-2.72  ],[0.    ,0.0124,0.    ,0.    ,0.    ],[-0.7831, 0.0102, 0.0651,-2.6939],-0.0035
5912,[-0.7517, 0.1517,-0.1117,-3.5934],[ 0.    , 0.    , 0.    ,-0.0139,-0.0243],[-0.7672, 0.1574,-0.1201,-3.5826],-0.0891
5923,[-0.756 ,-0.13  , 0.2058,-2.6062],[ 0.    ,-0.0598,-0.0587, 0.    ,-0.0298],[-0.7635,-0.1433, 0.2184,-2.6298],-0.117
5956,[-0.7466, 0.3176,-0.3423,-1.9926],[ 0.    , 0.    ,-0.2208,-0.133 , 0.    ],[-0.7496, 0.3281,-0.3537,-1.9802],-0.2127
5958,[-0.7594, 0.3771,-0.4083,-1.878 ],[-0.0508,-0.0507, 0.    , 0.    ,-0.0508],[-0.7604, 0.3882,-0.4184,-1.8552],-0.2253
5978,[-0.762 , 0.4375,-0.462 ,-1.8092],[ 0.    ,-0.1036,-0.051 ,-0.1039,-0.1517],[-0.7618, 0.4484,-0.4725,-1.8093],-0.2499
5979,[-0.7589, 0.4915,-0.5167,-1.8459],[-0.1155, 0.    , 0.    , 0.    , 0.    ],[-0.7572, 0.5024,-0.5278,-1.8701],-0.2804
5985,[-0.7432,-0.491 , 0.3471,-2.8323],[ 0.   , 0.   , 0.   , 0.   ,-0.062],[-0.7553,-0.5034, 0.3548,-2.8589],-0.2439
5989,[-0.7698,-0.4821, 0.5792,-2.4973],[ 0.    ,-0.1158, 0.    , 0.    ,-0.0581],[-0.7626,-0.4961, 0.5941,-2.5239],-0.288
5995,[-0.7613,-0.5102, 0.3598,-2.8738],[ 0.    , 0.    , 0.    ,-0.0628,-0.0639],[-0.7731,-0.5244, 0.3707,-2.8738],-0.229
5999,[-0.7506, 0.5163,-0.1986,-2.4293],[-0.2226,-0.1882,-0.2567,-0.1652,-0.1676],[-0.7426, 0.5183,-0.2   ,-2.4228],-0.3789
6900,[-0.711 , 0.0464, 0.0173,-2.7213],[-0.0078,-0.0017, 0.    , 0.0011,-0.0047],[-0.7233, 0.0422, 0.0241,-2.7489],-0.1294
6912,[-0.712 , 0.1411,-0.0956,-3.6441],[ 0.    , 0.    ,-0.0155,-0.0177, 0.    ],[-0.7281, 0.1448,-0.1012,-3.6431],-0.1563
6921,[-0.7109,-0.0697, 0.1487,-2.468 ],[ 0.    , 0.    ,-0.058 , 0.    ,-0.0619],[-0.7195,-0.0792, 0.1591,-2.4942],-0.1693
6923,[-0.7129,-0.1165, 0.2183,-3.2279],[-0.0275, 0.    ,-0.0611, 0.    , 0.    ],[-0.7212,-0.131 , 0.2301,-3.2273],-0.1871
6925,[-0.702 ,-0.1569, 0.2779,-3.8941],[ 0.    , 0.    , 0.    , 0.    ,-0.0621],[-0.7094,-0.1756, 0.2943,-3.8688],-0.2271
6934,[-0.705 , 0.2317,-0.2547,-1.9479],[-0.0424,-0.0449,-0.0898, 0.    ,-0.0432],[-0.7102, 0.2393,-0.2626,-1.9348],-0.2316
6936,[-0.7248, 0.2636,-0.2875,-1.9524],[ 0.    ,-0.0897, 0.    , 0.    ,-0.0448],[-0.7294, 0.2725,-0.2962,-1.9764],-0.2179
6945,[-0.7201,-0.217 , 0.336 ,-3.9354],[-0.1991,-0.0633,-0.0699, 0.    , 0.    ],[-0.7241,-0.2385, 0.3586,-3.967 ],-0.231
6965,[-0.7025,-0.3387, 0.3561,-4.1621],[ 0.    , 0.    , 0.    , 0.    ,-0.1975],[-0.7094,-0.3575, 0.3745,-4.1985],-0.2739
6967,[-0.7248,-0.3374, 0.4405,-4.1145],[-0.1529,-0.0765,-0.1485, 0.    ,-0.0726],[-0.7234,-0.3598, 0.4623,-4.1473],-0.2744
6985,[-0.7119,-0.4656, 0.312 ,-2.8027],[-0.1185, 0.    ,-0.059 , 0.    ,-0.0592],[-0.7247,-0.4752, 0.3253,-2.8032],-0.2689
6987,[-0.7263,-0.4412, 0.4549,-4.2558],[-0.0716, 0.    ,-0.1415,-0.1389, 0.    ],[-0.7279,-0.463 , 0.4751,-4.2342],-0.2923
6989,[-0.7047,-0.4284, 0.5467,-4.2363],[-0.0945, 0.    ,-0.0907,-0.0926,-0.0887],[-0.6963,-0.4482, 0.5655,-4.2522],-0.3347
6999,[-0.7122, 0.164 , 0.0998,-2.9781],[-0.2832,-0.258 ,-0.4333,-0.0052,-0.3094],[-0.7043, 0.1581, 0.1042,-2.9823],-0.3968
7489,[-0.6545,-0.417 ,-0.5801, 0.0226],[-3.0372,-2.7648,-4.5694,-3.2091,-2.3368],[-0.6466,-0.3929,-0.6016, 0.0309],-0.3689
7588,[-0.6667,-0.5   ,-0.5   , 0.    ],[-0.1256, 8.9343,-0.9247,-1.0625,-0.3788],[-0.6666,-0.5006,-0.4999, 0.    ],-0.356
7589,[-0.6619,-0.4561,-0.543 ,-0.0037],[-17.7327,-17.6518,-18.3591,-17.4709,-17.6645],[-0.6571,-0.4306,-0.5671,-0.0015],-0.3623
7598,[-0.6665,-0.5036,-0.4994, 0.    ],[-0.6413,-0.1678,-2.1123,-0.9907,-1.0005],[-6.6557e-01,-4.7713e-01,-5.2589e-01, 2.7827e-05],-0.3572
7900,[-0.6806, 0.0549, 0.0081,-2.6515],[ 0.    ,-0.0111, 0.    , 0.    , 0.    ],[-0.6927, 0.052 , 0.0085,-2.6804],-0.1818
7901,[-0.6706,-0.0353, 0.1115,-2.3654],[-0.0642,-0.064 , 0.    , 0.    ,-0.0365],[-0.6797,-0.0421, 0.1174,-2.3811],-0.2167
7910,[-0.6567, 0.0608, 0.0101,-2.6019],[-0.0206, 0.    , 0.    , 0.    ,-0.0304],[-0.6686, 0.0579, 0.0088,-2.6255],-0.2184
7912,[-0.6716, 0.1344,-0.0856,-3.5624],[-0.0444, 0.    , 0.    , 0.    ,-0.0221],[-0.6877, 0.1368,-0.0891,-3.5952],-0.2155
7923,[-0.6683,-0.0983, 0.2203,-3.9945],[-0.0576,-0.0574,-0.1155, 0.    , 0.    ],[-0.6789,-0.114 , 0.2356,-3.9642],-0.2472
7934,[-0.6644, 0.1863,-0.2238,-1.9923],[-0.1366,-0.0913,-0.1424,-0.0883,-0.0997],[-0.6699, 0.1932,-0.2336,-1.9873],-0.2694
7936,[-0.6718, 0.2237,-0.3252,-1.9115],[-0.0653, 0.    , 0.    ,-0.2603, 0.    ],[-0.672 , 0.2337,-0.3461,-1.8964],-0.2899
7938,[-0.6673, 0.2647,-0.4038,-1.8227],[ 0.    ,-0.0697, 0.    ,-0.0697,-0.0697],[-0.6645, 0.2748,-0.4103,-1.8147],-0.3126
7943,[-0.6453,-0.2472, 0.2651,-3.9685],[ 0.    ,-0.0645, 0.    , 0.    , 0.    ],[-0.6564,-0.2599, 0.2782,-3.9969],-0.2999
7945,[-0.6617,-0.2668, 0.2854,-4.0104],[ 0.    , 0.    ,-0.064 , 0.    ,-0.0642],[-0.6719,-0.281 , 0.3005,-4.0417],-0.2902
7958,[-0.6544, 0.3118,-0.4257,-1.7927],[-0.0708,-0.1417,-0.2112, 0.    ,-0.071 ],[-0.6518, 0.3207,-0.4318,-1.7955],-0.3331
7965,[-0.6815,-0.2961, 0.3155,-4.0766],[ 0.    , 0.    ,-0.0645, 0.    ,-0.0646],[-0.6905,-0.3123, 0.3305,-4.1097],-0.2798
7983,[-0.6563,-0.4357, 0.271 ,-2.9039],[-0.0617, 0.    , 0.    ,-0.0606, 0.    ],[-0.6709,-0.442 , 0.2795,-2.8744],-0.3118
7985,[-0.6781,-0.4454, 0.284 ,-2.8601],[ 0.    ,-0.0603, 0.    , 0.    , 0.    ],[-0.6921,-0.4527, 0.294 ,-2.8302],-0.295
7989,[-0.6769,-0.4851, 0.6015,-4.2334],[ 0.   ,-0.201, 0.   , 0.   , 0.   ],[-0.6656,-0.5013, 0.6179,-4.1991],-0.3736
7999,[-0.6677, 0.0303, 0.3476,-3.2849],[-0.0702,-0.184 ,-0.1831,-0.4326,-0.0895],[-0.6561, 0.0232, 0.2302,-3.2831],-0.436
8469,[-0.622 ,-0.3434,-0.6424, 0.0429],[-11.2096,-11.1058,-11.9104,-11.4005,-11.0061],[-0.609 ,-0.3233,-0.6574, 0.0479],-0.3897
8569,[-0.6218,-0.3432,-0.643 ,-0.0283],[-8.9498,-8.8572,-9.5468,-9.183 ,-8.9491],[-0.6086,-0.3229,-0.6585,-0.0292],-0.39
8901,[-0.6214,-0.011 , 0.0956,-2.694 ],[-0.0694,-0.0395,-0.0347,-0.101 , 0.    ],[-0.6319,-0.0174, 0.1035,-2.6874],-0.2721
8903,[-0.6252,-0.0496, 0.1689,-4.1124],[-0.0584, 0.    , 0.    , 0.    , 0.    ],[-0.6386,-0.0622, 0.1845,-4.0763],-0.2805
8910,[-0.6215, 0.0704, 0.006 ,-2.5336],[-0.053 , 0.    ,-0.0265, 0.    , 0.    ],[-0.6331, 0.0672, 0.011 ,-2.5575],-0.2656
8912,[-0.6167, 0.1371,-0.1238,-2.4557],[-0.0585, 0.    ,-0.0877,-0.0576,-0.1646],[-0.6269, 0.14  ,-0.1296,-2.4645],-0.2949
8914,[-0.6307, 0.1548,-0.1845,-2.0588],[-0.2055,-0.0496,-0.0515,-0.1011, 0.    ],[-0.6376, 0.1604,-0.1929,-2.0574],-0.2948
8923,[-0.6386,-0.0622, 0.1845,-4.0763],[ 0.    , 0.    ,-0.0578, 0.    , 0.    ],[-0.6511,-0.0759, 0.2017,-4.0419],-0.2705
8943,[-0.6217,-0.2247, 0.242 ,-3.9067],[-0.1291,-0.0634, 0.    , 0.    , 0.    ],[-0.6337,-0.2357, 0.2534,-3.9382],-0.3154
8956,[-0.6107, 0.3653,-0.3586,-2.4515],[-0.0556, 0.    ,-0.05  ,-0.0582,-0.1134],[-0.6152, 0.3734,-0.3714,-2.4463],-0.3603
8958,[-0.638 , 0.3595,-0.4695,-1.8737],[-0.0787, 0.    ,-0.1573, 0.    ,-0.0788],[-0.6338, 0.3679,-0.4818,-1.8956],-0.3593
8959,[-0.624 , 0.3844,-0.5071,-1.942 ],[ 0.    ,-0.0818, 0.    ,-0.0815, 0.    ],[-0.6185, 0.3925,-0.5149,-1.964 ],-0.3763
8978,[-0.6326, 0.4372,-0.4465,-2.4746],[-0.1116,-0.0837, 0.    ,-0.0962,-0.0484],[-0.6339, 0.4466,-0.4562,-2.467 ],-0.3659
8979,[-0.617 , 0.4265,-0.5153,-2.053 ],[-0.0871, 0.    ,-0.0807,-0.0813, 0.    ],[-0.6129, 0.4343,-0.5203,-2.0412],-0.3849
8983,[-0.6186,-0.4222, 0.2541,-2.9001],[ 0.    , 0.    , 0.    ,-0.1254,-0.0627],[-0.6338,-0.4273, 0.2603,-2.909 ],-0.3393
8999,[-0.6235, 0.2141,-0.2186,-3.4075],[-0.1761,-0.2844,-0.3079,-0.1471,-0.061 ],[-0.6111, 0.2093,-0.2139,-3.4072],-0.4567
9349,[-0.5617,-0.2682,-0.692 , 0.1338],[-0.3726,-0.6181,-0.5792,-0.5656,-0.5037],[-0.5447,-0.2531,-0.6987, 0.1386],-0.4179
9369,[-0.5743,-0.2815,-0.6883, 0.1316],[-1.1846,-0.3524,-0.6672,-0.7211,-0.3342],[-0.5578,-0.2657,-0.697 , 0.1391],-0.4133
9449,[-0.5646,-0.2706,-0.6907, 0.0607],[-0.8444,-0.2999,-1.446 ,-0.6533, 0.0786],[-0.5475,-0.2552,-0.6981, 0.0631],-0.4169
9469,[-0.583 ,-0.29  ,-0.6809, 0.0582],[-2.7592,-2.5603,-3.7748,-3.0683,-2.6954],[-0.5668,-0.2734,-0.6904, 0.0615],-0.4094
9549,[-0.5674,-0.273 ,-0.691 ,-0.0403],[-1.2947,-0.8557,-1.9114,-1.7406,-1.0217],[-0.55  ,-0.2572,-0.6994,-0.0451],-0.4161
9569,[-0.5836,-0.2909,-0.6821,-0.0408],[-4.1924,-4.0207,-4.6609,-4.4374,-3.9574],[-0.5671,-0.274 ,-0.6925,-0.0447],-0.4094
9649,[-0.5666,-0.2725,-0.6969,-0.1346],[-0.6119,-0.4416,-0.5915,-0.5749,-0.9594],[-0.5487,-0.2567,-0.7067,-0.1495],-0.4172
9669,[-0.5722,-0.2854,-0.7163,-0.1367],[-0.5231,-0.8298,-0.7092,-0.7342,-0.455 ],[-0.5538,-0.2696,-0.7318,-0.1388],-0.4181
9900,[-0.5613, 0.0205, 0.0512,-2.5363],[ 0.    , 0.    ,-0.0532, 0.    , 0.    ],[-0.5721, 0.0168, 0.0561,-2.508 ],-0.327
9901,[-5.8164e-01,-2.6713e-03, 9.4727e-02,-3.3148e+00],[-0.061 ,-0.0434, 0.    ,-0.1003,-0.0964],[-0.5945,-0.0095, 0.1028,-3.2835],-0.3111
9910,[-0.5813, 0.0782,-0.0203,-2.4818],[ 0.    ,-0.1068, 0.    , 0.    ,-0.0381],[-0.5927, 0.0765,-0.0138,-2.4817],-0.3095
9912,[-0.5779, 0.1275,-0.1199,-2.3287],[-0.0998,-0.0842,-0.2034,-0.1881,-0.0824],[-0.5876, 0.1301,-0.1235,-2.3184],-0.3303
9925,[-0.5581,-0.0902, 0.3496,-3.7806],[-0.103 ,-0.2086, 0.    , 0.    ,-0.1052],[-0.5581,-0.107 , 0.3672,-3.7714],-0.3723
9927,[-0.5562,-0.1324, 0.3951,-3.7799],[-0.114, 0.   , 0.   , 0.   , 0.   ],[-0.5527,-0.1492, 0.4142,-3.8125],-0.383
9943,[-0.5776,-0.1921, 0.2096,-3.7934],[ 0.    ,-0.0627,-0.0669, 0.    ,-0.1294],[-0.5905,-0.2006, 0.2177,-3.8242],-0.3441
9956,[-0.5769, 0.3212,-0.326 ,-2.4354],[-0.1851,-0.0602,-0.0526,-0.0553,-0.0669],[-0.5826, 0.3282,-0.3277,-2.4452],-0.3727
9979,[-0.5808, 0.4376,-0.5552,-1.8335],[-0.3958, 0.    ,-0.0803,-0.0767, 0.    ],[-0.574 , 0.4435,-0.5645,-1.8119],-0.4097
9983,[-0.5723,-0.4096, 0.2401,-2.8541],[-0.0641,-0.0659, 0.    , 0.    ,-0.0679],[-0.5878,-0.4134, 0.2443,-2.8635],-0.3695
9999,[-0.5714,-0.2544,-0.436 ,-2.4957],[-0.1395,-0.0821,-0.3338,-0.19  ,-0.1428],[-0.5637,-0.418 ,-0.4378,-2.493 ],-0.4726
10349,[-0.5319,-0.2428,-0.7033, 0.1424],[-1.0692,-0.6466,-1.351 ,-1.0785,-0.8327],[-0.5139,-0.2294,-0.7076, 0.1472],-0.4286
10449,[-0.5347,-0.2449,-0.7023, 0.0599],[-3.3399,-3.0671,-3.7954,-3.5132,-3.247 ],[-0.5165,-0.2312,-0.7069, 0.0612],-0.4277
10549,[-0.5347,-0.2455,-0.7049,-0.0484],[-6.4869,-6.3698,-6.7449,-6.6378,-6.3035],[-0.5161,-0.2316,-0.7103,-0.0541],-0.428
10649,[-0.5278,-0.2404,-0.7118,-0.1466],[-1.5561,-1.4945,-1.8825,-1.9675,-1.611 ],[-0.5086,-0.2267,-0.7177,-0.1554],-0.4309
10900,[-0.5339, 0.0287, 0.0419,-2.4942],[ 0.    , 0.    , 0.    ,-0.1116,-0.1117],[-0.5449, 0.0255, 0.0456,-2.5082],-0.3486
10901,[-0.5312, 0.0062, 0.1013,-4.257 ],[ 0.    , 0.    , 0.    ,-0.1876, 0.    ],[-5.4813e-01,-1.2856e-03, 1.0998e-01,-4.2207e+00],-0.3496
10903,[-0.525 , 0.0246, 0.2495,-3.9809],[-0.1779,-0.0885,-0.089 , 0.    , 0.    ],[-0.5331, 0.0089, 0.2623,-3.9477],-0.3728
10905,[-0.5487,-0.0316, 0.2968,-3.8713],[-0.2874, 0.    , 0.    , 0.    , 0.    ],[-0.553 ,-0.0483, 0.3104,-3.8436],-0.3661
10910,[-0.5358, 0.0818,-0.0392,-2.4469],[-0.0487,-0.0973, 0.    ,-0.0417, 0.    ],[-0.5471, 0.0813,-0.0354,-2.4725],-0.3504
10912,[-0.5318, 0.1147,-0.1083,-2.392 ],[-0.2526,-0.082 ,-0.2579,-0.0656,-0.0613],[-0.5419, 0.1169,-0.1099,-2.3802],-0.3628
10923,[-0.5248,-0.1627, 0.1807,-3.6757],[ 0.  ,-0.14, 0.  , 0.  , 0.  ],[-0.5382,-0.1693, 0.1871,-3.7069],-0.3754
10927,[-0.5501,-0.1575, 0.4238,-3.828 ],[-0.1204, 0.    ,-0.1171, 0.    , 0.    ],[-0.5447,-0.174 , 0.4402,-3.8583],-0.3915
10936,[-0.5269, 0.2582,-0.2908,-2.3125],[-0.0696,-0.1373,-0.0677,-0.0749,-0.0732],[-0.5321, 0.2644,-0.2955,-2.3292],-0.3941
10943,[-0.5449,-0.1727, 0.1906,-3.7221],[ 0.    , 0.    ,-0.0684, 0.    , 0.    ],[-0.5581,-0.18  , 0.1981,-3.7511],-0.3642
10947,[-0.5305,-0.2056, 0.4674,-3.9136],[-0.1247, 0.    ,-0.1286,-0.2702, 0.    ],[-0.5222,-0.2207, 0.4811,-3.9247],-0.409
10956,[-0.5304, 0.3187,-0.35  ,-2.3431],[-0.0887, 0.    ,-0.0877,-0.1152,-0.0611],[-0.5339, 0.3254,-0.3555,-2.3336],-0.4013
10958,[-0.5236, 0.3724,-0.4085,-2.2035],[-0.0277,-0.0342,-0.0125,-0.0204, 0.    ],[-0.5248, 0.379 ,-0.415 ,-2.1822],-0.4146
10979,[-0.5347, 0.4689,-0.6133,-1.7039],[-0.2468,-0.0809,-0.0839, 0.    , 0.    ],[-0.5256, 0.4731,-0.6208,-1.6829],-0.4353
10983,[-0.5334,-0.4013, 0.2304,-2.8941],[ 0.    ,-0.0711, 0.    ,-0.0691, 0.    ],[-0.5491,-0.4044, 0.2338,-2.874 ],-0.391
10999,[-0.5356, 0.2381,-0.4103,-2.4828],[-0.2737,-0.1999,-0.3276,-0.1141,-0.2263],[-0.5295, 0.2405,-0.4122,-2.4781],-0.4753
11349,[-0.4905,-0.214 ,-0.7106, 0.1514],[-0.8603,-1.0161,-1.5117,-1.0041,-0.7161],[-0.4715,-0.2023,-0.7113, 0.1551],-0.4409
11449,[-0.491 ,-0.2139,-0.7109, 0.0629],[-2.2982,-2.1102,-2.7875,-2.2867,-1.8692],[-0.4718,-0.2021,-0.7119, 0.0636],-0.4409
11549,[-0.4888,-0.2132,-0.716 ,-0.055 ],[-5.4237,-5.4164,-5.4179,-5.7125,-5.3188],[-0.469 ,-0.2013,-0.718 ,-0.0617],-0.442
11649,[-0.4861,-0.2125,-0.7231,-0.1532],[-3.0709,-2.7241,-2.904 ,-3.1487,-2.7373],[-0.4658,-0.2006,-0.7263,-0.1614],-0.4433
11810,[-0.4821, 0.1193, 0.0092,-0.4873],[0.,0.,0.,0.,0.],[-0.4851, 0.1155, 0.0261,-0.47  ],-0.392
11900,[-0.4897, 0.0398, 0.0264,-2.5363],[ 0.    ,-0.1896, 0.    , 0.    ,-0.0582],[-0.5009, 0.0373, 0.0298,-2.5133],-0.3782
11901,[-0.4871, 0.0227, 0.086 ,-4.3481],[ 0.    ,-0.0656, 0.    ,-0.0677, 0.    ],[-0.505 , 0.0165, 0.0908,-4.3116],-0.3784
11904,[-0.4887,-0.0273,-0.2401,-3.4495],[-0.1143, 0.    , 0.    ,-0.221 ,-0.1074],[-0.4951,-0.0137,-0.2623,-3.449 ],-0.3949
11906,[-0.5063, 0.0297,-0.3174,-3.3707],[-0.125 , 0.    ,-0.255 , 0.    ,-0.1291],[-0.5073, 0.0445,-0.3358,-3.3565],-0.3948
11910,[-0.483 , 0.1046,-0.0379,-1.4351],[ 0.    ,-0.1281, 0.    ,-0.0213,-0.148 ],[-0.49  , 0.1032,-0.0301,-1.4397],-0.3886
11912,[-0.4878, 0.1173,-0.0936,-2.4843],[-0.1055,-0.1263, 0.    ,-0.4039,-0.0458],[-0.4987, 0.1186,-0.0949,-2.4803],-0.3887
11913,[-0.4897, 0.0768, 0.2042,-3.9668],[ 0.    ,-0.0866,-0.0862,-0.0861, 0.    ],[-0.5009, 0.0625, 0.221 ,-4.0004],-0.392
11916,[-0.5066, 0.0672,-0.3704,-3.3592],[-0.1427, 0.    , 0.    , 0.    , 0.    ],[-0.5032, 0.0825,-0.3944,-3.3899],-0.4031
11918,[-0.4897, 0.1127,-0.4349,-3.4453],[-0.1484,-0.1547,-0.3393,-0.1692, 0.    ],[-0.4817, 0.1273,-0.4543,-3.4602],-0.4187
11921,[-0.4774,-0.1425, 0.1644,-3.6342],[ 0.   , 0.   , 0.   ,-0.075, 0.   ],[-0.4911,-0.1479, 0.1681,-3.6598],-0.3991
11923,[-0.4979,-0.1508, 0.1703,-3.6428],[ 0.    , 0.    ,-0.0717, 0.    ,-0.0734],[-0.5114,-0.1566, 0.1751,-3.6427],-0.3894
11924,[-0.4674,-0.0588,-0.1886,-3.3856],[-0.1057, 0.    , 0.    , 0.    , 0.    ],[-0.4771,-0.047 ,-0.208 ,-3.4181],-0.4026
11934,[-0.4888, 0.2181,-0.2592,-2.2818],[ 0.    ,-0.1406,-0.0753,-0.1421,-0.2035],[-0.4945, 0.2236,-0.264 ,-2.2754],-0.4078
11936,[-0.4736, 0.2706,-0.3017,-2.2467],[-0.1394, 0.    , 0.    , 0.    ,-0.0734],[-0.4782, 0.2762,-0.3094,-2.2555],-0.4206
11949,[-0.4977,-0.2563, 0.5148,-3.8828],[-0.1464,-0.1521,-0.1583, 0.    , 0.    ],[-0.4862,-0.2693, 0.5278,-3.8493],-0.4296
11956,[-0.4963, 0.3036,-0.3394,-2.3501],[-0.0969,-0.1   ,-0.0678,-0.0546,-0.1267],[-0.4999, 0.3099,-0.3458,-2.3562],-0.4159
11969,[-0.4742,-0.2818, 0.5406,-3.817 ],[ 0.    , 0.    , 0.    ,-0.1674, 0.    ],[-0.4611,-0.2935, 0.5522,-3.7868],-0.4405
11979,[-0.4896, 0.4877,-0.6277,-1.61  ],[-0.2355, 0.    , 0.    ,-0.0839,-0.0801],[-0.4811, 0.4911,-0.6273,-1.6063],-0.4497
11983,[-0.4935,-0.3942, 0.2232,-2.9496],[ 0.   ,-0.073,-0.146, 0.   , 0.   ],[-0.5095,-0.397 , 0.2259,-2.9267],-0.4094
11999,[-0.4914,-0.0379,-0.2296,-2.8987],[-0.3646,-0.2267,-0.124 ,-0.1615,-0.115 ],[-0.4833,-0.0378,-0.2307,-2.8942],-0.4779
